Player,Pos,Age,G,MP,PER,TS%,AST%,TRB%,BLK%,STL%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,season
Bruce Brown,SG,27.0,67.0,1866.0,11.6,0.563,13.2,8.5,0.8,1.5,11.8,16.5,1.2,1.0,2.2,0.058,-2.4,-1.0,-3.3,-0.6,2024
Bruce Brown,SG,27.0,33.0,981.0,12.2,0.568,12.3,8.9,0.6,1.7,10.5,16.7,0.9,0.6,1.5,0.074,-1.7,-0.5,-2.3,-0.1,2024
Bruce Brown,PG,27.0,34.0,885.0,10.9,0.557,14.3,8.1,0.9,1.3,13.3,16.4,0.3,0.4,0.7,0.04,-3.1,-1.4,-4.5,-0.5,2024
Jamal Murray,PG,26.0,59.0,1861.0,20.7,0.586,31.2,7.2,1.8,1.5,10.5,27.9,3.8,2.1,5.9,0.153,4.5,-0.4,4.1,2.9,2024
RJ Barrett,SG,23.0,58.0,1838.0,16.4,0.58,16.7,9.5,1.1,0.8,11.1,26.5,1.6,1.2,2.9,0.075,0.7,-1.5,-0.8,0.6,2024
RJ Barrett,SG,23.0,26.0,766.0,14.3,0.536,12.8,8.1,1.1,0.8,9.6,27.6,0.4,0.7,1.1,0.07,-0.3,-1.7,-2.0,0.0,2024
RJ Barrett,SG,23.0,32.0,1072.0,17.8,0.615,19.5,10.5,1.1,0.9,12.3,25.7,1.2,0.5,1.7,0.078,1.5,-1.4,0.1,0.6,2024
Georges Niang,PF,30.0,82.0,1831.0,9.9,0.583,7.5,8.5,0.9,0.8,9.9,17.6,0.5,2.0,2.4,0.064,-2.5,-0.4,-2.9,-0.4,2024
Jerami Grant,PF,29.0,54.0,1830.0,15.4,0.573,13.8,5.8,1.7,1.2,10.5,25.7,1.7,1.0,2.7,0.071,1.0,-1.1,-0.1,0.9,2024
Rui Hachimura,PF,25.0,68.0,1826.0,15.0,0.628,6.3,8.9,1.2,1.1,5.9,18.5,2.7,1.5,4.1,0.108,0.0,-0.9,-0.9,0.5,2024
Payton Pritchard,PG,26.0,82.0,1825.0,15.3,0.597,20.7,7.8,0.3,1.1,8.5,17.2,4.2,1.9,6.1,0.16,1.3,-0.2,1.0,1.4,2024
Lauri Markkanen,PF,26.0,55.0,1820.0,21.5,0.631,9.5,13.6,1.3,1.3,7.1,25.0,5.2,0.9,6.2,0.163,5.1,-1.5,3.6,2.6,2024
Reggie Jackson,PG,33.0,82.0,1817.0,11.7,0.521,23.0,4.7,0.6,1.2,11.7,21.7,0.6,1.5,2.1,0.056,-1.8,-1.5,-3.2,-0.6,2024
Cole Anthony,PG,23.0,81.0,1817.0,14.6,0.545,19.8,10.1,1.9,1.7,12.8,23.7,0.9,2.7,3.6,0.096,-0.6,0.7,0.1,1.0,2024
Daniel Gafford,C,25.0,74.0,1815.0,21.7,0.731,9.1,16.7,7.1,1.7,11.7,14.7,5.2,2.5,7.8,0.205,0.7,1.9,2.6,2.1,2024
Daniel Gafford,C,25.0,45.0,1192.0,19.9,0.707,8.0,16.2,6.6,1.7,11.7,13.9,3.0,1.4,4.4,0.178,-0.2,1.1,0.9,0.9,2024
Daniel Gafford,PF,25.0,29.0,623.0,25.0,0.769,11.1,17.6,7.9,1.6,11.7,16.4,2.2,1.1,3.3,0.257,2.5,3.4,5.9,1.3,2024
Ivica Zubac,C,26.0,68.0,1794.0,19.3,0.671,7.5,19.7,4.2,0.6,11.8,16.4,4.5,2.3,6.8,0.182,0.8,0.0,0.8,1.3,2024
Deandre Ayton,C,25.0,55.0,1784.0,18.9,0.587,8.8,19.1,2.1,1.5,11.2,21.1,1.8,2.1,3.9,0.106,0.5,-0.2,0.3,1.0,2024
Derrick Jones Jr.,SF,26.0,76.0,1783.0,11.7,0.592,5.5,7.7,2.5,1.4,10.5,14.9,1.5,1.6,3.1,0.083,-1.3,-0.3,-1.5,0.2,2024
Kyle Anderson,PF,30.0,79.0,1782.0,12.7,0.513,25.0,8.7,2.3,2.0,15.6,14.5,1.4,3.1,4.5,0.121,-1.6,2.7,1.1,1.4,2024
Jalen Duren,C,20.0,61.0,1777.0,18.7,0.653,12.7,22.2,2.3,0.9,16.7,18.5,3.0,1.8,4.8,0.13,-0.2,0.1,-0.1,0.9,2024
Bradley Beal,SG,30.0,53.0,1767.0,16.3,0.607,22.5,7.4,1.3,1.4,14.2,22.7,2.4,1.5,3.9,0.107,0.9,-0.6,0.4,1.1,2024
Scoot Henderson,PG,19.0,62.0,1765.0,9.5,0.489,29.9,6.2,0.7,1.3,19.3,26.5,-2.5,0.9,-1.7,-0.045,-3.5,-2.3,-5.8,-1.7,2024
Nick Richards,C,26.0,67.0,1759.0,16.7,0.717,4.5,17.2,3.9,0.7,13.8,13.3,3.8,1.3,5.1,0.14,-1.6,-0.7,-2.3,-0.1,2024
Kelly Olynyk,C,32.0,78.0,1759.0,17.4,0.661,27.6,12.9,1.5,2.0,20.9,17.5,3.5,1.4,4.9,0.133,0.7,1.1,1.8,1.7,2024
Kelly Olynyk,C,32.0,50.0,1019.0,17.3,0.677,29.6,13.7,1.1,1.8,21.3,15.6,2.5,0.7,3.1,0.148,1.3,1.3,2.6,1.2,2024
Kelly Olynyk,C,32.0,28.0,740.0,17.4,0.644,24.8,11.7,2.1,2.4,20.4,20.0,1.0,0.7,1.7,0.113,0.0,0.7,0.7,0.5,2024
Caleb Martin,SF,28.0,64.0,1756.0,10.8,0.531,11.8,9.1,1.6,1.3,11.3,17.3,0.2,2.2,2.4,0.066,-2.2,0.2,-2.0,0.0,2024
Sam Hauser,SF,26.0,79.0,1741.0,13.0,0.629,6.2,8.6,1.3,1.1,5.3,15.0,2.7,2.1,4.9,0.134,1.2,0.0,1.2,1.4,2024
Al Horford,C,37.0,65.0,1740.0,15.0,0.65,12.3,12.8,3.1,1.1,10.0,12.0,3.5,2.7,6.2,0.172,1.7,2.0,3.6,2.5,2024
Toumani Camara,PF,23.0,70.0,1739.0,10.6,0.547,7.2,11.0,1.7,1.9,14.9,13.8,0.6,1.4,2.0,0.055,-3.1,0.0,-3.1,-0.5,2024
Obi Toppin,PF,25.0,82.0,1730.0,16.5,0.677,9.4,10.5,2.0,1.3,10.0,16.8,3.6,1.1,4.8,0.132,1.8,-0.3,1.5,1.5,2024
Bilal Coulibaly,SF,19.0,63.0,1715.0,8.9,0.543,8.2,8.0,2.3,1.6,15.1,14.2,-0.5,0.9,0.4,0.013,-3.6,-0.5,-4.2,-0.9,2024
OG Anunoby,SF,26.0,50.0,1702.0,12.8,0.595,9.0,6.8,1.9,2.0,11.6,17.6,1.1,1.5,2.6,0.073,-1.0,0.5,-0.6,0.6,2024
OG Anunoby,SF,26.0,27.0,900.0,12.6,0.598,11.4,6.5,1.3,1.5,11.2,18.2,0.6,0.4,1.0,0.052,-0.8,-0.7,-1.6,0.1,2024
OG Anunoby,SF,26.0,23.0,802.0,13.0,0.591,6.2,7.1,2.7,2.5,12.1,16.8,0.5,1.1,1.6,0.097,-1.3,1.8,0.6,0.5,2024
Jabari Walker,PF,21.0,72.0,1700.0,13.0,0.546,6.2,16.7,1.2,1.2,10.2,16.3,1.4,1.6,2.9,0.083,-2.4,-0.9,-3.3,-0.6,2024
Andrew Nembhard,PG,24.0,68.0,1697.0,11.3,0.573,20.0,4.7,0.3,1.8,15.6,16.0,1.3,0.7,2.0,0.057,-1.6,-0.5,-2.2,-0.1,2024
Cason Wallace,SG,20.0,82.0,1692.0,12.0,0.612,8.9,6.2,2.0,2.2,8.9,12.9,1.9,2.1,4.0,0.115,-0.9,1.0,0.1,0.9,2024
Trey Murphy III,SF,23.0,57.0,1690.0,16.3,0.612,10.2,9.2,1.6,1.5,4.7,18.6,3.4,2.0,5.4,0.154,2.5,0.0,2.5,1.9,2024
Kristaps Porziņģis,C,28.0,57.0,1690.0,23.2,0.647,10.0,13.1,5.8,1.2,9.1,25.1,4.9,3.0,7.9,0.226,3.5,1.6,5.1,3.0,2024
Kyle Lowry,PG,37.0,60.0,1690.0,10.9,0.594,20.1,6.4,1.2,1.7,17.2,12.9,1.6,1.9,3.5,0.1,-1.9,0.9,-1.0,0.4,2024
Kyle Lowry,PG,37.0,37.0,1037.0,10.9,0.582,19.5,7.0,1.4,1.9,16.9,13.5,0.8,1.4,2.2,0.1,-2.0,1.3,-0.8,0.3,2024
Kyle Lowry,PG,37.0,23.0,653.0,11.0,0.615,21.1,5.5,0.8,1.5,17.6,12.0,0.8,0.6,1.4,0.102,-1.7,0.4,-1.3,0.1,2024
Jordan Clarkson,SG,31.0,55.0,1682.0,12.7,0.521,24.6,6.2,0.3,1.0,13.9,26.1,0.1,0.1,0.2,0.006,-1.3,-3.2,-4.5,-1.1,2024
De'Andre Hunter,SF,26.0,57.0,1681.0,12.7,0.595,7.3,7.2,0.9,1.1,10.0,20.6,1.6,0.6,2.2,0.062,-0.9,-1.5,-2.4,-0.2,2024
Pat Connaughton,SF,31.0,76.0,1676.0,9.6,0.574,12.0,7.8,1.0,1.1,11.6,10.9,1.6,1.2,2.8,0.08,-1.6,0.0,-1.6,0.2,2024
Christian Braun,SG,22.0,82.0,1655.0,12.1,0.554,10.2,10.2,1.8,1.3,9.2,15.7,1.5,2.0,3.4,0.1,-1.7,-0.2,-1.9,0.0,2024
Simone Fontecchio,SF,28.0,66.0,1644.0,12.1,0.6,8.7,8.3,1.2,1.3,10.5,16.5,1.5,0.6,2.1,0.061,0.0,-1.0,-1.0,0.4,2024
Simone Fontecchio,SF,28.0,50.0,1160.0,11.2,0.592,8.6,8.4,1.4,1.2,12.0,15.4,0.9,0.3,1.3,0.052,-0.4,-1.2,-1.6,0.1,2024
Ochai Agbaji,SG,23.0,78.0,1641.0,7.7,0.497,6.6,7.2,2.4,1.4,12.3,13.4,-0.5,0.6,0.1,0.002,-3.5,-0.9,-4.4,-1.0,2024
Ochai Agbaji,SG,23.0,51.0,1003.0,8.1,0.531,6.1,6.9,2.6,1.3,11.7,12.2,0.1,0.3,0.4,0.019,-2.5,-0.5,-3.0,-0.3,2024
Ochai Agbaji,SG,23.0,27.0,638.0,7.1,0.453,7.4,7.8,2.1,1.5,13.1,15.4,-0.6,0.3,-0.3,-0.024,-5.0,-1.5,-6.5,-0.7,2024
Julius Randle,PF,29.0,46.0,1630.0,18.9,0.569,22.8,14.6,0.7,0.8,14.1,29.9,1.9,1.9,3.8,0.113,2.2,-0.3,1.9,1.6,2024
Precious Achiuwa,C,24.0,74.0,1624.0,14.6,0.545,8.4,16.7,3.9,1.4,13.8,15.9,1.2,2.2,3.4,0.102,-1.7,0.3,-1.4,0.2,2024
Precious Achiuwa,C,24.0,25.0,437.0,15.0,0.512,14.5,17.1,2.4,1.8,13.3,21.2,0.0,0.4,0.4,0.048,-1.4,-0.2,-1.6,0.0,2024
Precious Achiuwa,PF,24.0,49.0,1187.0,14.5,0.564,6.2,16.6,4.4,1.3,14.1,14.0,1.2,1.8,3.0,0.122,-1.9,0.5,-1.4,0.2,2024
Santi Aldama,PF,23.0,61.0,1618.0,13.1,0.539,13.3,11.9,3.1,1.3,10.2,17.9,0.4,2.0,2.4,0.07,-0.7,0.4,-0.2,0.7,2024
Cameron Johnson,PF,27.0,58.0,1599.0,14.5,0.582,12.9,8.6,0.8,1.5,7.9,19.6,2.0,1.3,3.3,0.1,0.9,-0.5,0.4,1.0,2024
Malaki Branham,PG,20.0,75.0,1594.0,8.7,0.526,14.0,5.0,0.4,0.8,12.2,19.8,-0.9,0.6,-0.3,-0.008,-3.4,-2.2,-5.6,-1.5,2024
Paul Reed,C,24.0,82.0,1590.0,17.4,0.58,9.8,16.9,4.8,2.1,11.5,15.9,2.5,2.6,5.1,0.154,-0.6,1.0,0.4,0.9,2024
Ausar Thompson,SF,21.0,63.0,1583.0,12.8,0.522,10.8,14.2,3.2,2.1,13.6,16.6,0.1,1.7,1.8,0.053,-2.8,0.6,-2.2,-0.1,2024
Anfernee Simons,SG,24.0,46.0,1582.0,15.9,0.568,27.6,5.9,0.3,0.7,12.1,28.0,1.7,0.5,2.2,0.068,2.7,-2.5,0.2,0.8,2024
Kevin Huerter,SG,25.0,64.0,1562.0,12.4,0.564,14.4,8.0,1.3,1.4,8.4,17.3,1.5,1.4,2.9,0.089,-0.5,-0.4,-0.8,0.5,2024
Bennedict Mathurin,SF,21.0,59.0,1538.0,13.0,0.562,9.8,8.6,0.7,1.1,11.3,23.4,0.8,0.7,1.4,0.045,-1.2,-2.3,-3.4,-0.6,2024
Evan Mobley,PF,22.0,50.0,1532.0,20.1,0.626,15.9,17.2,4.2,1.5,12.5,20.6,2.8,2.7,5.5,0.174,0.9,2.0,2.9,1.9,2024
Chris Paul,PG,38.0,58.0,1531.0,14.7,0.544,33.4,7.9,0.4,2.2,13.4,15.6,2.6,1.7,4.3,0.136,-0.2,1.2,1.0,1.2,2024
Russell Westbrook,PG,35.0,68.0,1529.0,16.2,0.514,29.2,12.7,1.4,2.4,16.4,25.2,0.2,1.9,2.1,0.066,-0.2,0.7,0.5,1.0,2024
Nicolas Batum,PF,35.0,60.0,1529.0,10.2,0.603,10.7,9.0,2.3,1.5,13.1,8.6,1.7,1.6,3.3,0.103,-1.3,0.8,-0.4,0.6,2024
Nicolas Batum,PF,35.0,57.0,1475.0,10.3,0.606,10.6,9.0,2.1,1.5,13.2,8.7,1.6,1.5,3.2,0.104,-1.3,0.7,-0.5,0.5,2024
Zach Collins,C,26.0,69.0,1526.0,14.3,0.565,18.9,13.1,2.8,1.1,16.1,22.7,0.4,1.5,1.8,0.057,-2.0,-0.1,-2.0,0.0,2024
Josh Green,SG,23.0,57.0,1505.0,9.9,0.588,11.1,6.7,0.5,1.5,13.1,13.1,1.0,1.2,2.2,0.071,-2.4,-0.3,-2.7,-0.3,2024
Walker Kessler,C,22.0,64.0,1493.0,18.0,0.663,5.6,17.7,9.2,1.0,14.4,12.8,2.4,1.7,4.1,0.131,-0.4,1.3,0.9,1.1,2024
Draymond Green,PF,33.0,55.0,1490.0,14.5,0.587,28.6,14.4,2.9,1.8,25.0,15.3,1.4,2.2,3.6,0.116,-0.6,3.0,2.4,1.6,2024
Peyton Watson,SF,21.0,80.0,1488.0,11.8,0.539,7.4,9.6,5.0,1.4,10.5,16.2,0.3,2.2,2.5,0.079,-3.0,0.8,-2.2,-0.1,2024
Matisse Thybulle,SF,26.0,65.0,1487.0,10.4,0.537,8.3,5.1,3.0,3.8,10.8,10.6,0.4,1.8,2.2,0.072,-2.8,3.4,0.6,0.9,2024
Khris Middleton,SF,32.0,55.0,1487.0,17.0,0.595,28.9,9.5,0.9,1.6,15.4,23.9,1.9,1.4,3.4,0.109,1.1,0.0,1.1,1.2,2024
Bojan Bogdanović,PF,34.0,57.0,1478.0,12.6,0.581,10.3,5.7,0.3,1.0,11.9,24.6,0.3,0.7,1.1,0.034,-0.7,-2.5,-3.2,-0.4,2024
Bojan Bogdanović,PF,34.0,28.0,921.0,14.1,0.6,12.2,5.7,0.4,1.2,11.8,24.7,0.5,0.3,0.8,0.042,0.3,-2.5,-2.1,0.0,2024
Bojan Bogdanović,SF,34.0,29.0,557.0,10.1,0.549,7.1,5.8,0.2,0.6,12.1,24.3,-0.2,0.4,0.2,0.021,-2.4,-2.5,-4.9,-0.4,2024
Julian Champagnie,SF,22.0,74.0,1468.0,10.6,0.57,9.3,7.6,2.4,1.6,11.4,14.4,0.6,1.3,1.8,0.059,-1.8,-0.1,-1.9,0.0,2024
Patrick Beverley,PG,35.0,73.0,1462.0,11.6,0.539,19.0,9.0,1.9,1.4,13.4,14.3,1.2,1.5,2.7,0.09,-1.5,0.5,-1.1,0.3,2024
Patrick Beverley,PG,35.0,47.0,919.0,11.7,0.547,21.0,8.7,1.8,1.3,15.4,14.9,0.7,0.9,1.7,0.087,-1.5,0.0,-1.5,0.1,2024
Patrick Beverley,PG,35.0,26.0,543.0,11.4,0.524,15.8,9.5,2.0,1.7,9.6,13.2,0.5,0.6,1.1,0.095,-1.6,1.2,-0.4,0.2,2024
Amir Coffey,SF,26.0,70.0,1460.0,10.0,0.604,6.8,5.7,0.9,1.4,7.9,12.5,1.6,1.0,2.6,0.084,-1.9,-0.3,-2.2,-0.1,2024
Isaiah Joe,SG,24.0,78.0,1445.0,13.4,0.626,8.9,6.9,1.4,1.5,8.5,16.6,1.9,1.6,3.5,0.116,1.1,-0.3,0.9,1.0,2024
Desmond Bane,SG,25.0,42.0,1443.0,18.5,0.589,29.2,7.0,1.4,1.5,11.7,28.5,1.8,1.3,3.1,0.102,3.1,-0.3,2.8,1.7,2024
Vince Williams Jr.,SG,23.0,52.0,1436.0,12.8,0.597,18.0,11.0,2.2,1.6,17.4,15.8,1.1,1.7,2.8,0.093,-1.7,1.0,-0.7,0.5,2024
Isaiah Stewart,PF,22.0,46.0,1423.0,11.3,0.6,7.1,11.9,2.3,0.6,13.6,14.5,0.9,0.8,1.7,0.056,-1.6,-0.7,-2.3,-0.1,2024
Moritz Wagner,C,26.0,80.0,1415.0,20.6,0.676,11.2,14.4,1.4,1.4,13.1,22.8,3.5,2.0,5.6,0.188,1.7,0.3,2.0,1.4,2024
Tyler Herro,SG,24.0,42.0,1407.0,15.7,0.558,22.4,8.9,0.2,1.1,10.6,27.8,0.4,1.6,2.0,0.068,1.5,-0.7,0.8,1.0,2024
Wendell Carter Jr.,C,24.0,55.0,1406.0,15.9,0.623,9.9,15.9,1.9,1.2,12.3,17.2,2.2,2.1,4.4,0.149,0.5,0.4,0.9,1.0,2024
Onyeka Okongwu,C,23.0,55.0,1405.0,16.9,0.674,7.2,14.6,3.8,0.9,9.8,13.7,3.5,1.0,4.5,0.153,0.0,-0.5,-0.4,0.5,2024
Amen Thompson,SF,21.0,62.0,1388.0,18.2,0.576,17.0,15.8,2.5,2.7,14.9,18.5,1.9,2.4,4.3,0.149,-0.1,1.9,1.8,1.3,2024
Haywood Highsmith,PF,27.0,66.0,1366.0,11.1,0.587,7.2,8.7,2.1,1.9,9.0,12.4,1.1,1.9,3.1,0.108,-1.8,1.1,-0.7,0.5,2024
Dyson Daniels,PG,20.0,61.0,1358.0,12.0,0.529,15.4,9.7,1.8,3.1,15.0,12.6,0.7,2.2,2.9,0.103,-1.9,2.5,0.6,0.9,2024
Andre Drummond,C,30.0,79.0,1351.0,23.0,0.576,4.1,29.3,3.6,2.7,12.3,21.3,2.3,2.6,4.9,0.175,0.8,-0.7,0.1,0.7,2024
Marcus Sasser,PG,23.0,71.0,1351.0,11.8,0.542,25.4,5.2,0.8,1.6,14.3,19.9,0.3,0.6,0.9,0.033,-1.5,-1.1,-2.6,-0.2,2024
Kris Murray,SF,23.0,62.0,1348.0,9.0,0.481,8.4,9.3,1.4,1.9,12.3,14.1,-0.4,1.0,0.7,0.024,-3.5,-0.2,-3.6,-0.6,2024
Miles McBride,PG,23.0,68.0,1328.0,13.1,0.59,12.2,4.2,0.5,1.9,5.9,16.4,2.4,1.3,3.6,0.131,-0.4,0.4,-0.1,0.6,2024
Jakob Poeltl,C,28.0,50.0,1319.0,18.9,0.653,14.0,17.9,5.1,1.3,15.3,16.2,2.4,1.4,3.8,0.138,-0.3,1.0,0.7,0.9,2024
Joel Embiid,C,29.0,39.0,1309.0,34.1,0.644,32.4,18.1,4.6,1.7,12.5,39.6,5.2,2.3,7.5,0.275,8.5,3.1,11.6,4.5,2024
Jeff Green,PF,37.0,78.0,1307.0,11.3,0.59,7.3,7.3,2.2,0.6,9.6,15.5,1.4,1.2,2.6,0.095,-1.6,-0.4,-2.1,0.0,2024
Cameron Payne,PG,29.0,78.0,1304.0,12.8,0.566,21.9,4.9,0.8,1.6,11.4,19.1,1.4,1.0,2.4,0.089,-0.5,-0.6,-1.1,0.3,2024
Cameron Payne,PG,29.0,47.0,702.0,12.6,0.603,20.7,4.8,0.4,1.5,11.4,16.7,1.1,0.5,1.6,0.108,-1.0,-0.5,-1.5,0.1,2024
Cameron Payne,PG,29.0,31.0,602.0,13.0,0.533,23.4,5.0,1.2,1.6,11.5,21.8,0.3,0.5,0.8,0.067,0.0,-0.8,-0.7,0.2,2024
Gary Harris,SG,29.0,54.0,1297.0,9.4,0.587,9.1,4.1,1.0,1.9,8.9,11.7,1.1,1.5,2.7,0.099,-2.3,1.1,-1.2,0.3,2024
Dereck Lively II,C,19.0,55.0,1294.0,18.1,0.728,6.4,16.0,5.2,1.3,13.1,12.6,3.1,1.8,4.9,0.183,-0.3,0.8,0.5,0.8,2024
T.J. McConnell,PG,31.0,71.0,1291.0,20.9,0.586,41.8,8.4,0.5,2.6,14.8,23.7,2.8,1.1,3.9,0.143,2.9,0.1,3.0,1.6,2024
Aaron Holiday,PG,27.0,78.0,1269.0,11.5,0.578,15.4,5.2,0.4,1.6,10.6,16.7,1.3,1.2,2.5,0.094,-1.8,0.3,-1.5,0.2,2024
Cedi Osman,SF,28.0,72.0,1269.0,11.2,0.601,13.0,7.7,0.7,1.3,10.4,15.1,1.0,0.9,1.9,0.071,-1.7,-0.3,-2.1,0.0,2024
Gradey Dick,SG,20.0,60.0,1268.0,8.9,0.546,7.4,5.7,0.1,1.3,9.7,17.4,-0.1,0.4,0.3,0.01,-3.2,-2.2,-5.4,-1.1,2024
Naji Marshall,SF,26.0,66.0,1257.0,12.7,0.576,13.6,10.6,0.9,1.9,13.8,16.3,1.0,1.6,2.6,0.1,-1.3,0.5,-0.7,0.4,2024
Kris Dunn,PG,29.0,66.0,1249.0,12.8,0.546,27.1,8.3,2.0,2.6,19.5,13.6,1.1,0.9,2.0,0.076,-1.5,1.4,-0.1,0.6,2024
Gordon Hayward,SF,33.0,51.0,1245.0,12.8,0.548,18.3,8.1,1.0,1.6,12.6,18.4,0.6,0.9,1.5,0.058,-1.6,-0.5,-2.1,0.0,2024
Gordon Hayward,SF,33.0,25.0,798.0,14.2,0.544,22.1,8.2,1.4,1.7,13.3,21.2,0.3,0.4,0.7,0.041,-1.2,-0.6,-1.8,0.0,2024
Gordon Hayward,SF,33.0,26.0,447.0,10.3,0.56,11.5,8.0,0.2,1.3,10.9,13.4,0.4,0.5,0.8,0.088,-2.4,-0.2,-2.6,-0.1,2024
GG Jackson II,PF,19.0,48.0,1233.0,13.7,0.554,8.0,8.7,1.8,1.1,9.3,24.2,0.2,1.1,1.2,0.048,-0.2,-1.8,-2.0,0.0,2024
Aaron Wiggins,SG,25.0,78.0,1228.0,15.6,0.664,9.3,8.4,1.4,2.2,12.1,16.4,2.1,1.6,3.7,0.144,0.4,0.4,0.7,0.8,2024
Larry Nance Jr.,C,31.0,61.0,1216.0,14.9,0.653,12.1,14.1,1.5,2.5,15.5,11.3,2.1,1.9,4.1,0.16,-0.2,2.2,2.0,1.2,2024
Duop Reath,C,27.0,68.0,1214.0,15.1,0.571,8.9,11.5,2.8,1.3,8.8,20.7,1.4,1.0,2.4,0.095,-0.2,-0.7,-0.9,0.3,2024
Alec Burks,SG,32.0,66.0,1212.0,12.9,0.536,10.7,6.9,0.9,1.1,7.0,24.4,0.7,0.7,1.4,0.054,-0.3,-2.0,-2.3,-0.1,2024
Alec Burks,SG,32.0,43.0,901.0,15.1,0.581,11.2,6.8,1.0,1.1,6.4,23.5,1.3,0.4,1.7,0.092,1.3,-1.7,-0.4,0.4,2024
Alec Burks,SG,32.0,23.0,311.0,6.5,0.42,9.2,7.2,0.3,1.1,8.3,26.9,-0.6,0.3,-0.4,-0.055,-4.9,-3.0,-7.8,-0.5,2024
Kevon Looney,C,27.0,74.0,1195.0,15.1,0.62,14.1,18.9,2.2,1.1,15.6,11.3,2.5,1.6,4.0,0.162,-0.8,1.4,0.6,0.8,2024
David Roddy,PF,22.0,65.0,1177.0,8.7,0.484,10.3,9.8,0.9,1.1,11.5,18.1,-0.9,1.0,0.1,0.004,-4.0,-1.0,-5.0,-0.9,2024
David Roddy,PF,22.0,48.0,1114.0,8.7,0.485,10.4,9.8,0.9,1.1,11.5,18.1,-0.9,1.0,0.1,0.005,-3.9,-1.0,-5.0,-0.8,2024
Vasilije Micić,PG,30.0,60.0,1176.0,10.7,0.524,31.1,4.2,0.6,1.3,19.7,18.8,-0.1,0.4,0.4,0.015,-2.5,-2.2,-4.6,-0.8,2024
Vasilije Micić,PG,30.0,30.0,361.0,8.0,0.498,25.7,3.7,0.8,1.2,22.6,15.4,-0.1,0.3,0.2,0.021,-3.9,-1.4,-5.3,-0.3,2024
Vasilije Micić,PG,30.0,30.0,815.0,11.9,0.532,33.5,4.4,0.5,1.3,18.7,20.3,0.1,0.1,0.2,0.012,-1.9,-2.5,-4.4,-0.5,2024
Patrick Williams,PF,22.0,43.0,1174.0,11.0,0.553,7.7,7.9,2.9,1.7,12.8,16.6,0.1,1.0,1.2,0.048,-2.1,-0.1,-2.3,-0.1,2024
John Konchar,SF,27.0,55.0,1173.0,11.4,0.537,13.0,12.0,4.1,2.1,17.4,9.7,0.5,1.7,2.2,0.091,-2.6,2.2,-0.4,0.5,2024
Drew Eubanks,C,26.0,75.0,1169.0,14.4,0.645,7.2,15.6,4.6,1.1,17.2,13.2,1.6,1.6,3.1,0.129,-2.0,0.8,-1.2,0.2,2024
Joe Ingles,SF,36.0,68.0,1169.0,10.6,0.612,23.0,7.1,0.4,1.8,21.7,11.6,1.1,1.5,2.6,0.108,-1.7,1.2,-0.5,0.5,2024
Anthony Black,PG,20.0,69.0,1164.0,8.4,0.56,10.6,7.0,1.7,1.5,16.6,12.7,0.1,1.5,1.6,0.067,-3.8,0.8,-3.0,-0.3,2024
Jordan Hawkins,SG,21.0,67.0,1160.0,10.2,0.533,8.2,7.1,0.6,0.8,7.5,19.9,0.3,1.0,1.3,0.053,-1.3,-1.7,-3.1,-0.3,2024
Trey Lyles,PF,28.0,58.0,1158.0,11.9,0.596,8.1,12.4,1.5,0.7,9.7,14.4,1.3,1.0,2.4,0.098,-0.4,-0.7,-1.1,0.3,2024
Moses Moody,SG,21.0,66.0,1156.0,13.7,0.578,6.7,9.2,1.9,1.8,8.7,18.4,1.2,1.2,2.4,0.101,-0.2,0.1,-0.1,0.6,2024
Jae Crowder,PF,33.0,50.0,1156.0,8.9,0.546,7.2,7.6,0.7,1.6,7.4,11.5,0.6,1.0,1.6,0.065,-2.6,0.0,-2.6,-0.2,2024
Trayce Jackson-Davis,PF,23.0,68.0,1130.0,21.6,0.692,10.4,16.3,6.1,1.2,11.2,16.4,3.2,1.6,4.8,0.205,1.5,1.2,2.8,1.4,2024
Malcolm Brogdon,PG,31.0,39.0,1121.0,17.0,0.56,30.9,7.4,0.6,1.2,9.9,23.0,2.0,0.6,2.6,0.111,2.7,-0.7,2.0,1.1,2024
Dean Wade,PF,27.0,54.0,1108.0,10.2,0.598,5.0,11.1,2.0,1.8,7.6,10.5,0.9,1.6,2.5,0.11,-1.7,1.8,0.1,0.6,2024
Josh Richardson,SG,30.0,43.0,1103.0,11.4,0.573,13.9,6.2,1.2,1.1,8.9,16.5,0.9,1.2,2.1,0.093,-1.3,0.0,-1.3,0.2,2024
Davion Mitchell,PG,25.0,72.0,1101.0,9.3,0.555,16.0,4.8,0.2,0.7,11.2,14.9,0.8,0.6,1.3,0.059,-2.4,-1.0,-3.4,-0.4,2024
Dario Šarić,C,29.0,64.0,1098.0,15.3,0.6,17.8,13.9,0.8,1.4,15.4,19.5,1.6,1.2,2.8,0.123,0.6,0.4,1.0,0.9,2024
James Wiseman,C,22.0,63.0,1091.0,14.8,0.637,7.3,17.2,3.1,0.5,15.9,16.3,1.3,0.8,2.1,0.094,-2.6,-0.9,-3.5,-0.4,2024
Danté Exum,PG,28.0,55.0,1088.0,13.7,0.645,19.3,7.5,0.4,1.0,12.9,15.0,2.1,0.8,2.9,0.127,-0.3,-0.3,-0.6,0.4,2024
