Player,Pos,Age,G,MP,PER,TS%,AST%,TRB%,BLK%,STL%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,season
George Hill,PG,31.0,67.0,1812.0,13.3,0.58,15.0,5.7,1.3,1.7,13.3,16.3,2.3,0.9,3.2,0.085,-0.2,-0.5,-0.8,0.6,2018
George Hill,PG,31.0,43.0,1143.0,14.0,0.597,15.5,5.8,1.0,1.7,14.0,16.9,1.6,0.6,2.1,0.09,0.0,-0.6,-0.5,0.4,2018
George Hill,PG,31.0,24.0,669.0,12.2,0.551,14.0,5.4,1.9,1.6,12.0,15.4,0.8,0.3,1.1,0.077,-0.7,-0.5,-1.2,0.1,2018
Domantas Sabonis,C,21.0,74.0,1810.0,17.5,0.567,12.7,17.8,1.6,1.1,15.3,22.1,2.5,2.2,4.7,0.126,-0.6,-0.5,-1.1,0.4,2018
Elfrid Payton,PG,23.0,63.0,1808.0,16.5,0.538,34.9,8.2,1.0,2.2,18.5,21.9,1.4,1.4,2.8,0.075,0.1,-0.3,-0.2,0.8,2018
Elfrid Payton,PG,23.0,44.0,1257.0,18.1,0.564,35.5,7.6,1.0,2.5,18.3,21.8,1.6,1.1,2.7,0.104,1.0,0.1,1.1,1.0,2018
Danny Green,SG,30.0,70.0,1791.0,11.3,0.509,8.9,7.7,3.7,1.8,11.2,16.6,0.1,2.9,2.9,0.078,-1.0,1.4,0.4,1.1,2018
Kent Bazemore,SG,28.0,65.0,1789.0,14.5,0.547,20.1,7.7,2.2,2.7,17.0,22.5,0.2,2.0,2.2,0.059,-0.4,1.0,0.6,1.2,2018
John Collins,PF,20.0,74.0,1785.0,18.3,0.62,8.9,16.9,3.8,1.3,14.3,17.9,3.4,2.0,5.4,0.145,-0.4,0.2,-0.2,0.8,2018
Lonzo Ball,PG,20.0,52.0,1780.0,12.5,0.444,29.2,10.8,2.0,2.4,18.6,17.4,-0.5,2.5,2.0,0.053,-0.7,1.6,1.0,1.3,2018
Kelly Olynyk,PF,26.0,76.0,1779.0,17.8,0.612,18.7,13.6,1.7,1.7,17.1,21.7,2.8,2.7,5.5,0.148,1.1,1.2,2.3,1.9,2018
Doug McDermott,SF,26.0,81.0,1768.0,10.4,0.579,6.5,6.3,0.8,0.5,9.3,15.0,1.7,0.6,2.3,0.063,-1.0,-1.3,-2.2,-0.1,2018
Doug McDermott,SF,26.0,55.0,1172.0,9.9,0.562,6.0,6.3,0.9,0.4,8.8,14.4,1.1,0.3,1.3,0.055,-0.7,-1.4,-2.1,0.0,2018
Doug McDermott,SF,26.0,26.0,596.0,11.5,0.611,7.5,6.1,0.6,0.8,10.3,16.3,0.6,0.3,1.0,0.077,-1.5,-1.0,-2.6,-0.1,2018
D.J. Augustin,PG,30.0,75.0,1760.0,15.4,0.615,24.4,5.0,0.0,1.5,16.5,18.6,3.3,0.8,4.1,0.11,1.0,-1.2,-0.2,0.8,2018
Anthony Tolliver,PF,32.0,79.0,1757.0,13.9,0.663,7.5,7.6,1.1,0.9,9.9,14.8,3.8,1.5,5.3,0.146,1.2,-0.3,0.9,1.3,2018
Dejounte Murray,PG,21.0,81.0,1743.0,15.1,0.485,20.2,14.6,1.5,2.8,16.6,20.7,-0.2,3.4,3.2,0.087,-1.6,2.2,0.5,1.1,2018
DeMarcus Cousins,C,27.0,48.0,1737.0,22.6,0.583,23.0,19.2,3.5,2.2,18.9,31.9,1.5,3.2,4.7,0.13,2.5,2.2,4.7,2.9,2018
Brook Lopez,C,29.0,74.0,1735.0,16.5,0.557,11.6,9.0,4.6,0.8,10.2,23.5,1.9,1.9,3.8,0.105,0.7,0.2,0.9,1.3,2018
Reggie Bullock,SF,26.0,62.0,1732.0,13.6,0.615,8.4,4.9,0.7,1.4,7.6,15.7,2.8,1.4,4.2,0.117,0.7,0.0,0.7,1.2,2018
Ersan İlyasova,PF,30.0,69.0,1729.0,14.9,0.558,7.9,12.9,1.3,1.7,9.7,18.7,2.2,1.9,4.0,0.112,-0.2,-0.4,-0.6,0.6,2018
Ersan İlyasova,PF,30.0,46.0,1175.0,15.1,0.569,6.8,11.9,1.2,1.8,8.9,18.0,1.6,1.0,2.6,0.106,0.3,-0.5,-0.1,0.6,2018
Ersan İlyasova,PF,30.0,23.0,554.0,14.6,0.537,10.4,15.0,1.4,1.5,11.1,20.1,0.6,0.9,1.4,0.125,-1.2,-0.3,-1.6,0.1,2018
Jonas Valančiūnas,C,25.0,77.0,1727.0,22.5,0.628,7.5,21.4,3.2,0.8,12.9,22.7,4.6,3.0,7.6,0.21,2.4,0.0,2.4,1.9,2018
Ryan Anderson,PF,29.0,66.0,1725.0,12.6,0.592,5.1,10.8,1.0,0.7,7.5,14.4,3.1,1.7,4.8,0.132,0.9,-0.8,0.1,0.9,2018
Frank Ntilikina,PG,19.0,78.0,1706.0,7.0,0.437,20.0,5.8,0.9,1.9,19.8,16.9,-2.0,1.0,-0.9,-0.026,-4.5,-0.5,-5.0,-1.3,2018
T.J. McConnell,PG,25.0,76.0,1706.0,12.5,0.545,24.5,7.1,0.6,2.6,20.4,13.8,1.3,2.5,3.8,0.108,-1.9,1.9,0.0,0.9,2018
Rajon Rondo,PG,31.0,65.0,1705.0,15.3,0.522,42.2,8.4,0.5,2.0,22.7,16.9,1.9,1.7,3.6,0.101,0.0,-0.4,-0.3,0.7,2018
Robin Lopez,C,29.0,64.0,1690.0,14.7,0.552,12.3,9.2,2.8,0.4,13.5,20.4,1.2,0.7,1.9,0.055,-0.9,-1.3,-2.2,-0.1,2018
Jerian Grant,PG,25.0,74.0,1686.0,14.3,0.528,30.1,5.5,0.4,1.8,13.2,17.4,2.3,1.0,3.3,0.094,-0.9,-0.5,-1.3,0.3,2018
Nikola Vučević,C,27.0,57.0,1683.0,19.7,0.533,19.9,17.1,3.0,1.6,11.0,25.9,1.3,2.3,3.6,0.102,1.7,1.0,2.7,2.0,2018
Justise Winslow,PF,21.0,68.0,1680.0,11.5,0.496,13.0,12.4,1.7,1.6,12.6,16.3,0.2,2.4,2.6,0.075,-2.2,1.1,-1.1,0.4,2018
Pascal Siakam,PF,23.0,81.0,1679.0,14.5,0.549,13.5,12.1,2.0,1.8,11.1,15.7,2.1,2.5,4.7,0.133,-0.3,1.6,1.3,1.4,2018
Dwight Powell,C,26.0,79.0,1672.0,18.8,0.656,8.5,14.7,1.7,2.0,10.3,15.5,4.6,2.1,6.6,0.191,0.6,1.0,1.6,1.5,2018
Jarell Martin,PF,23.0,73.0,1661.0,10.5,0.516,7.0,11.1,2.8,1.2,13.6,17.1,0.1,1.2,1.3,0.038,-3.3,-0.7,-4.0,-0.8,2018
Tyler Ulis,PG,22.0,71.0,1658.0,10.1,0.465,28.0,4.1,0.3,2.0,17.6,18.5,-0.7,0.5,-0.2,-0.006,-3.0,-1.4,-4.4,-1.0,2018
Mario Hezonja,SF,22.0,75.0,1657.0,13.7,0.544,10.0,9.3,1.5,2.4,11.5,19.9,0.5,1.8,2.3,0.066,-0.9,0.4,-0.5,0.6,2018
Jamal Crawford,SG,37.0,80.0,1653.0,13.0,0.519,16.9,3.5,0.5,1.2,10.7,23.7,0.9,0.3,1.3,0.037,0.1,-2.5,-2.3,-0.1,2018
Michael Beasley,PF,29.0,74.0,1653.0,17.8,0.556,12.5,13.9,2.3,1.1,14.0,26.9,0.9,1.5,2.4,0.069,0.6,-0.8,-0.2,0.7,2018
Kevin Love,C,29.0,59.0,1651.0,22.4,0.614,9.8,18.6,1.2,1.3,9.6,25.1,4.7,1.6,6.4,0.185,4.5,-1.3,3.3,2.2,2018
Jerami Grant,PF,23.0,81.0,1647.0,16.2,0.607,5.1,10.7,4.2,0.9,8.8,16.0,3.5,1.9,5.4,0.156,0.0,0.3,0.3,1.0,2018
David Nwaba,SG,25.0,70.0,1646.0,12.2,0.542,9.4,10.6,1.6,1.7,13.1,15.6,1.1,1.4,2.4,0.071,-2.7,0.2,-2.5,-0.2,2018
Bobby Portis,PF,22.0,73.0,1643.0,19.7,0.548,13.2,16.2,1.3,1.5,10.5,26.0,2.0,1.5,3.5,0.101,2.2,-1.3,0.8,1.2,2018
Tomáš Satoranský,SG,26.0,73.0,1643.0,15.4,0.615,24.8,8.0,0.8,1.6,16.3,13.7,3.7,1.3,5.0,0.145,0.8,0.5,1.2,1.3,2018
Stephen Curry,PG,29.0,51.0,1631.0,28.2,0.675,30.3,9.0,0.4,2.4,13.3,31.0,7.2,1.8,9.1,0.267,7.8,0.0,7.7,4.0,2018
Troy Daniels,SG,26.0,79.0,1622.0,9.8,0.583,4.5,4.2,0.2,0.8,8.5,17.2,1.4,0.0,1.4,0.042,-0.5,-2.1,-2.6,-0.3,2018
Andre Iguodala,SF,34.0,64.0,1622.0,11.2,0.536,16.2,8.5,1.9,1.6,15.8,11.5,1.6,1.6,3.2,0.094,-1.1,0.8,-0.3,0.7,2018
Rodney Hood,SG,25.0,60.0,1616.0,14.3,0.546,9.7,5.8,0.6,1.4,8.0,24.3,1.2,1.5,2.7,0.081,0.8,-0.9,-0.1,0.8,2018
Rodney Hood,SG,25.0,39.0,1084.0,15.1,0.551,10.4,5.8,0.5,1.4,9.6,27.3,0.6,1.3,1.9,0.085,1.6,-1.0,0.5,0.7,2018
Rodney Hood,SG,25.0,21.0,532.0,12.7,0.533,8.4,5.7,0.8,1.4,3.2,18.3,0.6,0.2,0.8,0.074,-0.8,-0.7,-1.5,0.1,2018
Garrett Temple,SG,31.0,65.0,1615.0,10.3,0.536,11.3,5.4,1.6,1.8,13.4,16.4,0.3,0.9,1.2,0.035,-2.2,-0.3,-2.5,-0.2,2018
Marcus Smart,SG,23.0,54.0,1614.0,10.8,0.479,23.7,6.4,1.2,2.2,18.4,19.4,-0.6,2.5,1.9,0.056,-2.1,1.0,-1.2,0.3,2018
Tyreke Evans,PG,28.0,52.0,1607.0,21.1,0.561,31.2,9.5,1.0,1.8,11.5,28.4,3.1,1.2,4.2,0.126,4.9,-0.5,4.5,2.6,2018
James Ennis III,SF,27.0,72.0,1604.0,11.6,0.588,6.6,8.0,1.0,1.5,11.4,13.7,2.0,1.1,3.1,0.092,-1.1,-0.1,-1.2,0.3,2018
James Ennis III,SF,27.0,45.0,1053.0,11.9,0.61,7.0,8.6,1.1,1.5,13.0,12.5,1.5,0.6,2.0,0.093,-0.5,-0.1,-0.6,0.4,2018
James Ennis III,SF,27.0,27.0,551.0,11.2,0.558,5.9,6.7,1.0,1.4,9.0,16.0,0.5,0.5,1.0,0.09,-2.2,-0.2,-2.3,-0.1,2018
J.J. Barea,PG,33.0,69.0,1603.0,17.8,0.545,45.1,7.0,0.2,1.1,16.3,24.9,2.3,1.0,3.3,0.098,2.7,-1.5,1.2,1.3,2018
Kyle Korver,SG,36.0,73.0,1574.0,13.4,0.652,8.0,5.9,1.5,1.0,9.6,16.0,2.8,0.6,3.4,0.104,1.5,-1.2,0.2,0.9,2018
Luc Mbah a Moute,PF,31.0,61.0,1564.0,10.3,0.595,5.0,6.7,1.4,2.3,15.0,12.8,0.8,2.1,2.8,0.087,-1.6,1.4,-0.2,0.7,2018
Dante Cunningham,SF,30.0,73.0,1562.0,10.0,0.539,4.3,10.3,1.5,1.2,7.9,11.6,1.1,1.3,2.4,0.074,-1.5,-0.2,-1.7,0.1,2018
Dante Cunningham,SF,30.0,51.0,1115.0,8.4,0.525,3.0,9.4,1.1,1.2,6.2,10.0,0.7,0.9,1.6,0.067,-1.9,-0.1,-2.0,0.0,2018
Dante Cunningham,SF,30.0,22.0,447.0,13.8,0.561,7.6,12.5,2.3,1.3,10.4,15.8,0.4,0.4,0.9,0.092,-0.6,-0.4,-0.9,0.1,2018
Kristaps Porziņģis,PF,22.0,48.0,1553.0,20.4,0.539,6.2,11.3,6.4,1.1,8.4,31.0,1.4,1.8,3.2,0.099,1.9,-0.1,1.8,1.5,2018
Jarrett Jack,PG,34.0,62.0,1548.0,11.5,0.489,31.3,6.8,0.2,1.1,19.5,16.7,0.5,0.7,1.2,0.036,-1.6,-1.3,-2.8,-0.3,2018
Dewayne Dedmon,C,28.0,62.0,1542.0,15.8,0.599,9.2,17.7,2.8,1.3,14.3,17.0,1.8,1.9,3.7,0.114,-0.4,0.5,0.1,0.8,2018
JaMychal Green,PF,27.0,55.0,1542.0,14.0,0.53,8.3,17.4,1.5,1.0,12.4,17.8,1.3,1.3,2.6,0.079,-0.8,-1.5,-2.3,-0.1,2018
Dwyane Wade,SG,36.0,67.0,1536.0,15.0,0.5,23.5,9.2,2.6,2.0,15.5,26.2,-0.4,1.6,1.1,0.036,-0.9,-0.1,-1.0,0.4,2018
Dwyane Wade,SG,36.0,46.0,1069.0,15.9,0.519,23.3,9.5,2.5,1.9,15.7,24.3,0.4,0.9,1.3,0.057,-0.1,-0.1,-0.2,0.5,2018
Dwyane Wade,SG,36.0,21.0,467.0,13.1,0.465,23.9,8.5,2.7,2.0,15.0,30.7,-0.8,0.7,-0.1,-0.014,-2.8,0.0,-2.8,-0.1,2018
Shabazz Napier,PG,26.0,74.0,1535.0,14.2,0.544,14.6,6.0,0.7,2.6,13.2,19.5,1.2,2.0,3.2,0.101,-0.7,1.4,0.7,1.0,2018
Marquese Chriss,PF,20.0,72.0,1527.0,11.1,0.509,8.1,13.8,3.7,1.6,16.4,18.1,-0.8,1.5,0.7,0.023,-3.2,0.4,-2.8,-0.3,2018
Kris Dunn,PG,23.0,52.0,1525.0,14.5,0.488,33.3,7.8,1.6,3.3,17.3,24.7,-1.0,1.9,0.9,0.027,-2.4,1.1,-1.3,0.3,2018
Jakob Poeltl,C,22.0,82.0,1524.0,17.5,0.662,5.4,14.4,5.2,1.3,16.6,14.8,3.1,2.4,5.6,0.175,-0.7,1.1,0.4,0.9,2018
Fred VanVleet,PG,23.0,76.0,1520.0,15.9,0.556,22.8,6.8,1.0,2.2,11.2,19.1,2.7,2.0,4.7,0.149,1.4,1.0,2.4,1.7,2018
Bryn Forbes,SG,24.0,80.0,1517.0,9.1,0.525,7.8,4.0,0.1,0.9,6.5,16.7,0.8,1.3,2.1,0.067,-2.5,-0.6,-3.1,-0.4,2018
Zach Randolph,PF,36.0,59.0,1508.0,17.3,0.529,14.9,15.0,0.6,1.4,12.5,27.6,0.3,1.2,1.5,0.048,0.5,-1.5,-1.0,0.4,2018
Justin Jackson,SF,22.0,68.0,1506.0,9.2,0.521,7.2,7.1,0.8,0.9,8.4,14.2,0.4,0.5,1.0,0.031,-2.4,-1.1,-3.5,-0.6,2018
Bismack Biyombo,C,25.0,82.0,1495.0,14.1,0.556,6.5,17.2,5.1,0.7,16.6,14.9,1.1,1.8,2.9,0.094,-2.6,0.2,-2.4,-0.2,2018
Nikola Mirotić,PF,26.0,55.0,1494.0,18.7,0.577,8.6,14.6,2.2,1.4,7.7,23.4,2.2,1.8,4.0,0.128,2.5,-0.3,2.2,1.6,2018
Nikola Mirotić,PF,26.0,25.0,622.0,22.0,0.624,11.0,13.7,1.9,1.2,8.4,25.7,1.5,0.6,2.0,0.158,4.9,-0.3,4.6,1.0,2018
Nikola Mirotić,PF,26.0,30.0,872.0,16.3,0.539,6.8,15.3,2.4,1.6,7.1,21.8,0.7,1.2,1.9,0.106,0.8,-0.3,0.5,0.5,2018
Pat Connaughton,SG,25.0,82.0,1488.0,9.3,0.539,8.7,5.9,1.2,0.8,9.5,13.4,1.2,1.3,2.5,0.08,-1.7,-0.1,-1.8,0.1,2018
Wesley Johnson,SF,30.0,74.0,1486.0,9.8,0.512,5.6,8.0,3.5,2.5,12.3,13.0,-0.1,1.7,1.7,0.055,-2.5,1.7,-0.7,0.5,2018
Aron Baynes,C,31.0,81.0,1485.0,12.0,0.502,9.6,16.0,2.9,0.7,14.3,16.8,0.5,2.5,3.0,0.097,-3.6,0.7,-2.9,-0.3,2018
OG Anunoby,SF,20.0,74.0,1481.0,10.0,0.587,5.0,7.0,0.8,1.7,10.8,12.4,1.4,1.6,3.0,0.098,-1.2,0.6,-0.6,0.5,2018
Ed Davis,C,28.0,78.0,1471.0,15.5,0.607,3.9,21.3,2.9,1.1,16.2,12.1,2.5,2.5,5.0,0.164,-1.2,0.6,-0.6,0.5,2018
Tyus Jones,PG,21.0,82.0,1467.0,14.1,0.572,21.2,5.2,0.4,3.2,14.0,12.7,2.3,1.2,3.6,0.117,-0.8,1.7,0.8,1.1,2018
Luke Kennard,SG,21.0,73.0,1463.0,12.1,0.56,12.7,6.6,0.8,1.5,12.2,17.2,1.1,1.4,2.6,0.084,-0.9,0.1,-0.8,0.5,2018
Josh Hart,SG,22.0,63.0,1461.0,12.2,0.596,7.6,9.6,0.9,1.5,10.1,13.5,1.9,1.5,3.4,0.111,-0.6,0.5,-0.1,0.7,2018
Ian Clark,SG,26.0,74.0,1455.0,9.4,0.529,10.4,4.7,0.5,1.1,9.9,17.2,0.3,0.8,1.1,0.037,-2.7,-0.8,-3.5,-0.6,2018
Marcus Morris,PF,28.0,54.0,1442.0,14.5,0.541,8.2,11.0,0.7,1.2,8.7,23.0,1.1,2.2,3.2,0.108,-0.1,-0.1,-0.1,0.7,2018
Jarrett Allen,C,19.0,72.0,1441.0,17.5,0.636,5.4,14.3,4.6,0.9,15.1,16.3,2.7,1.5,4.2,0.141,-0.9,0.1,-0.8,0.5,2018
Mason Plumlee,C,27.0,74.0,1439.0,16.9,0.586,14.4,15.6,4.7,1.7,18.7,16.6,1.8,1.8,3.6,0.12,-1.0,1.4,0.5,0.9,2018
Malcolm Brogdon,PG,25.0,48.0,1436.0,14.3,0.578,16.3,6.4,0.8,1.4,10.9,19.1,2.0,0.7,2.7,0.091,-0.1,-1.0,-1.2,0.3,2018
Delon Wright,PG,25.0,69.0,1433.0,16.5,0.574,19.6,7.7,1.8,2.5,13.9,17.2,2.5,2.1,4.5,0.152,1.4,1.8,3.3,1.9,2018
Avery Bradley,SG,27.0,46.0,1433.0,9.6,0.496,10.4,4.5,0.5,1.8,13.3,23.5,-1.4,1.2,-0.2,-0.007,-3.0,-1.0,-4.0,-0.7,2018
Avery Bradley,SG,27.0,40.0,1268.0,9.7,0.497,10.5,4.1,0.5,1.8,13.3,24.4,-1.4,1.1,-0.2,-0.009,-2.8,-1.1,-3.9,-0.6,2018
Mario Chalmers,PG,31.0,66.0,1421.0,10.4,0.503,21.5,6.4,0.9,2.8,18.8,19.6,-0.6,1.3,0.6,0.021,-3.7,0.5,-3.2,-0.4,2018
Larry Nance Jr.,C,25.0,66.0,1421.0,20.2,0.605,8.6,17.3,2.2,3.0,9.7,15.9,3.5,2.3,5.8,0.196,0.9,1.5,2.4,1.6,2018
Larry Nance Jr.,C,25.0,42.0,922.0,19.4,0.618,9.2,16.4,1.8,3.1,12.3,15.3,2.1,1.5,3.7,0.191,0.6,1.8,2.4,1.0,2018
Larry Nance Jr.,C,25.0,24.0,499.0,21.5,0.585,7.6,18.9,3.1,2.8,5.2,17.0,1.4,0.7,2.1,0.206,1.5,0.7,2.2,0.5,2018
John Wall,PG,27.0,41.0,1410.0,19.1,0.515,44.5,6.0,2.8,2.0,17.0,29.1,1.2,1.5,2.7,0.092,3.5,-0.5,3.0,1.8,2018
Mike Scott,PF,29.0,76.0,1406.0,13.6,0.599,9.1,9.9,0.6,0.8,12.4,20.0,1.4,1.0,2.5,0.085,-0.6,-1.1,-1.7,0.1,2018
Alex Len,C,24.0,69.0,1395.0,19.4,0.612,9.1,19.8,3.5,0.9,14.0,17.0,3.2,1.3,4.5,0.154,0.6,-0.3,0.3,0.8,2018
Nick Young,SG,32.0,80.0,1393.0,10.0,0.562,3.5,5.0,0.4,1.3,7.0,17.5,0.8,0.9,1.7,0.059,-1.6,-1.9,-3.5,-0.5,2018
Trey Lyles,PF,22.0,73.0,1391.0,17.9,0.591,10.1,14.0,2.0,1.1,9.1,21.1,2.7,1.2,3.9,0.134,2.0,-0.7,1.3,1.1,2018
Kosta Koufos,C,28.0,71.0,1391.0,17.5,0.566,9.7,19.3,2.2,1.7,10.4,15.2,2.3,1.5,3.9,0.134,-0.2,-0.2,-0.4,0.6,2018
Kyle O'Quinn,C,27.0,77.0,1387.0,20.0,0.625,16.8,18.8,6.1,1.3,18.5,17.0,2.7,2.1,4.8,0.166,0.4,2.6,3.1,1.8,2018
Nemanja Bjelica,PF,29.0,67.0,1371.0,12.6,0.581,8.7,11.5,1.0,1.8,11.7,14.3,1.7,1.1,2.8,0.097,-0.1,0.2,0.1,0.7,2018
Bam Adebayo,C,20.0,69.0,1368.0,15.7,0.57,11.0,15.6,2.5,1.2,13.6,15.9,2.3,1.9,4.2,0.148,-1.1,0.7,-0.4,0.6,2018
Raymond Felton,PG,33.0,82.0,1365.0,13.0,0.494,22.5,6.3,1.1,1.8,11.7,20.4,0.9,1.3,2.2,0.078,-0.3,-0.3,-0.6,0.5,2018
Shelvin Mack,PG,27.0,69.0,1365.0,13.3,0.518,29.5,6.7,0.5,1.9,16.3,17.6,1.0,1.0,1.9,0.069,-1.2,-0.2,-1.4,0.2,2018
Hassan Whiteside,C,28.0,54.0,1364.0,24.1,0.573,6.9,25.4,5.9,1.4,12.3,24.7,2.3,3.0,5.3,0.187,1.5,1.1,2.6,1.6,2018
Quincy Acy,PF,27.0,70.0,1359.0,8.2,0.525,6.0,10.0,1.6,1.2,13.3,14.4,-0.1,1.1,1.0,0.036,-2.6,0.1,-2.5,-0.2,2018
Lance Thomas,PF,29.0,73.0,1353.0,6.3,0.513,4.2,7.2,0.9,1.1,12.1,10.7,0.3,0.6,0.9,0.031,-3.2,-0.5,-3.7,-0.6,2018
Devin Harris,PG,34.0,71.0,1340.0,13.0,0.563,16.9,5.3,0.8,1.8,12.6,20.2,1.6,0.9,2.5,0.089,-1.5,-0.3,-1.8,0.1,2018
Devin Harris,PG,34.0,44.0,807.0,13.5,0.56,16.4,5.8,0.9,2.1,12.8,21.5,0.7,0.7,1.4,0.085,-1.7,0.7,-1.0,0.2,2018
Devin Harris,PG,34.0,27.0,533.0,12.4,0.568,17.7,4.4,0.6,1.3,12.1,18.2,0.9,0.2,1.1,0.096,-1.1,-1.8,-2.9,-0.1,2018
C.J. Miles,SF,30.0,70.0,1337.0,13.0,0.545,6.0,6.4,1.3,1.4,5.7,22.3,1.4,1.5,2.9,0.103,1.0,-0.7,0.3,0.8,2018
Gorgui Dieng,C,28.0,79.0,1333.0,14.7,0.543,7.5,15.6,2.6,1.7,12.0,16.3,1.6,1.3,2.9,0.105,-0.9,-0.1,-1.0,0.3,2018
Andrew Harrison,PG,23.0,56.0,1326.0,12.7,0.534,21.3,5.7,1.8,1.4,14.0,19.6,1.0,0.7,1.7,0.062,-1.0,-0.5,-1.5,0.2,2018
Manu Ginóbili,SG,40.0,65.0,1299.0,12.9,0.553,19.1,6.1,1.0,1.7,16.8,21.5,0.6,1.6,2.2,0.082,-1.5,0.2,-1.3,0.2,2018
Montrezl Harrell,C,24.0,76.0,1293.0,24.7,0.647,10.1,13.0,3.4,1.4,9.5,23.8,4.3,1.3,5.5,0.205,3.1,0.2,3.3,1.7,2018
Patrick Patterson,PF,28.0,82.0,1270.0,10.0,0.555,6.1,8.4,1.6,1.9,10.3,10.8,1.2,1.4,2.6,0.098,-1.2,1.0,-0.2,0.6,2018
Maurice Harkless,SF,24.0,59.0,1264.0,12.6,0.596,6.0,7.0,2.8,1.9,11.0,12.6,1.6,1.7,3.2,0.123,-0.4,1.7,1.4,1.1,2018
Emmanuel Mudiay,PG,21.0,64.0,1245.0,11.5,0.474,24.5,6.8,0.8,1.6,16.2,24.4,-0.8,0.7,0.0,-0.002,-2.1,-1.8,-3.9,-0.6,2018
Emmanuel Mudiay,PG,21.0,42.0,752.0,12.3,0.504,24.1,7.0,0.4,1.4,16.8,24.8,0.0,0.3,0.3,0.019,-1.4,-2.1,-3.5,-0.3,2018
Emmanuel Mudiay,PG,21.0,22.0,493.0,10.2,0.428,25.0,6.5,1.2,2.0,15.3,23.7,-0.7,0.4,-0.3,-0.034,-3.3,-1.4,-4.6,-0.3,2018
Skal Labissière,PF,21.0,60.0,1240.0,14.3,0.513,9.1,13.2,3.7,1.0,12.5,21.1,0.4,1.0,1.4,0.054,-1.9,-0.8,-2.7,-0.2,2018
Thon Maker,C,20.0,74.0,1238.0,10.2,0.499,5.2,10.6,3.7,1.5,11.0,14.6,0.3,1.1,1.5,0.056,-3.2,-0.4,-3.5,-0.5,2018
D'Angelo Russell,PG,21.0,48.0,1234.0,15.2,0.509,35.7,8.1,1.0,1.4,16.8,30.8,-0.5,0.9,0.4,0.014,0.8,-2.0,-1.2,0.3,2018
Rudy Gay,PF,31.0,57.0,1231.0,18.0,0.545,9.8,13.1,2.6,1.9,11.5,24.6,1.0,2.1,3.1,0.122,0.2,0.6,0.8,0.9,2018
Corey Brewer,SG,31.0,72.0,1208.0,11.2,0.534,7.5,6.9,1.0,3.2,12.1,14.3,0.7,1.6,2.3,0.091,-3.2,1.9,-1.3,0.2,2018
Corey Brewer,SF,31.0,54.0,694.0,8.9,0.509,8.1,7.1,0.9,2.8,16.3,14.2,-0.2,0.9,0.7,0.048,-4.7,1.6,-3.1,-0.2,2018
Maxi Kleber,PF,26.0,72.0,1206.0,13.4,0.576,6.4,10.8,3.5,1.1,8.2,13.7,1.6,1.2,2.8,0.113,-1.0,0.5,-0.5,0.5,2018
Joe Johnson,SF,36.0,55.0,1205.0,8.1,0.49,10.2,8.1,0.5,0.7,11.4,15.9,-0.3,1.3,1.0,0.04,-2.7,-0.2,-2.9,-0.3,2018
Joe Johnson,SF,36.0,32.0,700.0,9.0,0.492,9.8,8.7,0.7,0.9,11.6,17.2,-0.2,0.8,0.6,0.041,-2.3,-0.3,-2.6,-0.1,2018
Joe Johnson,SF,36.0,23.0,505.0,6.8,0.485,10.7,7.3,0.2,0.6,11.2,14.1,0.0,0.4,0.4,0.038,-3.3,0.0,-3.3,-0.2,2018
Reggie Jackson,PG,27.0,45.0,1201.0,15.9,0.516,32.8,5.7,0.3,1.1,13.5,27.1,1.1,0.9,2.0,0.078,1.0,-1.4,-0.4,0.5,2018
Amir Johnson,C,30.0,74.0,1171.0,14.9,0.575,13.9,15.2,3.1,1.8,15.6,12.8,2.1,2.0,4.1,0.169,-1.2,2.2,1.0,0.9,2018
Isaiah Taylor,PG,23.0,67.0,1167.0,10.9,0.492,27.0,4.5,0.7,1.4,15.7,20.1,0.2,0.5,0.6,0.027,-3.1,-1.3,-4.4,-0.7,2018
Trevor Booker,PF,30.0,68.0,1158.0,14.9,0.557,10.8,14.9,1.5,1.2,13.3,16.6,1.6,1.3,2.9,0.121,-0.6,0.0,-0.6,0.4,2018
Trevor Booker,PF,30.0,33.0,494.0,14.5,0.618,7.6,13.3,1.9,1.6,13.7,12.6,1.0,0.7,1.7,0.163,-0.3,0.9,0.7,0.3,2018
Sindarius Thornwell,SG,23.0,73.0,1156.0,8.2,0.519,7.8,6.7,1.8,2.0,16.3,12.1,0.1,0.9,1.0,0.041,-3.4,1.0,-2.4,-0.1,2018
Tyson Chandler,C,35.0,46.0,1151.0,14.2,0.658,6.6,19.4,1.9,0.7,20.6,10.6,1.9,0.8,2.7,0.111,-0.8,-0.6,-1.4,0.2,2018
Semi Ojeleye,PF,23.0,73.0,1150.0,4.6,0.473,2.4,7.7,0.3,0.9,10.8,9.0,-0.2,1.3,1.2,0.048,-4.6,-0.1,-4.7,-0.8,2018
Royce O'Neale,SF,24.0,69.0,1150.0,10.8,0.54,12.0,11.7,1.2,1.6,14.8,14.6,0.5,1.8,2.4,0.099,-2.0,1.8,-0.2,0.5,2018
Ian Mahinmi,C,31.0,77.0,1145.0,12.2,0.601,6.6,15.4,3.2,1.6,24.7,15.6,0.8,1.4,2.2,0.093,-4.6,0.2,-4.4,-0.7,2018
