Player,Pos,Age,G,GS,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%,season
Daniel Theis,C,27.0,65.0,64.0,24.1,9.2,6.6,1.7,0.6,1.3,0.8,0.566,0.333,0.763,2020
Mikal Bridges,SF,23.0,73.0,32.0,28.0,9.1,4.0,1.8,1.4,0.6,1.0,0.51,0.361,0.844,2020
Maxi Kleber,PF,28.0,74.0,21.0,25.5,9.1,5.2,1.2,0.3,1.1,0.8,0.461,0.373,0.849,2020
Jake Layman,SF,25.0,23.0,2.0,22.0,9.1,2.5,0.7,0.7,0.4,1.0,0.453,0.333,0.75,2020
Derrick Favors,C,28.0,51.0,49.0,24.4,9.0,9.8,1.6,0.6,0.9,1.1,0.617,0.143,0.563,2020
Josh Jackson,SF,22.0,22.0,0.0,17.3,9.0,3.0,1.6,0.8,0.4,1.3,0.44,0.319,0.7,2020
Monte Morris,PG,24.0,73.0,12.0,22.4,9.0,1.9,3.5,0.8,0.2,0.7,0.459,0.378,0.843,2020
Svi Mykhailiuk,SF,22.0,56.0,27.0,22.6,9.0,1.9,1.9,0.7,0.1,1.1,0.41,0.404,0.814,2020
Naz Reid,C,20.0,30.0,11.0,16.5,9.0,4.1,1.2,0.6,0.7,0.7,0.412,0.33,0.698,2020
Bruce Brown,PG,23.0,58.0,43.0,28.2,8.9,4.7,4.0,1.1,0.5,1.7,0.443,0.344,0.739,2020
Gary Trent Jr.,SF,21.0,61.0,8.0,21.8,8.9,1.6,1.0,0.8,0.3,0.3,0.444,0.418,0.822,2020
Kent Bazemore,SF,30.0,68.0,21.0,24.8,8.8,4.3,1.4,1.1,0.6,1.3,0.375,0.344,0.769,2020
Kent Bazemore,SF,30.0,43.0,21.0,25.8,7.9,4.0,1.4,1.0,0.7,1.4,0.347,0.327,0.806,2020
Kent Bazemore,SF,30.0,25.0,0.0,23.1,10.3,4.9,1.3,1.2,0.4,1.2,0.418,0.384,0.733,2020
Cameron Johnson,PF,23.0,57.0,9.0,22.0,8.8,3.3,1.2,0.6,0.4,0.6,0.435,0.39,0.807,2020
Jordan Poole,SG,20.0,57.0,14.0,22.4,8.8,2.1,2.4,0.6,0.2,1.3,0.333,0.279,0.798,2020
Austin Rivers,SG,27.0,68.0,4.0,23.4,8.8,2.6,1.7,0.7,0.1,0.7,0.421,0.356,0.703,2020
Grayson Allen,SG,24.0,38.0,0.0,18.9,8.7,2.2,1.4,0.3,0.1,0.9,0.466,0.404,0.867,2020
Moritz Wagner,C,22.0,45.0,5.0,18.6,8.7,4.9,1.2,0.6,0.4,1.5,0.545,0.313,0.821,2020
Avery Bradley,SG,29.0,49.0,44.0,24.2,8.6,2.3,1.3,0.9,0.1,1.0,0.444,0.364,0.833,2020
Josh Okogie,SG,21.0,62.0,28.0,25.0,8.6,4.3,1.6,1.1,0.4,1.4,0.427,0.266,0.796,2020
Derrick Jones Jr.,SF,22.0,59.0,16.0,23.3,8.5,3.9,1.1,1.0,0.6,0.5,0.527,0.28,0.772,2020
James Johnson,PF,32.0,32.0,1.0,19.3,8.4,3.7,2.3,0.8,1.0,1.5,0.479,0.363,0.646,2020
Justin Holiday,SF,30.0,73.0,6.0,25.0,8.3,3.3,1.3,1.2,0.6,0.6,0.428,0.405,0.791,2020
DeAndre Jordan,C,31.0,56.0,6.0,22.0,8.3,10.0,1.9,0.3,0.9,1.3,0.666,,0.68,2020
E'Twaun Moore,SG,30.0,56.0,6.0,18.2,8.3,2.3,1.4,0.6,0.2,0.7,0.426,0.377,0.689,2020
Anfernee Simons,SG,20.0,70.0,4.0,20.7,8.3,2.2,1.4,0.4,0.1,0.9,0.399,0.332,0.826,2020
Ivica Zubac,C,22.0,72.0,70.0,18.4,8.3,7.5,1.1,0.2,0.9,0.8,0.613,0.0,0.747,2020
Jalen Brunson,PG,23.0,57.0,16.0,17.9,8.2,2.4,3.3,0.4,0.1,1.2,0.466,0.358,0.813,2020
Kelly Olynyk,C,28.0,67.0,9.0,19.4,8.2,4.6,1.7,0.7,0.3,1.1,0.462,0.406,0.86,2020
Reggie Bullock,SG,28.0,29.0,19.0,23.6,8.1,2.3,1.4,0.9,0.1,0.7,0.402,0.333,0.81,2020
Enes Freedom,C,27.0,58.0,7.0,16.9,8.1,7.4,1.0,0.4,0.7,1.0,0.572,0.143,0.707,2020
Jahlil Okafor,C,24.0,30.0,9.0,15.6,8.1,4.2,1.2,0.2,0.7,1.3,0.623,0.333,0.645,2020
Trevor Ariza,SF,34.0,53.0,21.0,28.2,8.0,4.6,1.7,1.3,0.3,1.1,0.438,0.372,0.838,2020
Trevor Ariza,SF,34.0,32.0,0.0,24.7,6.0,4.6,1.6,1.1,0.2,0.9,0.388,0.352,0.778,2020
Trevor Ariza,SF,34.0,21.0,21.0,33.4,11.0,4.8,2.0,1.6,0.4,1.3,0.491,0.4,0.872,2020
Alex Len,C,26.0,55.0,12.0,17.6,8.0,5.8,0.9,0.4,0.9,1.0,0.555,0.271,0.648,2020
Alex Len,C,26.0,40.0,9.0,18.6,8.7,5.8,1.1,0.5,0.8,1.0,0.546,0.25,0.63,2020
Danny Green,SG,32.0,68.0,68.0,24.8,8.0,3.3,1.3,1.3,0.5,0.9,0.416,0.367,0.688,2020
Draymond Green,PF,29.0,43.0,43.0,28.4,8.0,6.2,6.2,1.4,0.8,2.3,0.389,0.279,0.759,2020
Tony Snell,SF,28.0,59.0,57.0,27.8,8.0,1.9,2.2,0.5,0.3,0.5,0.445,0.402,1.0,2020
Patrick Beverley,PG,31.0,51.0,50.0,26.3,7.9,5.2,3.6,1.1,0.5,1.3,0.431,0.388,0.66,2020
Chandler Hutchison,SF,23.0,28.0,10.0,18.8,7.8,3.9,0.9,1.0,0.3,1.0,0.457,0.316,0.59,2020
Timothé Luwawu-Cabarrot,SF,24.0,47.0,2.0,18.1,7.8,2.7,0.6,0.4,0.1,0.8,0.435,0.388,0.852,2020
J.J. Barea,PG,35.0,29.0,6.0,15.5,7.7,1.8,3.9,0.2,0.1,1.3,0.411,0.376,0.909,2020
Jordan McLaughlin,PG,23.0,30.0,2.0,19.7,7.6,1.6,4.2,1.1,0.1,1.0,0.489,0.382,0.667,2020
De'Anthony Melton,PG,21.0,60.0,8.0,19.5,7.6,3.7,2.9,1.3,0.3,1.4,0.401,0.286,0.769,2020
Omari Spellman,C,22.0,49.0,3.0,18.1,7.6,4.5,1.0,0.7,0.5,1.1,0.431,0.391,0.793,2020
Terence Davis,SG,22.0,72.0,4.0,16.8,7.5,3.3,1.6,0.5,0.2,1.1,0.456,0.388,0.864,2020
Marc Gasol,C,35.0,44.0,43.0,26.4,7.5,6.3,3.3,0.8,0.9,1.3,0.427,0.385,0.735,2020
Dwight Howard,C,34.0,69.0,2.0,18.9,7.5,7.3,0.7,0.4,1.1,1.2,0.729,0.6,0.514,2020
Trey Burke,PG,27.0,33.0,1.0,15.8,7.4,1.5,2.5,0.5,0.1,0.6,0.45,0.427,0.793,2020
Trey Burke,PG,27.0,25.0,0.0,13.2,5.9,1.4,2.1,0.3,0.0,0.5,0.465,0.421,0.722,2020
Bismack Biyombo,C,27.0,53.0,29.0,19.4,7.4,5.8,0.9,0.2,0.9,0.9,0.543,,0.603,2020
Ky Bowman,PG,22.0,45.0,12.0,22.6,7.4,2.7,2.9,1.0,0.2,1.6,0.417,0.308,0.829,2020
Gorgui Dieng,C,30.0,63.0,17.0,17.4,7.4,5.6,1.2,0.8,0.9,1.0,0.456,0.355,0.772,2020
Gorgui Dieng,C,30.0,46.0,17.0,16.9,7.4,5.6,1.3,0.8,0.9,1.0,0.448,0.383,0.797,2020
Jaxson Hayes,C,19.0,64.0,14.0,16.9,7.4,4.0,0.9,0.4,0.9,0.8,0.672,0.25,0.647,2020
Tyus Jones,PG,23.0,65.0,6.0,19.0,7.4,1.6,4.4,0.9,0.1,0.8,0.459,0.379,0.741,2020
Ian Mahinmi,C,33.0,38.0,35.0,21.3,7.4,5.7,1.3,0.8,1.2,1.2,0.495,0.192,0.619,2020
Wesley Matthews,SG,33.0,67.0,67.0,24.4,7.4,2.5,1.4,0.6,0.1,0.6,0.396,0.364,0.765,2020
Nerlens Noel,C,25.0,61.0,7.0,18.5,7.4,4.9,0.9,1.0,1.5,1.1,0.684,0.333,0.755,2020
Brandon Knight,SG,28.0,25.0,3.0,18.5,7.3,1.6,2.8,0.4,0.1,1.5,0.353,0.344,0.588,2020
Kris Dunn,PG,25.0,51.0,32.0,24.9,7.3,3.6,3.4,2.0,0.3,1.3,0.444,0.259,0.741,2020
Emmanuel Mudiay,PG,23.0,54.0,2.0,15.7,7.3,2.3,2.1,0.4,0.2,1.4,0.462,0.345,0.759,2020
Willie Cauley-Stein,C,26.0,54.0,39.0,20.3,7.2,5.8,1.3,0.9,1.1,0.7,0.579,0.0,0.606,2020
Willie Cauley-Stein,C,26.0,41.0,37.0,22.9,7.9,6.2,1.5,1.1,1.2,0.9,0.56,,0.614,2020
Michael Carter-Williams,SG,28.0,45.0,0.0,18.5,7.2,3.3,2.4,1.1,0.5,1.2,0.427,0.293,0.832,2020
Mason Plumlee,C,29.0,61.0,1.0,17.3,7.2,5.2,2.5,0.5,0.6,1.3,0.615,0.0,0.535,2020
Rajon Rondo,PG,33.0,48.0,3.0,20.5,7.1,3.0,5.0,0.8,0.0,1.9,0.418,0.328,0.659,2020
Tyler Johnson,SG,27.0,39.0,7.0,18.2,7.0,1.9,1.9,0.4,0.2,0.7,0.388,0.319,0.84,2020
Tyler Johnson,PG,27.0,31.0,3.0,16.6,5.7,1.7,1.6,0.4,0.3,0.8,0.38,0.289,0.75,2020
Rondae Hollis-Jefferson,PF,25.0,60.0,6.0,18.7,7.0,4.7,1.8,0.8,0.4,1.0,0.471,0.13,0.734,2020
Hamidou Diallo,SF,21.0,46.0,3.0,19.5,6.9,3.6,0.8,0.8,0.2,1.1,0.446,0.281,0.603,2020
Harry Giles,C,21.0,46.0,17.0,14.5,6.9,4.1,1.3,0.5,0.4,1.0,0.554,0.0,0.776,2020
P.J. Tucker,PF,34.0,72.0,72.0,34.3,6.9,6.6,1.6,1.1,0.5,1.0,0.415,0.358,0.813,2020
Brad Wanamaker,PG,30.0,71.0,1.0,19.3,6.9,2.0,2.5,0.9,0.2,1.1,0.448,0.363,0.926,2020
Delon Wright,PG,27.0,73.0,5.0,21.5,6.9,3.8,3.3,1.2,0.3,1.0,0.462,0.37,0.77,2020
Luguentz Dort,SF,20.0,36.0,28.0,22.8,6.8,2.3,0.8,0.9,0.1,0.6,0.394,0.297,0.792,2020
JaMychal Green,PF,29.0,63.0,1.0,20.7,6.8,6.2,0.8,0.5,0.4,0.9,0.429,0.387,0.75,2020
Denzel Valentine,SF,26.0,36.0,5.0,13.6,6.8,2.1,1.2,0.7,0.2,0.7,0.409,0.336,0.75,2020
Damyean Dotson,SG,25.0,48.0,0.0,17.4,6.7,1.9,1.2,0.5,0.1,0.4,0.414,0.362,0.667,2020
Kyle Korver,SF,38.0,58.0,1.0,16.6,6.7,2.1,1.2,0.4,0.2,0.8,0.43,0.418,0.854,2020
James Ennis III,SG,29.0,69.0,18.0,18.3,6.6,3.6,0.9,0.5,0.3,0.8,0.446,0.325,0.806,2020
James Ennis III,SF,29.0,49.0,0.0,15.8,5.8,3.1,0.8,0.5,0.3,0.6,0.442,0.349,0.787,2020
James Ennis III,SG,29.0,20.0,18.0,24.5,8.5,4.8,1.1,0.6,0.4,1.4,0.451,0.286,0.838,2020
Chris Boucher,C,27.0,62.0,0.0,13.2,6.6,4.5,0.4,0.4,1.0,0.5,0.472,0.322,0.784,2020
Ersan İlyasova,PF,32.0,63.0,8.0,15.7,6.6,4.8,0.8,0.4,0.3,0.5,0.466,0.365,0.828,2020
Boban Marjanović,C,31.0,44.0,5.0,9.6,6.6,4.5,0.5,0.2,0.2,0.7,0.573,0.235,0.754,2020
JaVale McGee,C,32.0,68.0,68.0,16.6,6.6,5.7,0.5,0.5,1.4,0.8,0.637,0.5,0.646,2020
Nicolò Melli,C,29.0,60.0,8.0,17.4,6.6,3.0,1.4,0.6,0.4,0.8,0.421,0.335,0.74,2020
Keita Bates-Diop,SF,24.0,44.0,0.0,16.9,6.5,2.9,0.7,0.4,0.5,0.4,0.427,0.33,0.72,2020
Keita Bates-Diop,PF,24.0,37.0,0.0,17.5,6.8,3.0,0.8,0.5,0.5,0.4,0.422,0.33,0.708,2020
T.J. McConnell,PG,27.0,71.0,3.0,18.7,6.5,2.7,5.0,0.8,0.2,1.4,0.516,0.294,0.833,2020
Allonzo Trier,SG,24.0,24.0,1.0,12.1,6.5,1.2,1.2,0.1,0.2,0.9,0.481,0.358,0.791,2020
Sekou Doumbouya,PF,19.0,38.0,19.0,19.8,6.4,3.1,0.5,0.5,0.2,0.9,0.39,0.286,0.674,2020
Cory Joseph,PG,28.0,72.0,26.0,24.4,6.4,2.6,3.5,0.7,0.3,1.1,0.415,0.352,0.857,2020
Kevin Knox,SF,20.0,65.0,4.0,17.9,6.4,2.8,0.9,0.4,0.4,0.7,0.359,0.327,0.653,2020
Trey Lyles,PF,24.0,63.0,53.0,20.2,6.4,5.7,1.1,0.4,0.4,0.6,0.446,0.387,0.733,2020
Kelan Martin,SF,24.0,31.0,4.0,16.0,6.4,3.1,0.7,0.2,0.3,0.6,0.392,0.26,0.968,2020
Lonnie Walker IV,SG,21.0,61.0,12.0,16.2,6.4,2.3,1.1,0.5,0.2,0.7,0.426,0.406,0.721,2020
Marco Belinelli,SG,33.0,57.0,0.0,15.5,6.3,1.7,1.2,0.2,0.0,0.3,0.392,0.376,0.828,2020
Frank Jackson,PG,21.0,59.0,2.0,13.5,6.3,1.4,1.0,0.3,0.1,0.8,0.405,0.326,0.747,2020
Abdel Nader,SF,26.0,55.0,6.0,15.8,6.3,1.8,0.7,0.4,0.4,0.8,0.468,0.375,0.773,2020
Frank Ntilikina,PG,21.0,57.0,26.0,20.8,6.3,2.1,3.0,0.9,0.3,1.2,0.393,0.321,0.864,2020
Royce O'Neale,SF,26.0,71.0,62.0,28.9,6.3,5.5,2.5,0.8,0.5,0.9,0.433,0.377,0.764,2020
Taj Gibson,C,34.0,62.0,56.0,16.5,6.1,4.3,0.8,0.4,0.5,0.8,0.584,0.286,0.732,2020
Brandon Goodwin,PG,24.0,34.0,1.0,12.6,6.1,2.1,1.5,0.4,0.1,0.9,0.4,0.299,0.933,2020
Willy Hernangómez,C,25.0,31.0,0.0,12.1,6.1,4.3,0.9,0.3,0.2,1.0,0.532,0.227,0.627,2020
Meyers Leonard,C,27.0,51.0,49.0,20.3,6.1,5.1,1.1,0.3,0.3,0.8,0.509,0.414,0.643,2020
Juancho Hernangómez,PF,24.0,48.0,14.0,17.4,6.0,4.1,0.8,0.4,0.2,0.7,0.405,0.341,0.62,2020
Juancho Hernangómez,PF,24.0,34.0,0.0,12.4,3.1,2.8,0.6,0.1,0.1,0.5,0.345,0.25,0.64,2020
Luke Kornet,C,24.0,36.0,14.0,15.5,6.0,2.3,0.9,0.3,0.7,0.4,0.439,0.287,0.714,2020
Mike Scott,PF,31.0,68.0,11.0,17.8,6.0,3.6,0.8,0.3,0.1,0.4,0.426,0.369,0.811,2020
Marvin Williams,PF,33.0,58.0,1.0,19.5,5.9,3.2,1.0,0.6,0.5,0.6,0.446,0.359,0.86,2020
Marvin Williams,PF,33.0,41.0,1.0,19.7,6.7,2.7,1.0,0.6,0.5,0.6,0.448,0.376,0.86,2020
Wilson Chandler,PF,32.0,35.0,3.0,21.0,5.9,4.1,1.1,0.5,0.3,1.0,0.404,0.306,0.87,2020
Georges Niang,PF,26.0,66.0,1.0,14.0,5.9,1.9,0.7,0.3,0.1,0.5,0.438,0.4,0.833,2020
Dewayne Dedmon,C,30.0,44.0,18.0,17.6,5.8,5.7,0.5,0.6,0.9,1.3,0.4,0.206,0.833,2020
Dewayne Dedmon,C,30.0,34.0,10.0,15.9,5.1,4.9,0.4,0.4,0.8,1.4,0.404,0.197,0.821,2020
Maurice Harkless,PF,26.0,62.0,48.0,23.0,5.8,3.9,1.1,0.9,0.5,0.9,0.502,0.347,0.591,2020
Maurice Harkless,PF,26.0,50.0,38.0,22.8,5.5,4.0,1.0,1.0,0.6,0.9,0.516,0.37,0.571,2020
Kyle Anderson,SF,26.0,67.0,28.0,19.9,5.8,4.3,2.4,0.8,0.6,1.0,0.474,0.282,0.667,2020
DeAndre' Bembry,SG,25.0,43.0,4.0,21.3,5.8,3.5,1.9,1.3,0.4,1.4,0.456,0.231,0.542,2020
PJ Dozier,SG,23.0,29.0,0.0,14.2,5.8,1.9,2.2,0.5,0.2,0.9,0.414,0.347,0.724,2020
Wes Iwundu,SF,25.0,52.0,21.0,18.3,5.8,2.5,1.2,0.5,0.3,0.5,0.416,0.341,0.804,2020
Skal Labissière,C,23.0,33.0,1.0,17.2,5.8,5.1,1.3,0.2,0.9,0.9,0.551,0.231,0.758,2020
Anžejs Pasečņiks,C,24.0,27.0,0.0,16.2,5.8,4.0,0.7,0.3,0.4,0.9,0.526,0.0,0.586,2020
Nickeil Alexander-Walker,SG,21.0,47.0,1.0,12.6,5.7,1.8,1.9,0.4,0.2,1.1,0.368,0.346,0.676,2020
Dwayne Bacon,SG,24.0,39.0,11.0,17.6,5.7,2.6,1.3,0.6,0.1,0.9,0.348,0.284,0.66,2020
Darius Bazley,PF,19.0,61.0,9.0,18.5,5.6,4.0,0.7,0.4,0.7,0.7,0.394,0.348,0.694,2020
Damian Jones,C,24.0,55.0,27.0,16.1,5.6,3.7,0.6,0.5,0.7,0.5,0.68,0.222,0.738,2020
Jakob Poeltl,C,24.0,66.0,18.0,17.7,5.6,5.7,1.8,0.6,1.4,0.8,0.624,,0.465,2020
John Henson,C,29.0,40.0,8.0,15.0,5.5,4.1,1.4,0.6,1.1,0.9,0.556,0.222,0.5,2020
John Henson,C,29.0,29.0,2.0,14.2,5.0,3.9,1.5,0.6,1.1,0.7,0.508,0.194,0.515,2020
Solomon Hill,PF,28.0,59.0,4.0,18.4,5.5,2.8,1.8,0.7,0.2,0.9,0.396,0.368,0.741,2020
Solomon Hill,PF,28.0,48.0,3.0,18.8,5.7,3.0,2.0,0.6,0.1,0.8,0.412,0.381,0.684,2020
Alex Caruso,PG,25.0,64.0,2.0,18.4,5.5,1.9,1.9,1.1,0.3,0.8,0.412,0.333,0.734,2020
Justin Jackson,PF,24.0,65.0,3.0,16.1,5.5,2.4,0.8,0.2,0.2,0.2,0.396,0.294,0.84,2020
Dennis Smith Jr.,PG,22.0,34.0,3.0,15.8,5.5,2.3,2.9,0.8,0.2,1.7,0.341,0.296,0.509,2020
Mo Bamba,C,21.0,62.0,0.0,14.2,5.4,4.9,0.7,0.4,1.4,0.7,0.462,0.346,0.674,2020
Pat Connaughton,SG,27.0,67.0,4.0,18.6,5.4,4.2,1.6,0.4,0.5,0.8,0.455,0.331,0.775,2020
Torrey Craig,SF,29.0,58.0,27.0,18.5,5.4,3.3,0.8,0.4,0.6,0.4,0.461,0.326,0.611,2020
Robin Lopez,C,31.0,66.0,5.0,14.5,5.4,2.4,0.7,0.2,0.7,1.0,0.492,0.333,0.528,2020
David Nwaba,SF,27.0,20.0,0.0,13.4,5.2,2.3,0.4,0.6,0.6,0.4,0.521,0.429,0.667,2020
Robert Williams,C,22.0,29.0,1.0,13.4,5.2,4.4,0.9,0.8,1.2,0.7,0.727,,0.647,2020
Jerome Robinson,SG,22.0,63.0,6.0,15.5,5.1,2.0,1.4,0.4,0.3,0.8,0.371,0.32,0.702,2020
Jerome Robinson,SG,22.0,42.0,1.0,11.3,2.9,1.4,1.1,0.3,0.2,0.6,0.338,0.284,0.579,2020
Jerome Robinson,SG,22.0,21.0,5.0,24.0,9.4,3.3,2.0,0.7,0.4,1.1,0.397,0.349,0.763,2020
Chris Chiozza,PG,24.0,28.0,2.0,14.3,5.1,1.9,3.0,0.8,0.1,1.1,0.393,0.375,1.0,2020
Sterling Brown,SF,24.0,52.0,1.0,14.8,5.1,3.5,1.0,0.6,0.1,0.8,0.371,0.324,0.8,2020
Quinn Cook,PG,26.0,44.0,1.0,11.5,5.1,1.2,1.1,0.3,0.0,0.8,0.425,0.365,0.786,2020
Wayne Ellington,SG,32.0,36.0,1.0,15.5,5.1,1.8,1.2,0.4,0.1,0.5,0.351,0.35,0.846,2020
Daniel Gafford,C,21.0,43.0,7.0,14.2,5.1,2.5,0.5,0.3,1.3,0.7,0.701,,0.533,2020
Raul Neto,PG,27.0,54.0,3.0,12.4,5.1,1.1,1.8,0.4,0.1,0.9,0.455,0.386,0.83,2020
Isaac Bonga,SF,20.0,66.0,49.0,18.9,5.0,3.4,1.2,0.7,0.3,0.9,0.504,0.352,0.812,2020
Vince Carter,PF,43.0,60.0,0.0,14.6,5.0,2.1,0.8,0.4,0.4,0.6,0.352,0.302,0.793,2020
Cody Martin,SF,24.0,48.0,3.0,18.8,5.0,3.3,2.0,0.8,0.2,0.9,0.43,0.234,0.646,2020
Tony Bradley,C,22.0,58.0,3.0,11.4,4.9,4.6,0.4,0.2,0.6,0.5,0.667,1.0,0.652,2020
Jevon Carter,PG,24.0,58.0,2.0,16.3,4.9,2.0,1.4,0.8,0.3,0.6,0.416,0.425,0.852,2020
Chris Clemons,SG,22.0,33.0,0.0,8.8,4.9,0.9,0.8,0.3,0.2,0.6,0.401,0.346,0.909,2020
Drew Eubanks,C,22.0,22.0,3.0,12.4,4.9,3.9,0.7,0.2,0.8,1.0,0.642,1.0,0.769,2020
Shaquille Harrison,SG,26.0,43.0,10.0,11.3,4.9,2.0,1.1,0.8,0.4,0.4,0.467,0.381,0.78,2020
Patrick Patterson,PF,30.0,59.0,18.0,13.2,4.9,2.6,0.7,0.1,0.1,0.4,0.408,0.39,0.814,2020
Edmond Sumner,SG,24.0,31.0,3.0,14.4,4.9,1.5,1.8,0.5,0.3,0.7,0.43,0.264,0.552,2020
Matt Thomas,SG,25.0,41.0,1.0,10.7,4.9,1.5,0.5,0.2,0.0,0.4,0.487,0.475,0.75,2020
Mario Hezonja,PF,24.0,53.0,4.0,16.4,4.8,3.5,0.9,0.7,0.2,0.8,0.422,0.308,0.814,2020
Džanan Musa,SF,20.0,40.0,0.0,12.2,4.8,2.2,1.1,0.4,0.0,0.9,0.372,0.244,0.75,2020
Mike Muscala,C,28.0,47.0,2.0,12.2,4.8,2.3,0.9,0.2,0.3,0.4,0.407,0.378,0.818,2020
Cheick Diallo,C,23.0,47.0,2.0,10.2,4.7,2.8,0.5,0.2,0.3,0.7,0.648,0.333,0.872,2020
Isaiah Hartenstein,C,21.0,23.0,2.0,11.6,4.7,3.9,0.8,0.4,0.5,0.7,0.657,0.0,0.679,2020
Thon Maker,C,22.0,60.0,14.0,12.9,4.7,2.8,0.7,0.4,0.7,0.8,0.482,0.344,0.664,2020
Matisse Thybulle,SG,22.0,65.0,14.0,19.8,4.7,1.6,1.2,1.4,0.7,0.8,0.423,0.357,0.61,2020
Allen Crabbe,SF,27.0,37.0,1.0,17.6,4.6,2.1,0.9,0.4,0.1,0.5,0.356,0.303,0.714,2020
Allen Crabbe,SG,27.0,28.0,1.0,18.6,5.1,2.3,1.0,0.5,0.1,0.4,0.364,0.323,0.75,2020
Andre Iguodala,SF,36.0,21.0,0.0,19.9,4.6,3.7,2.4,0.7,1.0,1.2,0.432,0.298,0.4,2020
Rodions Kurucs,PF,21.0,47.0,9.0,14.6,4.6,2.9,1.1,0.5,0.1,1.0,0.446,0.367,0.632,2020
Patrick McCaw,SF,24.0,37.0,12.0,24.5,4.6,2.3,2.1,1.1,0.1,0.8,0.414,0.324,0.722,2020
Alfonzo McKinnie,SF,27.0,40.0,1.0,14.8,4.6,2.8,0.4,0.6,0.2,0.7,0.427,0.215,0.71,2020
JaKarr Sampson,PF,26.0,34.0,12.0,13.9,4.6,2.6,0.6,0.5,0.4,0.4,0.591,0.154,0.667,2020
Danté Exum,SG,24.0,35.0,1.0,13.9,4.5,1.9,1.1,0.4,0.2,0.9,0.471,0.349,0.744,2020
Danté Exum,SG,24.0,24.0,1.0,16.8,5.6,2.3,1.4,0.5,0.3,0.9,0.479,0.351,0.732,2020
Ryan Arcidiacono,PG,25.0,58.0,4.0,16.0,4.5,1.9,1.7,0.5,0.1,0.6,0.409,0.391,0.711,2020
Courtney Lee,SG,34.0,24.0,9.0,14.4,4.5,1.3,0.5,0.8,0.3,0.5,0.488,0.447,0.857,2020
Treveon Graham,SF,26.0,55.0,20.0,16.9,4.4,2.7,0.8,0.4,0.1,0.5,0.36,0.275,0.643,2020
Treveon Graham,SF,26.0,33.0,20.0,20.1,5.2,3.0,0.9,0.5,0.1,0.6,0.354,0.241,0.73,2020
Treveon Graham,SF,26.0,22.0,0.0,12.1,3.3,2.3,0.7,0.3,0.2,0.5,0.373,0.351,0.474,2020
Jacob Evans,SG,22.0,29.0,1.0,14.4,4.4,1.4,1.1,0.4,0.4,0.9,0.336,0.333,0.862,2020
Jacob Evans,SG,22.0,27.0,1.0,15.3,4.7,1.5,1.1,0.4,0.4,0.9,0.338,0.342,0.862,2020
Khem Birch,C,27.0,48.0,24.0,19.2,4.4,4.6,1.0,0.4,0.5,0.6,0.51,0.0,0.653,2020
Yogi Ferrell,PG,26.0,50.0,0.0,10.6,4.4,1.0,1.4,0.4,0.1,0.6,0.42,0.304,0.857,2020
Ante Žižić,C,23.0,22.0,0.0,10.0,4.4,3.0,0.3,0.3,0.2,0.5,0.569,,0.737,2020
Troy Daniels,SG,28.0,47.0,0.0,11.3,4.3,1.1,0.4,0.2,0.1,0.3,0.387,0.348,0.625,2020
Troy Daniels,SG,28.0,41.0,0.0,11.1,4.2,1.1,0.3,0.2,0.1,0.2,0.392,0.357,0.625,2020
Bruno Fernando,C,21.0,56.0,13.0,12.7,4.3,3.5,0.9,0.3,0.3,0.8,0.518,0.135,0.569,2020
Elie Okobo,PG,22.0,55.0,3.0,13.1,4.0,1.6,2.1,0.4,0.1,0.7,0.398,0.352,0.704,2020
Cristiano Felício,C,27.0,22.0,0.0,17.5,3.9,4.6,0.7,0.5,0.1,0.8,0.63,0.0,0.783,2020
Terrance Ferguson,SF,21.0,56.0,38.0,22.4,3.9,1.3,0.9,0.5,0.3,0.6,0.355,0.292,0.75,2020
Marko Gudurić,SG,24.0,44.0,0.0,11.0,3.9,1.7,1.0,0.3,0.2,0.8,0.395,0.301,0.923,2020
Gary Payton II,SF,27.0,29.0,17.0,14.9,3.9,2.8,1.7,1.1,0.2,0.7,0.414,0.283,0.5,2020
Noah Vonleh,C,24.0,36.0,1.0,10.5,3.7,3.4,0.8,0.3,0.2,0.6,0.565,0.2,0.781,2020
Noah Vonleh,C,24.0,29.0,1.0,12.0,4.1,4.0,0.9,0.4,0.2,0.7,0.547,0.143,0.821,2020
Gary Clark,PF,25.0,42.0,5.0,13.5,3.7,2.6,0.4,0.1,0.5,0.2,0.406,0.351,0.9,2020
Gary Clark,SF,25.0,24.0,5.0,14.8,3.6,2.9,0.2,0.2,0.6,0.3,0.419,0.35,1.0,2020
DeMarre Carroll,C,33.0,24.0,0.0,12.1,3.6,2.3,1.0,0.3,0.2,0.7,0.379,0.242,0.69,2020
Anthony Tolliver,PF,34.0,55.0,13.0,15.9,3.6,2.8,0.8,0.3,0.2,0.6,0.357,0.338,0.724,2020
Anthony Tolliver,PF,34.0,33.0,9.0,16.8,3.9,3.3,0.9,0.2,0.3,0.6,0.368,0.337,0.684,2020
Nicolas Batum,SF,31.0,22.0,3.0,23.0,3.6,4.5,3.0,0.8,0.4,1.0,0.346,0.286,0.9,2020
Tim Frazier,PG,29.0,27.0,11.0,13.1,3.6,1.2,3.4,0.5,0.1,1.3,0.362,0.333,0.792,2020
