Player,Pos,Age,G,GS,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%,season
Patty Mills,PG,27.0,81.0,3.0,20.5,8.5,2.0,2.8,0.7,0.1,0.9,0.425,0.384,0.81,2016
Nik Stauskas,SG,22.0,73.0,35.0,24.8,8.5,2.5,1.9,0.6,0.3,1.3,0.385,0.326,0.771,2016
Tony Allen,SG,34.0,64.0,57.0,25.3,8.4,4.6,1.1,1.7,0.3,1.2,0.458,0.357,0.652,2016
Meyers Leonard,PF,23.0,61.0,10.0,21.9,8.4,5.1,1.5,0.1,0.3,1.3,0.448,0.377,0.761,2016
Lance Stephenson,SF,25.0,69.0,13.0,19.9,8.3,3.2,1.9,0.6,0.1,1.4,0.481,0.385,0.784,2016
Lance Stephenson,SF,25.0,43.0,10.0,15.8,4.7,2.5,1.4,0.6,0.1,1.1,0.494,0.404,0.7,2016
Lance Stephenson,SF,25.0,26.0,3.0,26.6,14.2,4.4,2.8,0.7,0.2,1.8,0.474,0.355,0.815,2016
Jusuf Nurkić,C,21.0,32.0,3.0,17.1,8.2,5.5,1.3,0.8,1.4,1.7,0.417,0.0,0.616,2016
Lance Thomas,PF,27.0,59.0,5.0,22.3,8.2,2.2,0.9,0.4,0.1,1.0,0.442,0.404,0.857,2016
Mo Williams,PG,33.0,41.0,14.0,18.2,8.2,1.8,2.4,0.3,0.1,1.4,0.437,0.353,0.905,2016
Stanley Johnson,SF,19.0,73.0,6.0,23.1,8.1,4.2,1.6,0.8,0.2,1.6,0.375,0.307,0.784,2016
Steven Adams,C,22.0,80.0,80.0,25.2,8.0,6.7,0.8,0.5,1.1,1.1,0.613,,0.582,2016
P.J. Tucker,SF,30.0,82.0,80.0,31.0,8.0,6.2,2.2,1.3,0.2,1.4,0.411,0.33,0.746,2016
Jared Dudley,PF,30.0,81.0,41.0,25.9,7.9,3.5,2.1,0.9,0.2,1.0,0.478,0.42,0.735,2016
Joffrey Lauvergne,C,24.0,59.0,15.0,17.6,7.9,4.9,0.9,0.2,0.3,0.9,0.513,0.245,0.899,2016
David Lee,PF,32.0,55.0,5.0,16.4,7.8,5.5,1.5,0.4,0.5,1.2,0.531,0.0,0.763,2016
David Lee,PF,32.0,30.0,4.0,15.7,7.1,4.3,1.8,0.4,0.4,1.3,0.453,0.0,0.784,2016
David Lee,PF,32.0,25.0,1.0,17.3,8.5,7.0,1.2,0.4,0.6,1.1,0.636,,0.738,2016
O.J. Mayo,SG,28.0,41.0,24.0,26.6,7.8,2.6,2.9,1.2,0.2,1.8,0.371,0.321,0.775,2016
Ben McLemore,SG,22.0,68.0,53.0,21.2,7.8,2.2,1.2,0.8,0.1,1.5,0.429,0.362,0.718,2016
Tristan Thompson,PF,24.0,82.0,34.0,27.7,7.8,9.0,0.8,0.5,0.6,0.7,0.588,,0.616,2016
Wayne Ellington,SG,28.0,76.0,41.0,21.3,7.7,2.3,1.1,0.6,0.1,0.6,0.389,0.358,0.857,2016
Jameer Nelson,PG,33.0,39.0,15.0,26.6,7.7,2.9,4.9,0.6,0.1,1.7,0.368,0.299,0.857,2016
José Calderón,PG,34.0,72.0,72.0,28.1,7.6,3.2,4.1,0.9,0.1,1.2,0.459,0.414,0.875,2016
Langston Galloway,PG,24.0,82.0,7.0,24.8,7.6,3.5,2.5,0.9,0.3,0.7,0.393,0.344,0.754,2016
Devin Harris,PG,32.0,64.0,0.0,20.0,7.6,2.2,1.8,0.9,0.2,1.0,0.447,0.329,0.721,2016
D.J. Augustin,PG,28.0,62.0,0.0,19.0,7.5,1.5,3.2,0.6,0.1,1.4,0.423,0.405,0.805,2016
D.J. Augustin,PG,28.0,34.0,0.0,15.3,4.2,1.3,1.9,0.4,0.1,0.9,0.38,0.393,0.765,2016
D.J. Augustin,PG,28.0,28.0,0.0,23.5,11.6,1.9,4.7,0.9,0.1,1.9,0.445,0.411,0.819,2016
Darrell Arthur,PF,27.0,70.0,16.0,21.7,7.5,4.2,1.4,0.8,0.7,0.9,0.452,0.385,0.755,2016
Matthew Dellavedova,PG,25.0,76.0,14.0,24.6,7.5,2.1,4.4,0.6,0.1,1.5,0.405,0.41,0.864,2016
Frank Kaminsky,C,22.0,81.0,3.0,21.1,7.5,4.1,1.2,0.5,0.5,0.7,0.41,0.337,0.73,2016
E'Twaun Moore,SG,26.0,59.0,22.0,21.4,7.5,2.3,1.7,0.6,0.3,0.9,0.481,0.452,0.629,2016
JaMychal Green,PF,25.0,78.0,15.0,18.5,7.4,4.8,0.9,0.6,0.4,1.1,0.465,0.333,0.752,2016
Amir Johnson,PF,28.0,79.0,76.0,22.8,7.3,6.4,1.7,0.7,1.1,1.2,0.585,0.233,0.57,2016
Shane Larkin,PG,23.0,78.0,17.0,22.4,7.3,2.3,4.4,1.2,0.2,1.9,0.442,0.361,0.776,2016
Garrett Temple,SF,29.0,80.0,43.0,24.4,7.3,2.7,1.8,0.9,0.2,0.8,0.398,0.345,0.728,2016
Nick Young,SG,30.0,54.0,2.0,19.1,7.3,1.8,0.6,0.4,0.1,0.6,0.339,0.325,0.829,2016
James Ennis III,SF,25.0,22.0,5.0,15.0,7.2,1.9,1.0,0.7,0.2,0.9,0.478,0.448,0.735,2016
Brandon Bass,PF,30.0,66.0,0.0,20.3,7.2,4.3,1.1,0.5,0.8,0.6,0.549,0.0,0.845,2016
Corey Brewer,SF,29.0,82.0,12.0,20.4,7.2,2.4,1.3,1.0,0.2,1.0,0.384,0.272,0.75,2016
Tyson Chandler,C,33.0,66.0,60.0,24.5,7.2,8.7,1.0,0.5,0.7,1.4,0.583,0.0,0.62,2016
Mike Dunleavy,SF,35.0,31.0,30.0,22.7,7.2,2.7,1.3,0.5,0.3,0.8,0.41,0.394,0.784,2016
Danny Green,SG,28.0,79.0,79.0,26.1,7.2,3.8,1.8,1.0,0.8,0.9,0.376,0.332,0.739,2016
Jason Smith,C,29.0,76.0,2.0,15.5,7.2,2.9,0.8,0.4,0.9,0.8,0.485,0.25,0.806,2016
Aaron Brooks,PG,31.0,69.0,0.0,16.1,7.1,1.5,2.6,0.4,0.1,1.2,0.401,0.357,0.766,2016
Marreese Speights,C,28.0,72.0,0.0,11.6,7.1,3.3,0.8,0.3,0.5,0.9,0.432,0.387,0.825,2016
David West,PF,35.0,78.0,19.0,18.0,7.1,4.0,1.8,0.6,0.7,0.9,0.545,0.429,0.788,2016
Luke Babbitt,SF,26.0,47.0,13.0,18.0,7.0,3.1,1.1,0.2,0.1,0.5,0.422,0.404,0.78,2016
Clint Capela,C,21.0,77.0,35.0,19.1,7.0,6.4,0.6,0.8,1.2,0.8,0.582,0.0,0.379,2016
Willie Cauley-Stein,C,22.0,66.0,39.0,21.4,7.0,5.3,0.6,0.7,1.0,0.7,0.563,0.0,0.648,2016
Festus Ezeli,C,26.0,46.0,13.0,16.7,7.0,5.6,0.7,0.4,1.1,0.8,0.548,,0.53,2016
John Henson,C,25.0,57.0,1.0,16.8,7.0,3.9,0.9,0.3,1.9,1.1,0.564,0.0,0.59,2016
Andre Iguodala,SF,32.0,65.0,1.0,26.6,7.0,4.0,3.4,1.1,0.3,1.2,0.478,0.351,0.614,2016
Bobby Portis,PF,20.0,62.0,4.0,17.8,7.0,5.4,0.8,0.4,0.4,0.9,0.427,0.308,0.727,2016
Donald Sloan,PG,28.0,61.0,33.0,21.6,7.0,2.8,4.4,0.5,0.1,1.3,0.44,0.384,0.75,2016
Brandon Jennings,PG,26.0,48.0,7.0,18.1,6.9,2.0,3.5,0.6,0.1,1.2,0.368,0.329,0.731,2016
Brandon Jennings,PG,26.0,23.0,1.0,18.1,6.8,2.0,3.0,0.5,0.1,1.0,0.371,0.312,0.711,2016
Brandon Jennings,PG,26.0,25.0,6.0,18.1,7.0,2.0,4.0,0.7,0.2,1.4,0.366,0.346,0.75,2016
Wesley Johnson,SF,28.0,80.0,9.0,20.8,6.9,3.1,0.6,1.1,0.7,0.7,0.404,0.333,0.652,2016
Andrew Nicholson,PF,26.0,56.0,0.0,14.7,6.9,3.6,0.4,0.2,0.4,0.7,0.471,0.36,0.785,2016
Patrick Patterson,PF,26.0,79.0,0.0,25.6,6.9,4.3,1.2,0.7,0.4,0.8,0.414,0.362,0.853,2016
Seth Curry,PG,25.0,44.0,9.0,15.7,6.8,1.4,1.5,0.5,0.1,0.8,0.455,0.45,0.833,2016
Kosta Koufos,C,26.0,78.0,14.0,19.0,6.8,5.4,0.4,0.5,0.9,0.6,0.532,,0.548,2016
Andrea Bargnani,C,30.0,46.0,0.0,13.8,6.6,2.1,0.4,0.1,0.2,0.6,0.455,0.188,0.825,2016
Vince Carter,SG,39.0,60.0,3.0,16.8,6.6,2.4,0.9,0.6,0.3,0.6,0.388,0.349,0.833,2016
Josh Richardson,SG,22.0,52.0,2.0,21.3,6.6,2.1,1.4,0.7,0.5,0.7,0.452,0.461,0.667,2016
Kris Humphries,PF,30.0,53.0,17.0,15.8,6.5,4.1,0.7,0.3,0.4,0.7,0.41,0.315,0.798,2016
Kris Humphries,PF,30.0,28.0,14.0,16.6,6.4,4.1,0.6,0.1,0.5,0.7,0.405,0.343,0.935,2016
Kris Humphries,PF,30.0,21.0,0.0,14.0,6.4,3.4,0.6,0.5,0.3,0.7,0.465,0.258,0.711,2016
Ed Davis,PF,26.0,81.0,0.0,20.8,6.5,7.4,1.1,0.7,0.9,0.8,0.611,,0.559,2016
Leandro Barbosa,SG,33.0,68.0,0.0,15.9,6.4,1.7,1.2,0.6,0.1,0.8,0.462,0.355,0.839,2016
Boris Diaw,PF,33.0,76.0,4.0,18.2,6.4,3.1,2.3,0.3,0.3,1.3,0.527,0.362,0.737,2016
Tim Hardaway Jr.,SG,23.0,51.0,1.0,16.9,6.4,1.7,1.0,0.4,0.1,0.5,0.43,0.336,0.893,2016
Maurice Harkless,SF,22.0,78.0,14.0,18.7,6.4,3.6,0.9,0.6,0.4,0.8,0.474,0.279,0.622,2016
Thabo Sefolosha,SF,31.0,75.0,11.0,23.4,6.4,4.5,1.4,1.1,0.5,0.9,0.505,0.341,0.626,2016
Justise Winslow,SF,19.0,78.0,8.0,28.6,6.4,5.2,1.5,0.9,0.3,1.2,0.422,0.276,0.684,2016
Aron Baynes,C,29.0,81.0,1.0,15.2,6.3,4.7,0.6,0.3,0.6,0.8,0.505,0.0,0.764,2016
Shaun Livingston,PG,30.0,78.0,3.0,19.5,6.3,2.2,3.0,0.7,0.3,1.0,0.536,0.167,0.86,2016
Timofey Mozgov,C,29.0,76.0,48.0,17.4,6.3,4.4,0.4,0.3,0.8,0.9,0.565,0.143,0.716,2016
P.J. Hairston,SF,23.0,66.0,52.0,19.9,6.2,2.6,0.6,0.5,0.2,0.6,0.355,0.29,0.781,2016
P.J. Hairston,SF,23.0,48.0,43.0,19.5,6.0,2.7,0.6,0.5,0.1,0.5,0.359,0.314,0.81,2016
Donatas Motiejūnas,PF,25.0,37.0,22.0,14.8,6.2,2.9,1.1,0.5,0.1,1.2,0.439,0.281,0.642,2016
Mike Scott,PF,27.0,75.0,0.0,15.3,6.2,2.7,1.0,0.3,0.2,0.6,0.468,0.392,0.794,2016
Channing Frye,C,32.0,70.0,32.0,17.1,6.1,3.3,1.0,0.4,0.4,0.6,0.438,0.387,0.857,2016
Channing Frye,PF,32.0,44.0,29.0,17.1,5.2,3.2,1.0,0.5,0.5,0.7,0.435,0.397,0.905,2016
Channing Frye,C,32.0,26.0,3.0,17.2,7.5,3.6,1.0,0.3,0.3,0.5,0.441,0.377,0.786,2016
Dante Cunningham,SF,28.0,80.0,46.0,24.6,6.1,3.0,1.0,0.5,0.4,0.5,0.451,0.316,0.695,2016
Mario Hezonja,SF,20.0,79.0,9.0,17.9,6.1,2.2,1.4,0.5,0.2,1.2,0.433,0.349,0.907,2016
Trey Lyles,PF,20.0,80.0,33.0,17.3,6.1,3.7,0.7,0.3,0.2,0.8,0.438,0.383,0.695,2016
T.J. McConnell,PG,23.0,81.0,17.0,19.8,6.1,3.1,4.5,1.2,0.1,1.7,0.47,0.348,0.634,2016
Paul Pierce,SF,38.0,68.0,38.0,18.1,6.1,2.7,1.0,0.5,0.3,0.9,0.363,0.31,0.818,2016
Tyler Zeller,C,26.0,60.0,3.0,11.8,6.1,3.0,0.5,0.2,0.4,0.8,0.476,,0.815,2016
Josh Smith,PF,30.0,55.0,7.0,16.0,6.0,3.5,1.6,0.6,0.9,1.4,0.364,0.287,0.552,2016
Josh Smith,PF,30.0,32.0,1.0,14.3,5.7,3.9,1.3,0.6,1.1,1.3,0.383,0.31,0.595,2016
Josh Smith,PF,30.0,23.0,6.0,18.3,6.6,2.9,2.1,0.7,0.6,1.6,0.343,0.271,0.48,2016
Alexis Ajinça,C,27.0,59.0,17.0,14.6,6.0,4.6,0.5,0.3,0.6,0.9,0.476,0.0,0.839,2016
Spencer Hawes,PF,27.0,57.0,6.0,18.2,6.0,4.3,1.9,0.4,0.5,1.0,0.405,0.373,0.831,2016
Jonathon Simmons,SG,26.0,55.0,2.0,14.8,6.0,1.7,1.1,0.4,0.1,1.0,0.504,0.383,0.75,2016
J.J. Hickson,C,27.0,35.0,9.0,12.5,5.9,3.8,0.7,0.4,0.4,0.7,0.516,0.0,0.447,2016
J.J. Hickson,C,27.0,20.0,9.0,15.3,6.9,4.4,0.8,0.5,0.6,0.8,0.505,,0.458,2016
Randy Foye,SG,32.0,81.0,8.0,20.3,5.9,1.9,2.0,0.5,0.4,1.1,0.351,0.3,0.824,2016
Randy Foye,SG,32.0,54.0,7.0,19.8,6.0,1.9,2.1,0.5,0.3,1.1,0.351,0.296,0.83,2016
Randy Foye,SG,32.0,27.0,1.0,21.2,5.6,1.9,1.8,0.5,0.5,1.0,0.349,0.309,0.815,2016
Trevor Booker,PF,28.0,79.0,2.0,20.7,5.9,5.7,1.1,0.7,0.5,1.0,0.49,0.293,0.67,2016
Markel Brown,SG,24.0,62.0,6.0,15.8,5.9,2.0,1.5,0.6,0.2,0.9,0.394,0.314,0.755,2016
Roy Hibbert,C,29.0,81.0,81.0,23.2,5.9,4.9,1.2,0.4,1.4,0.9,0.443,0.0,0.807,2016
Raul Neto,PG,23.0,81.0,53.0,18.5,5.9,1.5,2.1,0.8,0.0,1.3,0.431,0.395,0.743,2016
Jason Terry,SG,38.0,72.0,7.0,17.5,5.9,1.1,1.4,0.7,0.1,0.7,0.402,0.356,0.818,2016
Rondae Hollis-Jefferson,SF,21.0,29.0,17.0,21.2,5.8,5.3,1.5,1.3,0.6,0.9,0.457,0.286,0.712,2016
Dwight Powell,PF,24.0,69.0,2.0,14.4,5.8,4.0,0.6,0.5,0.3,0.6,0.493,0.125,0.739,2016
Iman Shumpert,SG,25.0,54.0,5.0,24.4,5.8,3.8,1.7,1.0,0.4,1.1,0.374,0.295,0.784,2016
Amar'e Stoudemire,C,33.0,52.0,36.0,14.7,5.8,4.3,0.5,0.3,0.8,0.9,0.566,,0.746,2016
Ty Lawson,PG,28.0,66.0,13.0,21.4,5.7,1.8,3.6,0.8,0.1,1.4,0.393,0.333,0.686,2016
Ty Lawson,PG,28.0,53.0,12.0,22.2,5.8,1.7,3.4,0.8,0.1,1.5,0.387,0.33,0.7,2016
Jarell Martin,PF,21.0,27.0,0.0,14.1,5.7,3.2,0.6,0.3,0.3,0.7,0.466,0.0,0.726,2016
Greivis Vásquez,PG,29.0,23.0,0.0,20.0,5.7,2.0,4.0,0.4,0.0,1.7,0.326,0.247,0.846,2016
Troy Daniels,SG,24.0,43.0,0.0,11.1,5.6,1.3,0.5,0.3,0.1,0.6,0.476,0.484,0.556,2016
Jerian Grant,PG,23.0,76.0,6.0,16.6,5.6,1.9,2.3,0.7,0.1,1.1,0.394,0.22,0.78,2016
Richaun Holmes,PF,22.0,51.0,1.0,13.8,5.6,2.6,0.6,0.4,0.8,0.6,0.514,0.182,0.689,2016
Anthony Morrow,SG,30.0,68.0,6.0,13.6,5.6,0.9,0.4,0.3,0.1,0.3,0.408,0.387,0.744,2016
Norman Powell,SG,22.0,49.0,24.0,14.8,5.6,2.3,1.0,0.6,0.2,0.7,0.424,0.404,0.811,2016
Tiago Splitter,C,31.0,36.0,2.0,16.1,5.6,3.3,0.8,0.6,0.3,0.7,0.523,0.0,0.813,2016
Cole Aldrich,C,27.0,60.0,5.0,13.3,5.5,4.8,0.8,0.8,1.1,1.1,0.596,,0.714,2016
Bismack Biyombo,C,23.0,82.0,22.0,22.0,5.5,8.0,0.4,0.2,1.6,0.9,0.542,0.0,0.628,2016
Richard Jefferson,SF,35.0,74.0,5.0,17.9,5.5,1.7,0.8,0.4,0.2,0.6,0.458,0.382,0.667,2016
Boban Marjanović,C,27.0,54.0,4.0,9.4,5.5,3.6,0.4,0.2,0.4,0.5,0.603,,0.763,2016
Larry Nance Jr.,PF,23.0,63.0,22.0,20.1,5.5,5.0,0.7,0.9,0.4,0.7,0.527,0.1,0.681,2016
Lavoy Allen,PF,26.0,79.0,28.0,20.2,5.4,5.4,1.0,0.3,0.5,0.9,0.516,,0.63,2016
Andrew Bogut,C,31.0,70.0,66.0,20.7,5.4,7.0,2.3,0.5,1.6,1.2,0.627,1.0,0.48,2016
Ronnie Price,PG,32.0,62.0,18.0,19.5,5.3,1.6,2.4,1.2,0.2,1.1,0.384,0.347,0.756,2016
Tony Snell,SF,24.0,64.0,33.0,20.3,5.3,3.1,1.0,0.3,0.3,0.8,0.372,0.361,0.909,2016
Anthony Tolliver,PF,30.0,72.0,5.0,18.6,5.3,3.2,0.7,0.4,0.2,0.4,0.386,0.36,0.617,2016
Quincy Acy,PF,25.0,59.0,29.0,14.8,5.2,3.2,0.5,0.5,0.4,0.5,0.556,0.388,0.735,2016
Tim Frazier,PG,25.0,51.0,2.0,14.5,5.1,2.2,3.2,0.6,0.0,1.3,0.419,0.333,0.716,2016
Tim Frazier,PG,25.0,35.0,1.0,7.8,1.5,1.1,1.2,0.3,0.0,0.8,0.333,0.176,0.533,2016
JaKarr Sampson,SF,22.0,73.0,40.0,15.9,5.1,2.6,0.6,0.3,0.5,1.0,0.442,0.222,0.656,2016
JaKarr Sampson,SF,22.0,47.0,18.0,14.7,5.1,2.7,0.6,0.2,0.3,1.1,0.426,0.176,0.639,2016
JaKarr Sampson,SF,22.0,26.0,22.0,18.0,5.2,2.3,0.6,0.5,0.7,0.7,0.47,0.276,0.72,2016
Nemanja Bjelica,PF,27.0,60.0,0.0,17.9,5.1,3.5,1.4,0.4,0.4,0.8,0.468,0.384,0.727,2016
JaVale McGee,C,28.0,34.0,2.0,10.9,5.1,3.9,0.1,0.1,0.8,0.6,0.575,0.0,0.5,2016
Miles Plumlee,C,27.0,61.0,14.0,14.3,5.1,3.8,0.3,0.3,0.8,0.7,0.601,,0.576,2016
Charlie Villanueva,PF,31.0,62.0,4.0,10.7,5.1,2.5,0.4,0.3,0.2,0.5,0.382,0.273,0.917,2016
James Johnson,PF,28.0,57.0,32.0,16.2,5.0,2.2,1.2,0.5,0.6,0.9,0.475,0.303,0.574,2016
Cameron Payne,PG,21.0,57.0,1.0,12.2,5.0,1.5,1.9,0.6,0.1,0.8,0.41,0.324,0.792,2016
Metta World Peace,SF,36.0,35.0,5.0,16.9,5.0,2.5,0.8,0.6,0.3,0.4,0.311,0.31,0.702,2016
Sasha Vujačić,SG,31.0,61.0,25.0,14.9,4.9,2.4,1.4,0.6,0.1,0.7,0.383,0.364,0.821,2016
Kyle O'Quinn,PF,25.0,65.0,1.0,11.8,4.8,3.8,1.1,0.3,0.8,0.9,0.476,0.227,0.767,2016
Andre Roberson,SG,24.0,70.0,70.0,22.2,4.8,3.6,0.7,0.8,0.6,0.5,0.496,0.311,0.611,2016
Beno Udrih,PG,33.0,44.0,5.0,16.1,4.7,1.6,2.6,0.3,0.0,1.2,0.434,0.341,0.9,2016
Beno Udrih,PG,33.0,36.0,5.0,16.3,4.4,1.8,2.5,0.3,0.0,1.2,0.434,0.333,0.882,2016
Chris McCullough,PF,20.0,24.0,4.0,15.1,4.7,2.8,0.4,1.2,0.5,0.6,0.404,0.382,0.478,2016
Willie Reed,C,25.0,39.0,2.0,10.9,4.7,3.1,0.3,0.2,0.8,0.4,0.571,,0.545,2016
Justin Holiday,SG,26.0,53.0,5.0,14.6,4.5,1.7,1.1,0.6,0.4,0.7,0.386,0.343,0.73,2016
Justin Holiday,SG,26.0,26.0,1.0,10.1,2.4,1.0,0.4,0.5,0.2,0.5,0.329,0.222,0.5,2016
Justin Holiday,SG,26.0,27.0,4.0,18.9,6.5,2.3,1.7,0.7,0.6,1.0,0.413,0.433,0.815,2016
Jordan McRae,PG,24.0,22.0,1.0,8.9,4.5,0.9,1.1,0.1,0.0,0.7,0.436,0.455,0.75,2016
Kyle Anderson,SF,22.0,78.0,11.0,16.0,4.5,3.1,1.6,0.8,0.4,0.8,0.468,0.324,0.747,2016
Tyler Ennis,PG,21.0,46.0,7.0,14.2,4.5,1.6,2.1,0.5,0.0,1.0,0.449,0.333,0.735,2016
Alonzo Gee,SF,28.0,73.0,38.0,22.4,4.5,3.4,1.0,0.9,0.2,0.8,0.518,0.283,0.667,2016
Marcelo Huertas,PG,32.0,53.0,0.0,16.4,4.5,1.7,3.4,0.5,0.1,1.5,0.422,0.262,0.931,2016
Steve Blake,PG,35.0,58.0,2.0,17.0,4.4,1.5,3.4,0.4,0.1,1.4,0.388,0.344,0.8,2016
Dewayne Dedmon,C,26.0,58.0,20.0,12.2,4.4,3.9,0.2,0.4,0.8,0.6,0.559,,0.75,2016
Jonas Jerebko,PF,28.0,78.0,0.0,15.1,4.4,3.7,0.8,0.3,0.3,0.7,0.413,0.398,0.782,2016
Joakim Noah,C,30.0,29.0,2.0,21.9,4.3,8.8,3.8,0.6,1.0,1.8,0.383,0.0,0.489,2016
Thomas Robinson,PF,24.0,71.0,7.0,12.9,4.3,5.1,0.6,0.5,0.5,1.0,0.447,0.0,0.431,2016
C.J. Watson,PG,31.0,33.0,2.0,19.9,4.3,2.0,2.7,0.6,0.2,0.8,0.343,0.292,0.872,2016
Jeff Withey,C,25.0,51.0,10.0,12.9,4.3,3.4,0.4,0.4,1.0,0.5,0.537,0.0,0.729,2016
Solomon Hill,SF,24.0,59.0,3.0,14.7,4.2,2.8,1.0,0.6,0.2,0.6,0.447,0.324,0.857,2016
Joe Ingles,SF,28.0,81.0,2.0,15.3,4.2,1.9,1.2,0.7,0.0,0.8,0.426,0.386,0.722,2016
Tyus Jones,PG,19.0,37.0,0.0,15.5,4.2,1.3,2.9,0.8,0.1,0.9,0.359,0.302,0.718,2016
Ryan Kelly,PF,24.0,36.0,0.0,13.1,4.2,3.4,0.6,0.4,0.3,0.5,0.369,0.135,0.685,2016
Brandon Rush,SG,30.0,72.0,25.0,14.7,4.2,2.5,0.8,0.3,0.3,0.5,0.427,0.414,0.643,2016
John Jenkins,SG,24.0,43.0,3.0,11.2,4.1,1.3,0.8,0.2,0.0,0.6,0.444,0.314,0.833,2016
John Jenkins,SG,24.0,21.0,1.0,9.2,3.3,1.0,0.4,0.1,0.0,0.5,0.414,0.158,0.889,2016
John Jenkins,SG,24.0,22.0,2.0,13.0,5.0,1.6,1.2,0.2,0.0,0.7,0.467,0.406,0.8,2016
Chase Budinger,SF,27.0,66.0,2.0,14.1,4.1,2.3,1.0,0.5,0.2,0.7,0.435,0.279,0.696,2016
Chase Budinger,SF,27.0,49.0,2.0,14.9,4.4,2.5,1.0,0.6,0.2,0.6,0.418,0.29,0.708,2016
Brian Roberts,PG,30.0,51.0,0.0,9.2,4.0,0.8,1.1,0.2,0.0,0.5,0.448,0.357,0.894,2016
Brian Roberts,PG,30.0,30.0,0.0,11.1,4.8,1.0,1.3,0.2,0.0,0.5,0.443,0.333,0.919,2016
Brian Roberts,PG,30.0,21.0,0.0,6.5,2.9,0.6,0.8,0.1,0.0,0.3,0.46,0.4,0.8,2016
Ömer Aşık,C,29.0,68.0,64.0,17.3,4.0,6.1,0.4,0.3,0.3,0.9,0.533,,0.545,2016
Anthony Brown,SF,23.0,29.0,11.0,20.7,4.0,2.4,0.7,0.5,0.2,0.5,0.31,0.286,0.85,2016
Darrun Hilliard,SG,22.0,38.0,2.0,10.1,4.0,1.2,0.7,0.2,0.0,0.5,0.397,0.38,0.725,2016
Chris Andersen,C,37.0,27.0,15.0,14.9,3.9,3.6,0.4,0.6,0.5,0.3,0.528,0.286,0.694,2016
Chris Andersen,C,37.0,20.0,14.0,18.3,4.6,4.5,0.5,0.7,0.5,0.4,0.548,0.222,0.688,2016
Kevin Séraphin,C,26.0,48.0,0.0,11.0,3.9,2.6,1.0,0.2,0.8,0.9,0.41,0.0,0.826,2016
Justin Anderson,SF,22.0,55.0,9.0,11.8,3.8,2.4,0.5,0.3,0.5,0.4,0.406,0.265,0.8,2016
Glenn Robinson III,SF,22.0,45.0,4.0,11.3,3.8,1.5,0.6,0.4,0.2,0.4,0.43,0.378,0.692,2016
Delon Wright,PG,23.0,27.0,1.0,8.5,3.8,1.4,1.1,0.3,0.1,0.6,0.45,0.385,0.743,2016
Joe Young,PG,23.0,41.0,0.0,9.4,3.8,1.2,1.6,0.4,0.0,0.8,0.367,0.217,0.8,2016
Andre Miller,PG,39.0,39.0,4.0,11.8,3.7,1.3,2.2,0.4,0.0,0.9,0.557,0.25,0.75,2016
Andre Miller,PG,39.0,26.0,0.0,10.8,3.4,0.9,2.2,0.3,0.0,1.0,0.621,0.25,0.789,2016
James Jones,SF,35.0,48.0,0.0,9.6,3.7,1.0,0.3,0.2,0.2,0.3,0.408,0.394,0.808,2016
Kendall Marshall,PG,24.0,30.0,6.0,13.3,3.7,0.9,2.4,0.5,0.1,1.4,0.364,0.327,0.692,2016
Salah Mejri,C,29.0,34.0,6.0,11.7,3.7,3.6,0.3,0.2,1.1,0.7,0.628,0.0,0.587,2016
Shabazz Napier,PG,24.0,55.0,0.0,10.9,3.7,1.0,1.8,0.4,0.0,0.8,0.338,0.327,0.733,2016
Kelly Oubre Jr.,SF,20.0,63.0,9.0,10.7,3.7,2.1,0.2,0.3,0.1,0.5,0.427,0.316,0.633,2016
Ian Clark,SG,24.0,66.0,1.0,8.8,3.6,1.0,1.0,0.3,0.2,0.7,0.441,0.357,0.824,2016
Montrezl Harrell,PF,22.0,39.0,1.0,9.7,3.6,1.7,0.4,0.3,0.3,0.4,0.644,0.0,0.522,2016
Josh McRoberts,PF,28.0,42.0,1.0,14.2,3.6,2.5,1.9,0.4,0.2,0.7,0.372,0.245,0.7,2016
Axel Toupane,SF,23.0,21.0,0.0,14.5,3.6,1.5,0.7,0.3,0.3,0.3,0.357,0.325,0.765,2016
Noah Vonleh,PF,20.0,78.0,56.0,15.1,3.6,3.9,0.4,0.3,0.3,0.6,0.421,0.239,0.745,2016
James Anderson,SG,26.0,51.0,15.0,14.1,3.5,1.7,0.8,0.4,0.3,0.8,0.376,0.267,0.759,2016
Robert Sacre,C,26.0,25.0,1.0,12.8,3.5,2.9,0.6,0.2,0.4,0.5,0.413,,0.658,2016
Ryan Hollins,C,31.0,37.0,12.0,12.4,3.4,2.6,0.3,0.2,0.6,0.6,0.62,,0.619,2016
Ryan Hollins,C,31.0,32.0,9.0,12.9,3.6,2.7,0.3,0.2,0.6,0.7,0.625,,0.619,2016
Tarik Black,C,24.0,39.0,0.0,12.7,3.4,4.0,0.4,0.4,0.5,0.6,0.548,,0.422,2016
Cristiano Felício,C,23.0,31.0,4.0,10.4,3.4,3.3,0.8,0.2,0.4,0.4,0.556,0.0,0.714,2016
Kyle Singler,SF,27.0,68.0,2.0,14.4,3.4,2.1,0.4,0.4,0.1,0.5,0.389,0.309,0.659,2016
Ray McCallum,PG,24.0,41.0,6.0,11.6,3.3,1.1,1.5,0.3,0.2,0.6,0.377,0.357,0.8,2016
