Player,Pos,Age,G,GS,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%,season
Troy Daniels,SG,26.0,79.0,15.0,20.5,8.9,1.6,0.6,0.3,0.1,0.7,0.403,0.4,0.875,2018
Manu Ginóbili,SG,40.0,65.0,0.0,20.0,8.9,2.2,2.5,0.7,0.2,1.6,0.434,0.333,0.84,2018
Anthony Tolliver,PF,32.0,79.0,14.0,22.2,8.9,3.1,1.1,0.4,0.3,0.7,0.464,0.436,0.797,2018
John Henson,C,27.0,76.0,69.0,25.9,8.8,6.8,1.5,0.6,1.4,1.1,0.572,0.143,0.57,2018
Cameron Payne,PG,23.0,25.0,14.0,23.3,8.8,2.8,4.5,1.0,0.4,1.4,0.405,0.385,0.75,2018
Mike Scott,PF,29.0,76.0,1.0,18.5,8.8,3.3,1.1,0.3,0.1,1.0,0.527,0.405,0.658,2018
Larry Nance Jr.,C,25.0,66.0,26.0,21.5,8.7,6.8,1.2,1.3,0.6,0.8,0.581,0.167,0.664,2018
Larry Nance Jr.,C,25.0,42.0,17.0,22.0,8.6,6.8,1.4,1.4,0.5,1.0,0.601,0.25,0.632,2018
Larry Nance Jr.,C,25.0,24.0,9.0,20.8,8.9,7.0,1.0,1.2,0.8,0.4,0.55,0.125,0.72,2018
Stanley Johnson,SF,21.0,69.0,50.0,27.4,8.7,3.7,1.6,1.4,0.2,1.1,0.375,0.286,0.772,2018
Skal Labissière,PF,21.0,60.0,29.0,20.7,8.7,4.8,1.2,0.4,0.8,1.2,0.448,0.353,0.805,2018
Shabazz Napier,PG,26.0,74.0,9.0,20.7,8.7,2.3,2.0,1.1,0.2,1.2,0.42,0.376,0.841,2018
Terrence Ross,SG,26.0,24.0,20.0,25.0,8.7,3.0,1.6,1.1,0.5,1.2,0.398,0.323,0.75,2018
Isaiah Canaan,SG,26.0,20.0,1.0,21.1,8.6,2.3,3.8,0.8,0.1,1.5,0.38,0.333,0.902,2018
Emmanuel Mudiay,PG,21.0,64.0,14.0,19.5,8.6,2.4,3.2,0.6,0.2,1.8,0.388,0.318,0.76,2018
Emmanuel Mudiay,PG,21.0,42.0,0.0,17.9,8.5,2.2,2.9,0.5,0.1,1.7,0.401,0.373,0.808,2018
Emmanuel Mudiay,PG,21.0,22.0,14.0,22.4,8.8,2.6,3.9,0.9,0.3,1.9,0.368,0.196,0.686,2018
Danny Green,SG,30.0,70.0,60.0,25.6,8.6,3.6,1.6,0.9,1.1,1.1,0.387,0.363,0.769,2018
Fred VanVleet,PG,23.0,76.0,0.0,20.0,8.6,2.4,3.2,0.9,0.3,1.0,0.426,0.414,0.832,2018
Alex Len,C,24.0,69.0,13.0,20.2,8.5,7.5,1.2,0.4,0.9,1.1,0.566,0.333,0.684,2018
Dwight Powell,C,26.0,79.0,24.0,21.2,8.5,5.6,1.2,0.8,0.4,0.7,0.593,0.333,0.719,2018
Derrick Rose,PG,29.0,25.0,7.0,16.8,8.4,1.4,1.5,0.3,0.2,1.4,0.435,0.233,0.87,2018
Devin Harris,PG,34.0,71.0,1.0,18.9,8.4,1.8,2.1,0.7,0.2,1.1,0.412,0.348,0.835,2018
Devin Harris,PG,34.0,44.0,1.0,18.3,8.5,1.9,1.9,0.8,0.2,1.1,0.415,0.352,0.83,2018
Devin Harris,PG,34.0,27.0,0.0,19.7,8.2,1.6,2.5,0.5,0.1,1.0,0.406,0.343,0.845,2018
Marcin Gortat,C,33.0,82.0,82.0,25.3,8.4,7.6,1.8,0.5,0.7,1.2,0.518,,0.675,2018
Jerami Grant,PF,23.0,81.0,1.0,20.3,8.4,3.9,0.7,0.4,1.0,0.7,0.535,0.291,0.675,2018
Jerian Grant,PG,25.0,74.0,26.0,22.8,8.4,2.3,4.6,0.9,0.1,1.2,0.416,0.326,0.745,2018
Garrett Temple,SG,31.0,65.0,35.0,24.8,8.4,2.3,1.9,0.9,0.4,1.2,0.418,0.392,0.769,2018
Rajon Rondo,PG,31.0,65.0,63.0,26.2,8.3,4.0,8.2,1.1,0.2,2.3,0.468,0.333,0.543,2018
J.R. Smith,SG,32.0,80.0,61.0,28.1,8.3,2.9,1.8,0.9,0.1,1.0,0.403,0.375,0.696,2018
Jarrett Allen,C,19.0,72.0,31.0,20.0,8.2,5.4,0.7,0.4,1.2,1.1,0.589,0.333,0.776,2018
Thabo Sefolosha,SF,33.0,38.0,6.0,21.2,8.2,4.2,0.9,1.4,0.3,0.8,0.492,0.381,0.815,2018
Evan Turner,SF,29.0,79.0,40.0,25.7,8.2,3.1,2.2,0.6,0.4,1.3,0.447,0.318,0.85,2018
Dejounte Murray,PG,21.0,81.0,48.0,21.5,8.1,5.7,2.9,1.2,0.4,1.7,0.443,0.265,0.709,2018
Delon Wright,PG,25.0,69.0,4.0,20.8,8.0,2.9,2.9,1.0,0.5,1.1,0.465,0.366,0.829,2018
Kyle Anderson,SF,24.0,74.0,67.0,26.7,7.9,5.4,2.7,1.6,0.8,1.3,0.527,0.333,0.712,2018
Jerryd Bayless,SG,29.0,39.0,11.0,23.7,7.9,2.1,1.4,0.6,0.2,1.2,0.416,0.37,0.795,2018
Josh Hart,SG,22.0,63.0,23.0,23.2,7.9,4.2,1.3,0.7,0.3,0.7,0.469,0.396,0.702,2018
Cory Joseph,PG,26.0,82.0,17.0,27.0,7.9,3.2,3.2,1.0,0.2,1.1,0.424,0.353,0.745,2018
Frank Mason III,PG,23.0,52.0,2.0,18.9,7.9,2.5,2.8,0.7,0.2,1.3,0.379,0.36,0.817,2018
David Nwaba,SG,25.0,70.0,21.0,23.5,7.9,4.7,1.5,0.8,0.4,1.1,0.478,0.346,0.655,2018
Chandler Parsons,SF,29.0,36.0,8.0,19.2,7.9,2.5,1.9,0.5,0.3,1.0,0.462,0.421,0.63,2018
Doug McDermott,SF,26.0,81.0,4.0,21.8,7.8,2.5,1.0,0.2,0.2,0.7,0.467,0.426,0.79,2018
Doug McDermott,SF,26.0,55.0,1.0,21.3,7.2,2.4,0.9,0.2,0.2,0.6,0.46,0.387,0.755,2018
Doug McDermott,SF,26.0,26.0,3.0,22.9,9.0,2.5,1.1,0.3,0.2,0.8,0.478,0.494,0.857,2018
Darius Miller,SF,27.0,82.0,3.0,23.7,7.8,2.0,1.4,0.3,0.2,0.7,0.444,0.411,0.866,2018
Tyler Ulis,PG,22.0,71.0,43.0,23.4,7.8,1.8,4.4,1.0,0.1,1.8,0.388,0.288,0.832,2018
Justise Winslow,PF,21.0,68.0,25.0,24.7,7.8,5.4,2.2,0.8,0.5,1.1,0.424,0.38,0.635,2018
Alec Burks,SG,26.0,64.0,1.0,16.5,7.7,3.0,1.0,0.6,0.1,0.9,0.411,0.331,0.863,2018
Mario Chalmers,PG,31.0,66.0,10.0,21.5,7.7,2.4,3.0,1.2,0.2,1.8,0.379,0.277,0.855,2018
Marquese Chriss,PF,20.0,72.0,49.0,21.2,7.7,5.5,1.2,0.7,1.0,1.5,0.423,0.295,0.608,2018
Jarell Martin,PF,23.0,73.0,36.0,22.8,7.7,4.4,1.0,0.5,0.7,1.2,0.446,0.347,0.767,2018
Tony Parker,PG,35.0,55.0,21.0,19.5,7.7,1.7,3.5,0.5,0.0,1.2,0.459,0.27,0.705,2018
Marreese Speights,C,30.0,52.0,3.0,13.0,7.7,2.6,0.8,0.2,0.4,0.8,0.395,0.369,0.727,2018
Luke Kennard,SG,21.0,73.0,9.0,20.0,7.6,2.4,1.7,0.6,0.2,0.9,0.443,0.415,0.855,2018
Mike Muscala,C,26.0,53.0,7.0,20.0,7.6,4.3,1.0,0.6,0.5,0.8,0.458,0.371,0.919,2018
Jarrett Jack,PG,34.0,62.0,56.0,25.0,7.5,3.1,5.6,0.6,0.1,1.9,0.427,0.291,0.84,2018
Luc Mbah a Moute,PF,31.0,61.0,15.0,25.6,7.5,3.0,0.9,1.2,0.4,1.1,0.481,0.364,0.684,2018
Ben McLemore,SG,24.0,56.0,17.0,19.5,7.5,2.5,0.9,0.7,0.3,1.1,0.421,0.346,0.828,2018
Dwight Buycks,PG,28.0,29.0,0.0,14.7,7.4,1.4,2.0,0.7,0.1,1.3,0.414,0.333,0.878,2018
Ian Clark,SG,26.0,74.0,2.0,19.7,7.4,1.7,1.5,0.4,0.1,0.8,0.448,0.318,0.763,2018
Pascal Siakam,PF,23.0,81.0,5.0,20.7,7.3,4.5,2.0,0.8,0.5,0.8,0.508,0.22,0.621,2018
Nick Young,SG,32.0,80.0,8.0,17.4,7.3,1.6,0.5,0.5,0.1,0.5,0.412,0.377,0.862,2018
Tyler Dorsey,SG,21.0,56.0,5.0,17.4,7.2,2.3,1.4,0.3,0.1,0.7,0.377,0.362,0.714,2018
Tomáš Satoranský,SG,26.0,73.0,30.0,22.5,7.2,3.2,3.9,0.7,0.2,1.1,0.523,0.465,0.781,2018
James Ennis III,SF,27.0,72.0,22.0,22.3,7.1,3.1,1.0,0.7,0.3,0.8,0.474,0.333,0.836,2018
James Ennis III,SF,27.0,45.0,14.0,23.4,6.9,3.5,1.1,0.7,0.3,0.8,0.486,0.357,0.877,2018
James Ennis III,SF,27.0,27.0,8.0,20.4,7.5,2.5,0.8,0.6,0.2,0.7,0.457,0.304,0.767,2018
Kyle O'Quinn,C,27.0,77.0,10.0,18.0,7.1,6.1,2.1,0.5,1.3,1.3,0.583,0.235,0.772,2018
Mason Plumlee,C,27.0,74.0,26.0,19.4,7.1,5.4,1.9,0.7,1.1,1.4,0.601,0.0,0.458,2018
Cody Zeller,C,25.0,33.0,0.0,19.0,7.1,5.4,0.9,0.4,0.6,1.0,0.545,0.667,0.718,2018
Al Jefferson,C,33.0,36.0,1.0,13.4,7.0,4.0,0.8,0.4,0.6,0.6,0.534,0.0,0.833,2018
Bam Adebayo,C,20.0,69.0,19.0,19.8,6.9,5.5,1.5,0.5,0.6,1.0,0.512,0.0,0.721,2018
Raymond Felton,PG,33.0,82.0,2.0,16.6,6.9,1.9,2.5,0.6,0.2,0.9,0.406,0.352,0.818,2018
Bryn Forbes,SG,24.0,80.0,12.0,19.0,6.9,1.4,1.0,0.4,0.0,0.5,0.421,0.39,0.667,2018
Shelvin Mack,PG,27.0,69.0,3.0,19.8,6.9,2.4,3.9,0.8,0.1,1.3,0.43,0.345,0.711,2018
Jakob Poeltl,C,22.0,82.0,0.0,18.6,6.9,4.8,0.7,0.5,1.2,1.0,0.659,0.5,0.594,2018
Tony Snell,SG,26.0,75.0,59.0,27.4,6.9,1.9,1.3,0.6,0.4,0.5,0.435,0.403,0.792,2018
Joe Johnson,SF,36.0,55.0,4.0,21.9,6.8,3.1,1.5,0.3,0.1,0.9,0.406,0.276,0.889,2018
Joe Johnson,SF,36.0,32.0,3.0,21.9,7.3,3.3,1.4,0.4,0.2,1.0,0.42,0.274,0.833,2018
Joe Johnson,SF,36.0,23.0,1.0,22.0,6.0,2.8,1.7,0.3,0.0,0.8,0.381,0.279,0.952,2018
Nemanja Bjelica,PF,29.0,67.0,21.0,20.5,6.8,4.1,1.3,0.7,0.2,0.8,0.461,0.415,0.8,2018
David West,C,37.0,73.0,0.0,13.7,6.8,3.3,1.9,0.6,1.0,1.1,0.571,0.375,0.759,2018
Tyler Zeller,C,28.0,66.0,34.0,16.8,6.7,4.6,0.7,0.2,0.5,0.7,0.56,0.357,0.722,2018
Tyler Zeller,C,28.0,42.0,33.0,16.7,7.1,4.6,0.7,0.2,0.5,0.8,0.546,0.385,0.667,2018
Tyler Zeller,C,28.0,24.0,1.0,16.9,5.9,4.6,0.8,0.3,0.6,0.5,0.59,0.0,0.895,2018
Justin Jackson,SF,22.0,68.0,41.0,22.1,6.7,2.8,1.1,0.4,0.2,0.6,0.442,0.308,0.722,2018
Luke Kornet,C,22.0,20.0,1.0,16.3,6.7,3.2,1.3,0.3,0.8,0.6,0.392,0.354,0.727,2018
Kosta Koufos,C,28.0,71.0,12.0,19.6,6.7,6.6,1.2,0.7,0.5,0.7,0.571,,0.446,2018
Malik Monk,SG,19.0,63.0,0.0,13.6,6.7,1.0,1.4,0.3,0.1,0.8,0.36,0.342,0.842,2018
Shaquille Harrison,PG,24.0,23.0,2.0,16.7,6.6,2.7,2.4,1.1,0.3,1.0,0.476,0.231,0.737,2018
Danuel House Jr.,SG,24.0,23.0,3.0,17.5,6.6,3.3,1.1,0.3,0.3,0.5,0.434,0.259,0.806,2018
Isaiah Taylor,PG,23.0,67.0,9.0,17.4,6.6,1.4,3.1,0.5,0.1,1.3,0.418,0.25,0.702,2018
Dragan Bender,PF,20.0,82.0,37.0,25.2,6.5,4.4,1.6,0.3,0.6,1.4,0.386,0.366,0.765,2018
Tyson Chandler,C,35.0,46.0,46.0,25.0,6.5,9.1,1.2,0.3,0.6,1.3,0.647,,0.624,2018
Maurice Harkless,SF,24.0,59.0,37.0,21.4,6.5,2.7,0.9,0.8,0.7,0.7,0.495,0.415,0.712,2018
Nenê,C,35.0,52.0,4.0,14.6,6.5,3.4,0.9,0.5,0.3,0.7,0.569,0.0,0.636,2018
Richaun Holmes,C,24.0,48.0,2.0,15.5,6.5,4.4,1.3,0.4,0.6,0.5,0.56,0.129,0.661,2018
Sean Kilpatrick,SG,28.0,52.0,1.0,12.3,6.3,1.7,0.9,0.3,0.1,0.7,0.374,0.319,0.889,2018
Sean Kilpatrick,SG,28.0,23.0,0.0,8.9,4.0,1.1,0.7,0.2,0.0,0.4,0.378,0.283,0.947,2018
Trevor Booker,PF,30.0,68.0,7.0,17.0,6.3,4.7,1.2,0.4,0.3,0.9,0.516,0.242,0.71,2018
Trevor Booker,PF,30.0,33.0,0.0,15.0,4.7,3.7,0.8,0.5,0.3,0.6,0.56,0.286,0.821,2018
Troy Williams,SF,23.0,21.0,1.0,14.6,6.3,3.0,0.8,1.0,0.2,0.9,0.468,0.289,0.667,2018
Jahlil Okafor,C,22.0,28.0,0.0,12.6,6.3,3.0,0.4,0.1,0.6,0.8,0.558,0.25,0.724,2018
Jahlil Okafor,C,22.0,26.0,0.0,12.6,6.4,2.9,0.4,0.1,0.6,0.7,0.566,0.25,0.76,2018
Malcolm Delaney,PG,28.0,54.0,3.0,18.8,6.3,1.9,3.0,0.6,0.1,1.2,0.382,0.371,0.804,2018
T.J. McConnell,PG,25.0,76.0,1.0,22.4,6.3,3.0,4.0,1.2,0.2,1.5,0.499,0.435,0.795,2018
Jodie Meeks,SG,30.0,77.0,0.0,14.5,6.3,1.6,0.9,0.4,0.1,0.5,0.399,0.343,0.863,2018
Justin Anderson,SF,24.0,38.0,0.0,13.7,6.2,2.4,0.7,0.4,0.2,0.4,0.431,0.33,0.737,2018
Langston Galloway,SG,26.0,58.0,2.0,14.9,6.2,1.6,1.0,0.6,0.1,0.3,0.371,0.344,0.805,2018
Kobi Simmons,PG,20.0,32.0,12.0,20.1,6.1,1.6,2.1,0.6,0.2,1.4,0.423,0.282,1.0,2018
P.J. Tucker,PF,32.0,82.0,34.0,27.8,6.1,5.6,0.9,1.0,0.3,0.9,0.39,0.371,0.717,2018
Boban Marjanović,C,29.0,39.0,1.0,8.6,6.0,3.7,0.6,0.3,0.3,0.9,0.534,,0.794,2018
Boban Marjanović,C,29.0,20.0,0.0,8.3,5.9,4.4,0.4,0.3,0.3,0.7,0.551,,0.788,2018
Aron Baynes,C,31.0,81.0,67.0,18.3,6.0,5.4,1.1,0.3,0.6,1.0,0.471,0.143,0.756,2018
Andre Iguodala,SF,34.0,64.0,7.0,25.3,6.0,3.8,3.3,0.8,0.6,1.0,0.463,0.282,0.632,2018
Quincy Acy,PF,27.0,70.0,8.0,19.4,5.9,3.7,0.8,0.5,0.4,0.9,0.356,0.349,0.817,2018
OG Anunoby,SF,20.0,74.0,62.0,20.0,5.9,2.5,0.7,0.7,0.2,0.6,0.471,0.371,0.629,2018
Dāvis Bertāns,PF,25.0,77.0,10.0,14.1,5.9,2.0,1.0,0.3,0.4,0.5,0.44,0.373,0.816,2018
Gorgui Dieng,C,28.0,79.0,0.0,16.9,5.9,4.6,0.9,0.6,0.5,0.7,0.479,0.311,0.775,2018
Kenneth Faried,PF,28.0,32.0,7.0,14.4,5.9,4.8,0.6,0.4,0.4,0.7,0.514,0.0,0.706,2018
Dorian Finney-Smith,PF,24.0,21.0,13.0,21.3,5.9,3.6,1.2,0.5,0.2,1.0,0.38,0.299,0.733,2018
Frank Ntilikina,PG,19.0,78.0,9.0,21.9,5.9,2.3,3.2,0.8,0.2,1.7,0.364,0.318,0.721,2018
Deyonta Davis,C,21.0,62.0,6.0,15.2,5.8,4.0,0.6,0.2,0.6,0.5,0.608,,0.667,2018
Jonas Jerebko,PF,30.0,74.0,19.0,15.3,5.8,3.3,0.6,0.3,0.2,0.4,0.466,0.414,0.807,2018
Timothé Luwawu-Cabarrot,SF,22.0,52.0,7.0,15.5,5.8,1.4,1.0,0.2,0.1,0.7,0.375,0.335,0.793,2018
Tristan Thompson,C,26.0,53.0,22.0,20.2,5.8,6.6,0.6,0.3,0.3,0.7,0.562,,0.544,2018
Dante Cunningham,SF,30.0,73.0,25.0,21.4,5.7,4.1,0.7,0.5,0.4,0.5,0.451,0.345,0.596,2018
Dante Cunningham,SF,30.0,51.0,24.0,21.9,5.0,3.8,0.5,0.5,0.3,0.3,0.44,0.324,0.556,2018
Dante Cunningham,SF,30.0,22.0,1.0,20.3,7.5,4.8,1.0,0.5,0.6,0.8,0.468,0.383,0.688,2018
Bismack Biyombo,C,25.0,82.0,25.0,18.2,5.7,5.7,0.8,0.3,1.2,1.0,0.52,0.0,0.65,2018
Omri Casspi,SF,29.0,53.0,7.0,14.0,5.7,3.8,1.0,0.3,0.4,0.7,0.58,0.455,0.725,2018
Cristiano Felício,C,25.0,55.0,16.0,17.8,5.6,4.2,1.0,0.3,0.2,1.0,0.591,0.0,0.667,2018
Ivan Rabb,PF,20.0,36.0,5.0,14.3,5.6,4.4,0.9,0.3,0.4,1.0,0.566,,0.806,2018
Shaun Livingston,PG,32.0,71.0,7.0,15.9,5.5,1.8,2.0,0.5,0.3,0.8,0.501,0.0,0.82,2018
Norman Powell,SG,24.0,70.0,18.0,15.2,5.5,1.7,1.3,0.5,0.2,0.9,0.401,0.285,0.821,2018
C.J. Williams,SG,27.0,38.0,18.0,18.6,5.5,1.5,1.1,0.8,0.3,0.5,0.442,0.282,0.813,2018
Vince Carter,SF,41.0,58.0,4.0,17.7,5.4,2.6,1.2,0.7,0.4,0.6,0.403,0.345,0.757,2018
Pat Connaughton,SG,25.0,82.0,5.0,18.1,5.4,2.0,1.1,0.3,0.3,0.5,0.423,0.352,0.841,2018
Myke Henry,SF,25.0,20.0,0.0,18.9,5.4,1.9,1.1,1.6,0.3,1.0,0.376,0.328,0.6,2018
Jonathan Isaac,PF,20.0,27.0,10.0,19.9,5.4,3.7,0.7,1.2,1.1,1.0,0.379,0.348,0.76,2018
Wesley Johnson,SF,30.0,74.0,40.0,20.1,5.4,2.9,0.8,1.0,0.8,0.7,0.408,0.339,0.741,2018
Maxi Kleber,PF,26.0,72.0,35.0,16.8,5.4,3.3,0.7,0.4,0.7,0.4,0.489,0.313,0.746,2018
Zaza Pachulia,C,33.0,69.0,57.0,14.1,5.4,4.7,1.6,0.6,0.2,1.0,0.564,0.0,0.806,2018
Corey Brewer,SG,31.0,72.0,18.0,16.8,5.3,2.1,0.9,1.1,0.2,0.7,0.449,0.282,0.722,2018
Corey Brewer,SF,31.0,54.0,2.0,12.9,3.7,1.7,0.8,0.8,0.1,0.7,0.453,0.186,0.667,2018
Ed Davis,C,28.0,78.0,0.0,18.9,5.3,7.4,0.5,0.4,0.7,0.8,0.582,0.0,0.667,2018
Daniel Theis,C,25.0,63.0,3.0,14.9,5.3,4.3,0.9,0.5,0.8,0.9,0.541,0.31,0.753,2018
Luke Babbitt,SF,28.0,50.0,14.0,14.3,5.2,1.9,0.6,0.2,0.1,0.4,0.423,0.385,0.773,2018
Luke Babbitt,SF,28.0,37.0,9.0,15.4,6.1,2.2,0.7,0.2,0.1,0.4,0.476,0.441,0.773,2018
DeAndre' Bembry,SF,23.0,26.0,3.0,17.5,5.2,2.8,1.9,0.8,0.5,1.8,0.414,0.367,0.576,2018
Willy Hernangómez,C,23.0,48.0,1.0,10.3,5.1,3.8,0.7,0.4,0.3,0.7,0.555,0.417,0.656,2018
Willy Hernangómez,C,23.0,26.0,0.0,9.0,4.3,2.6,0.8,0.3,0.3,1.0,0.605,0.2,0.429,2018
Willy Hernangómez,C,23.0,22.0,1.0,11.9,6.1,5.3,0.5,0.5,0.4,0.4,0.506,0.571,0.758,2018
Tyus Jones,PG,21.0,82.0,11.0,17.9,5.1,1.6,2.8,1.2,0.1,0.7,0.457,0.349,0.877,2018
Shabazz Muhammad,SG,25.0,43.0,2.0,9.7,5.0,1.8,0.3,0.2,0.1,0.1,0.447,0.259,0.78,2018
Shabazz Muhammad,SF,25.0,32.0,2.0,9.4,3.8,1.4,0.2,0.2,0.1,0.2,0.388,0.211,0.71,2018
Channing Frye,C,34.0,53.0,1.0,13.1,5.0,2.5,0.7,0.3,0.2,0.4,0.491,0.339,0.895,2018
Channing Frye,C,34.0,44.0,1.0,12.4,4.8,2.5,0.6,0.4,0.3,0.4,0.497,0.333,0.933,2018
Royce O'Neale,SF,24.0,69.0,4.0,16.7,5.0,3.4,1.4,0.5,0.2,0.8,0.423,0.356,0.803,2018
Andre Roberson,SG,26.0,39.0,39.0,26.6,5.0,4.7,1.2,1.2,0.9,0.8,0.537,0.222,0.316,2018
Brandan Wright,PF,30.0,28.0,1.0,13.6,5.0,3.4,0.5,0.5,0.9,0.3,0.578,,0.636,2018
Brandan Wright,PF,30.0,27.0,1.0,13.6,5.0,3.4,0.5,0.5,0.9,0.3,0.576,,0.636,2018
Noah Vonleh,PF,22.0,54.0,16.0,16.2,4.9,5.8,0.6,0.4,0.3,0.6,0.444,0.303,0.621,2018
Noah Vonleh,PF,22.0,33.0,12.0,14.4,3.6,5.1,0.4,0.2,0.3,0.5,0.49,0.333,0.742,2018
Noah Vonleh,PF,22.0,21.0,4.0,19.0,6.9,6.9,1.0,0.6,0.3,0.8,0.413,0.3,0.481,2018
Ramon Sessions,PG,31.0,28.0,3.0,14.0,4.9,1.4,2.8,0.5,0.1,1.1,0.359,0.308,0.772,2018
Jameer Nelson,PG,35.0,50.0,0.0,20.3,4.9,2.1,3.6,0.5,0.1,1.3,0.389,0.331,0.8,2018
Jameer Nelson,PG,35.0,43.0,0.0,20.9,5.1,2.2,3.6,0.5,0.1,1.3,0.41,0.364,0.765,2018
Cheick Diallo,PF,21.0,52.0,0.0,11.2,4.9,4.1,0.4,0.2,0.4,0.5,0.58,,0.758,2018
Jawun Evans,PG,21.0,48.0,4.0,16.2,4.8,1.8,2.1,0.8,0.1,0.9,0.352,0.278,0.776,2018
Ian Mahinmi,C,31.0,77.0,0.0,14.9,4.8,4.1,0.7,0.5,0.5,1.3,0.556,0.0,0.703,2018
Thon Maker,C,20.0,74.0,12.0,16.7,4.8,3.0,0.6,0.5,0.7,0.6,0.411,0.298,0.699,2018
JaVale McGee,C,30.0,65.0,17.0,9.5,4.8,2.6,0.5,0.3,0.9,0.4,0.621,0.0,0.731,2018
Johnny O'Bryant,PF,24.0,36.0,0.0,10.5,4.8,2.6,0.4,0.3,0.2,0.4,0.398,0.326,0.84,2018
Álex Abrines,SG,24.0,75.0,8.0,15.1,4.7,1.5,0.4,0.5,0.1,0.3,0.395,0.38,0.848,2018
Tony Allen,SF,36.0,22.0,0.0,12.4,4.7,2.1,0.4,0.5,0.1,0.9,0.484,0.333,0.524,2018
Tyler Cavanaugh,PF,23.0,39.0,1.0,13.3,4.7,3.3,0.7,0.2,0.1,0.4,0.441,0.36,0.81,2018
JaKarr Sampson,SF,24.0,22.0,6.0,15.6,4.7,3.5,0.4,0.4,1.0,0.4,0.543,0.5,0.625,2018
Willie Reed,C,27.0,42.0,5.0,10.2,4.6,2.9,0.2,0.2,0.5,0.5,0.669,0.5,0.582,2018
Willie Reed,C,27.0,39.0,5.0,10.7,4.9,3.1,0.2,0.2,0.6,0.5,0.667,0.5,0.582,2018
Jordan Bell,C,23.0,57.0,13.0,14.2,4.6,3.6,1.8,0.6,1.0,0.9,0.627,0.0,0.682,2018
Michael Carter-Williams,PG,26.0,52.0,2.0,16.1,4.6,2.7,2.2,0.8,0.4,1.0,0.332,0.237,0.82,2018
Amir Johnson,C,30.0,74.0,18.0,15.8,4.6,4.5,1.6,0.6,0.6,0.7,0.538,0.313,0.612,2018
José Calderón,PG,36.0,57.0,32.0,16.0,4.5,1.5,2.1,0.5,0.0,0.7,0.503,0.464,0.8,2018
Raul Neto,PG,25.0,41.0,0.0,12.1,4.5,1.2,1.8,0.3,0.1,0.9,0.457,0.404,0.743,2018
Nik Stauskas,SG,24.0,41.0,0.0,12.8,4.4,1.6,1.0,0.2,0.1,0.6,0.39,0.4,0.724,2018
Nik Stauskas,SG,24.0,35.0,0.0,13.7,5.1,1.8,1.1,0.1,0.1,0.6,0.393,0.404,0.704,2018
Zach Collins,C,20.0,66.0,1.0,15.8,4.4,3.3,0.8,0.3,0.5,0.9,0.398,0.31,0.643,2018
Nerlens Noel,C,23.0,30.0,6.0,15.7,4.4,5.6,0.7,1.0,0.7,0.9,0.524,0.0,0.75,2018
Emeka Okafor,C,35.0,26.0,19.0,13.6,4.4,4.6,0.3,0.3,1.0,0.5,0.505,,0.818,2018
Matthew Dellavedova,PG,27.0,38.0,3.0,18.7,4.3,1.7,3.8,0.4,0.0,1.3,0.362,0.372,0.926,2018
Treveon Graham,SG,24.0,63.0,2.0,16.7,4.3,1.9,0.9,0.5,0.0,0.4,0.434,0.412,0.695,2018
Shane Larkin,PG,25.0,54.0,2.0,14.4,4.3,1.7,1.8,0.5,0.0,0.6,0.384,0.36,0.865,2018
Miles Plumlee,C,29.0,55.0,35.0,16.7,4.3,4.1,0.8,0.3,0.5,1.1,0.583,,0.45,2018
Khem Birch,C,25.0,42.0,0.0,13.8,4.2,4.3,0.8,0.4,0.5,0.5,0.54,,0.689,2018
Torrey Craig,SF,27.0,39.0,5.0,16.1,4.2,3.3,0.6,0.3,0.4,0.5,0.453,0.293,0.629,2018
Sam Dekker,PF,23.0,73.0,1.0,12.1,4.2,2.4,0.5,0.3,0.1,0.5,0.494,0.167,0.661,2018
Timofey Mozgov,C,31.0,31.0,13.0,11.6,4.2,3.2,0.4,0.2,0.4,1.1,0.559,0.222,0.767,2018
Damyean Dotson,SG,23.0,44.0,2.0,10.8,4.1,1.9,0.7,0.3,0.0,0.4,0.447,0.324,0.696,2018
Tyler Ennis,PG,23.0,54.0,11.0,12.6,4.1,1.8,1.9,0.6,0.2,0.7,0.42,0.25,0.759,2018
Joffrey Lauvergne,C,26.0,55.0,1.0,9.7,4.1,3.1,0.7,0.2,0.1,0.6,0.516,0.0,0.638,2018
Alec Peters,PF,22.0,20.0,0.0,11.3,4.1,1.9,0.6,0.1,0.1,0.2,0.378,0.31,0.8,2018
Glenn Robinson III,SF,24.0,23.0,1.0,14.7,4.1,1.6,0.7,0.6,0.0,0.2,0.424,0.412,0.818,2018
Lance Thomas,PF,29.0,73.0,31.0,18.5,4.1,2.4,0.6,0.4,0.2,0.5,0.382,0.403,0.83,2018
Sterling Brown,SG,22.0,54.0,4.0,14.4,4.0,2.6,0.5,0.6,0.2,0.5,0.4,0.352,0.875,2018
Henry Ellenson,PF,21.0,38.0,0.0,8.7,4.0,2.1,0.5,0.1,0.0,0.5,0.363,0.333,0.862,2018
Kevon Looney,C,21.0,66.0,4.0,13.8,4.0,3.3,0.6,0.5,0.8,0.5,0.58,0.2,0.545,2018
Patrick McCaw,SG,22.0,57.0,10.0,16.9,4.0,1.4,1.4,0.8,0.2,0.7,0.409,0.238,0.765,2018
