Player,Pos,Age,G,GS,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%,season
Nerlens Noel,C,22.0,22.0,12.0,22.0,8.5,6.8,0.9,1.0,1.1,1.0,0.575,,0.708,2017
Al-Farouq Aminu,PF,26.0,61.0,25.0,29.1,8.7,7.4,1.6,1.0,0.7,1.5,0.393,0.33,0.706,2017
Rondae Hollis-Jefferson,SF,22.0,78.0,50.0,22.6,8.7,5.8,2.0,1.1,0.6,1.5,0.434,0.224,0.751,2017
Marreese Speights,C,29.0,82.0,2.0,15.7,8.7,4.5,0.8,0.3,0.5,0.8,0.445,0.372,0.876,2017
J.R. Smith,SG,31.0,41.0,35.0,29.0,8.6,2.8,1.5,1.0,0.3,0.6,0.346,0.351,0.667,2017
Monta Ellis,SG,31.0,74.0,33.0,27.0,8.5,2.8,3.2,1.1,0.4,1.8,0.443,0.319,0.727,2017
Tony Snell,SG,25.0,80.0,80.0,29.2,8.5,3.1,1.2,0.7,0.2,0.7,0.455,0.406,0.81,2017
Arron Afflalo,SG,31.0,61.0,45.0,25.9,8.4,2.0,1.3,0.3,0.1,0.7,0.44,0.411,0.892,2017
Tyson Chandler,C,34.0,47.0,46.0,27.6,8.4,11.5,0.6,0.7,0.5,1.4,0.671,,0.734,2017
Norman Powell,SG,23.0,76.0,18.0,18.0,8.4,2.2,1.1,0.7,0.2,0.9,0.449,0.324,0.792,2017
Troy Daniels,SG,25.0,67.0,3.0,17.7,8.2,1.5,0.7,0.3,0.1,0.7,0.374,0.389,0.796,2017
Joe Harris,SG,25.0,52.0,11.0,21.9,8.2,2.8,1.0,0.6,0.2,1.1,0.425,0.385,0.714,2017
Willy Hernangómez,C,22.0,72.0,22.0,18.4,8.2,7.0,1.3,0.6,0.5,1.4,0.529,0.267,0.728,2017
Caris LeVert,SF,22.0,57.0,26.0,21.7,8.2,3.3,1.9,0.9,0.1,1.0,0.45,0.321,0.72,2017
Willie Cauley-Stein,C,23.0,75.0,21.0,18.9,8.1,4.5,1.1,0.7,0.6,0.9,0.53,0.0,0.669,2017
Al Jefferson,C,32.0,66.0,1.0,14.1,8.1,4.2,0.9,0.3,0.2,0.5,0.499,0.0,0.765,2017
Ben McLemore,SG,23.0,61.0,27.0,19.3,8.1,2.1,0.8,0.5,0.1,1.0,0.43,0.382,0.753,2017
Tristan Thompson,C,25.0,78.0,78.0,29.9,8.1,9.2,1.0,0.5,1.1,0.8,0.6,0.0,0.498,2017
Vince Carter,SF,40.0,73.0,15.0,24.6,8.0,3.1,1.8,0.8,0.5,0.7,0.394,0.378,0.765,2017
Alex Len,C,23.0,77.0,34.0,20.3,8.0,6.6,0.6,0.5,1.3,1.3,0.497,0.25,0.721,2017
Langston Galloway,PG,25.0,74.0,2.0,20.2,7.9,2.1,1.3,0.6,0.1,0.6,0.38,0.39,0.797,2017
Langston Galloway,PG,25.0,55.0,0.0,20.4,8.6,2.2,1.2,0.7,0.1,0.5,0.374,0.377,0.769,2017
D.J. Augustin,PG,29.0,78.0,20.0,19.7,7.9,1.5,2.7,0.4,0.0,1.2,0.377,0.347,0.814,2017
Shelvin Mack,PG,26.0,55.0,9.0,21.9,7.8,2.3,2.8,0.8,0.1,1.6,0.446,0.308,0.688,2017
Sergio Rodríguez,PG,30.0,68.0,30.0,22.3,7.8,2.3,5.1,0.7,0.1,1.9,0.392,0.365,0.667,2017
Rajon Rondo,PG,30.0,69.0,42.0,26.7,7.8,5.1,6.7,1.4,0.2,2.4,0.408,0.376,0.6,2017
Garrett Temple,SG,30.0,65.0,20.0,26.6,7.8,2.8,2.6,1.3,0.4,1.2,0.424,0.373,0.784,2017
Justin Holiday,SG,27.0,82.0,4.0,20.0,7.7,2.7,1.2,0.8,0.4,0.8,0.433,0.355,0.825,2017
Matthew Dellavedova,PG,26.0,76.0,54.0,26.1,7.6,1.9,4.7,0.7,0.0,1.8,0.39,0.367,0.854,2017
Luol Deng,SF,31.0,56.0,49.0,26.5,7.6,5.3,1.3,0.9,0.4,0.8,0.387,0.309,0.73,2017
Andre Iguodala,SF,33.0,76.0,0.0,26.3,7.6,4.0,3.4,1.0,0.5,0.8,0.528,0.362,0.706,2017
Manu Ginóbili,SG,39.0,69.0,0.0,18.7,7.5,2.3,2.7,1.2,0.2,1.4,0.39,0.392,0.804,2017
Iman Shumpert,SG,26.0,76.0,31.0,25.5,7.5,2.9,1.4,0.8,0.4,1.0,0.411,0.36,0.789,2017
Ivica Zubac,C,19.0,38.0,11.0,16.0,7.5,4.2,0.8,0.4,0.9,0.8,0.529,0.0,0.653,2017
Timofey Mozgov,C,30.0,54.0,52.0,20.4,7.4,4.9,0.8,0.3,0.6,1.3,0.515,0.0,0.808,2017
Isaiah Whitehead,PG,21.0,73.0,26.0,22.5,7.4,2.5,2.6,0.6,0.5,1.9,0.402,0.295,0.805,2017
Alan Williams,C,24.0,47.0,0.0,15.1,7.4,6.2,0.5,0.6,0.7,0.8,0.517,0.0,0.625,2017
Spencer Dinwiddie,PG,23.0,59.0,18.0,22.6,7.3,2.8,3.1,0.7,0.4,1.1,0.444,0.376,0.792,2017
Danny Green,SG,29.0,68.0,68.0,26.6,7.3,3.3,1.8,1.0,0.8,1.1,0.392,0.379,0.844,2017
David Lee,PF,33.0,79.0,10.0,18.7,7.3,5.6,1.6,0.4,0.5,1.0,0.59,,0.708,2017
Tyler Ulis,PG,21.0,61.0,15.0,18.4,7.3,1.6,3.7,0.8,0.1,1.3,0.421,0.266,0.775,2017
Thabo Sefolosha,SF,32.0,62.0,42.0,25.7,7.2,4.4,1.7,1.5,0.5,0.9,0.441,0.342,0.733,2017
Rodney Stuckey,PG,30.0,39.0,0.0,17.8,7.2,2.2,2.2,0.4,0.0,1.4,0.373,0.317,0.748,2017
Brandon Jennings,PG,27.0,81.0,13.0,22.2,7.1,2.4,4.9,0.9,0.0,1.6,0.359,0.313,0.75,2017
Brandon Jennings,PG,27.0,58.0,11.0,24.6,8.6,2.6,4.9,0.9,0.1,1.8,0.38,0.34,0.756,2017
Brandon Jennings,PG,27.0,23.0,2.0,16.3,3.5,1.9,4.7,0.7,0.0,1.0,0.274,0.212,0.706,2017
Justin Anderson,SF,23.0,75.0,10.0,16.4,7.1,3.3,0.9,0.5,0.3,0.9,0.424,0.299,0.791,2017
Justin Anderson,SF,23.0,51.0,2.0,13.9,6.5,2.9,0.6,0.5,0.3,0.8,0.401,0.303,0.795,2017
Justin Anderson,SF,23.0,24.0,8.0,21.6,8.5,4.0,1.4,0.5,0.3,1.1,0.463,0.292,0.78,2017
Matt Barnes,SF,36.0,74.0,18.0,24.0,7.1,5.2,2.6,0.6,0.4,1.4,0.391,0.331,0.787,2017
Matt Barnes,SF,36.0,54.0,13.0,25.3,7.6,5.4,2.8,0.7,0.3,1.5,0.384,0.327,0.758,2017
Matt Barnes,SF,36.0,20.0,5.0,20.5,5.7,4.6,2.3,0.6,0.5,1.2,0.422,0.346,0.87,2017
Tim Frazier,PG,26.0,65.0,35.0,23.5,7.1,2.7,5.2,0.9,0.1,1.6,0.403,0.313,0.76,2017
Joe Ingles,SF,29.0,82.0,26.0,24.0,7.1,3.2,2.7,1.2,0.1,1.3,0.452,0.441,0.735,2017
Larry Nance Jr.,PF,24.0,63.0,7.0,22.9,7.1,5.9,1.5,1.3,0.6,0.9,0.526,0.278,0.738,2017
Anthony Tolliver,PF,31.0,65.0,9.0,22.7,7.1,3.6,1.2,0.5,0.3,0.9,0.442,0.391,0.744,2017
Solomon Hill,SF,25.0,80.0,71.0,29.7,7.0,3.8,1.8,0.9,0.4,1.0,0.383,0.348,0.805,2017
Justin Hamilton,C,26.0,64.0,7.0,18.4,6.9,4.1,0.9,0.5,0.7,0.7,0.459,0.306,0.75,2017
T.J. McConnell,PG,24.0,81.0,51.0,26.3,6.9,3.1,6.6,1.7,0.1,2.0,0.461,0.2,0.811,2017
Ian Clark,SG,25.0,77.0,0.0,14.8,6.8,1.6,1.2,0.5,0.1,0.7,0.487,0.374,0.759,2017
Jared Dudley,PF,31.0,64.0,7.0,21.3,6.8,3.5,1.9,0.7,0.3,1.1,0.454,0.379,0.662,2017
John Henson,C,26.0,58.0,39.0,19.4,6.8,5.1,1.0,0.5,1.3,0.9,0.515,0.0,0.692,2017
Patrick Patterson,PF,27.0,65.0,8.0,24.6,6.8,4.5,1.2,0.6,0.4,0.6,0.401,0.372,0.717,2017
Bobby Portis,PF,21.0,64.0,13.0,15.6,6.8,4.6,0.5,0.3,0.2,0.6,0.488,0.333,0.661,2017
Brandan Wright,PF,29.0,28.0,5.0,16.0,6.8,2.8,0.5,0.4,0.7,0.4,0.615,0.0,0.657,2017
P.J. Tucker,SF,31.0,81.0,21.0,27.6,6.7,5.8,1.2,1.4,0.2,0.8,0.413,0.357,0.774,2017
P.J. Tucker,SF,31.0,57.0,17.0,28.5,7.0,6.0,1.3,1.5,0.2,0.9,0.415,0.338,0.792,2017
P.J. Tucker,SF,31.0,24.0,4.0,25.4,5.8,5.4,1.1,1.3,0.2,0.6,0.406,0.4,0.688,2017
Alec Burks,SG,25.0,42.0,0.0,15.5,6.7,2.9,0.7,0.4,0.1,0.8,0.399,0.329,0.769,2017
James Ennis III,SF,26.0,64.0,28.0,23.5,6.7,4.0,1.0,0.7,0.3,0.9,0.455,0.372,0.782,2017
Raymond Felton,PG,32.0,80.0,11.0,21.3,6.7,2.7,2.4,0.8,0.3,1.0,0.43,0.319,0.781,2017
Devin Harris,PG,33.0,65.0,0.0,16.7,6.7,2.0,2.1,0.7,0.1,0.9,0.399,0.328,0.829,2017
Dwight Powell,C,25.0,77.0,3.0,17.3,6.7,4.0,0.6,0.8,0.5,0.4,0.515,0.284,0.759,2017
Jaylen Brown,SF,20.0,78.0,20.0,17.2,6.6,2.8,0.8,0.4,0.2,0.9,0.454,0.341,0.685,2017
Michael Carter-Williams,PG,25.0,45.0,19.0,18.8,6.6,3.4,2.5,0.8,0.5,1.5,0.366,0.234,0.753,2017
Dante Cunningham,PF,29.0,66.0,35.0,25.0,6.6,4.2,0.6,0.6,0.4,0.4,0.485,0.392,0.593,2017
Kosta Koufos,C,27.0,71.0,62.0,20.0,6.6,5.7,0.7,0.5,0.7,0.9,0.551,0.0,0.613,2017
Andre Roberson,SF,25.0,79.0,79.0,30.1,6.6,5.1,1.0,1.2,1.0,0.6,0.464,0.245,0.423,2017
Marcus Thornton,SG,29.0,33.0,1.0,17.4,6.6,2.3,1.2,0.6,0.1,0.8,0.4,0.35,0.852,2017
Sam Dekker,PF,22.0,77.0,2.0,18.4,6.5,3.7,1.0,0.5,0.3,0.5,0.473,0.321,0.559,2017
Amir Johnson,PF,29.0,80.0,77.0,20.1,6.5,4.6,1.8,0.6,0.8,1.0,0.576,0.409,0.67,2017
Darrell Arthur,PF,28.0,41.0,7.0,15.6,6.4,2.7,1.0,0.5,0.5,0.9,0.442,0.453,0.864,2017
Timothé Luwawu-Cabarrot,SF,21.0,69.0,19.0,17.2,6.4,2.2,1.1,0.5,0.1,1.1,0.402,0.311,0.854,2017
Rodney McGruder,SG,25.0,78.0,65.0,25.2,6.4,3.3,1.6,0.6,0.2,0.7,0.413,0.332,0.62,2017
Mirza Teletović,PF,31.0,70.0,2.0,16.2,6.4,2.3,0.7,0.2,0.2,0.5,0.373,0.341,0.778,2017
Leandro Barbosa,SG,34.0,67.0,0.0,14.4,6.3,1.6,1.2,0.5,0.1,0.7,0.439,0.357,0.889,2017
Mindaugas Kuzminskas,SF,27.0,68.0,5.0,14.9,6.3,1.9,1.0,0.4,0.2,0.8,0.428,0.321,0.809,2017
Kyle O'Quinn,C,26.0,79.0,8.0,15.6,6.3,5.6,1.5,0.5,1.3,1.0,0.521,0.118,0.771,2017
Kelly Oubre Jr.,SF,21.0,79.0,5.0,20.3,6.3,3.3,0.6,0.7,0.2,0.6,0.421,0.287,0.758,2017
Troy Williams,SF,22.0,30.0,16.0,18.6,6.2,2.3,0.8,0.9,0.3,1.1,0.437,0.29,0.656,2017
Troy Williams,SF,22.0,24.0,13.0,17.4,5.3,1.9,0.8,1.0,0.4,1.1,0.415,0.244,0.6,2017
Spencer Hawes,PF,28.0,54.0,1.0,14.8,6.2,3.5,1.5,0.3,0.6,0.9,0.484,0.309,0.846,2017
Spencer Hawes,PF,28.0,35.0,1.0,17.9,7.3,4.2,1.8,0.4,0.7,1.1,0.477,0.291,0.882,2017
Nemanja Bjelica,PF,28.0,65.0,1.0,18.3,6.2,3.8,1.2,0.6,0.3,0.9,0.424,0.316,0.738,2017
Danté Exum,PG,21.0,66.0,26.0,18.6,6.2,2.0,1.7,0.3,0.2,1.2,0.427,0.295,0.795,2017
Trey Lyles,PF,21.0,71.0,4.0,16.3,6.2,3.3,1.0,0.4,0.3,0.9,0.362,0.319,0.722,2017
Mike Muscala,C,25.0,70.0,3.0,17.7,6.2,3.4,1.4,0.4,0.6,0.8,0.504,0.418,0.766,2017
Chandler Parsons,SF,28.0,34.0,34.0,19.9,6.2,2.5,1.6,0.6,0.1,0.7,0.338,0.269,0.814,2017
Ramon Sessions,PG,30.0,50.0,1.0,16.2,6.2,1.5,2.6,0.5,0.1,0.9,0.38,0.339,0.771,2017
Jonathon Simmons,SG,27.0,78.0,8.0,17.8,6.2,2.1,1.6,0.6,0.3,1.0,0.42,0.294,0.75,2017
Derrick Williams,PF,25.0,50.0,11.0,16.1,6.1,2.6,0.6,0.3,0.1,0.6,0.443,0.309,0.652,2017
Derrick Williams,PF,25.0,25.0,11.0,15.1,5.9,2.9,0.6,0.4,0.2,0.6,0.394,0.2,0.62,2017
Derrick Williams,PF,25.0,25.0,0.0,17.1,6.2,2.3,0.6,0.2,0.1,0.6,0.505,0.404,0.692,2017
Luc Mbah a Moute,SF,30.0,80.0,76.0,22.3,6.1,2.1,0.5,1.0,0.4,0.6,0.505,0.391,0.678,2017
JaVale McGee,C,29.0,77.0,10.0,9.6,6.1,3.2,0.2,0.2,0.9,0.5,0.652,0.0,0.505,2017
Zaza Pachulia,C,32.0,70.0,70.0,18.1,6.1,5.9,1.9,0.8,0.5,1.2,0.534,0.0,0.778,2017
Glenn Robinson III,SF,23.0,69.0,27.0,20.7,6.1,3.6,0.7,0.6,0.3,0.5,0.467,0.392,0.711,2017
Álex Abrines,SG,23.0,68.0,6.0,15.5,6.0,1.3,0.6,0.5,0.1,0.5,0.393,0.381,0.898,2017
Bismack Biyombo,C,24.0,81.0,27.0,22.1,6.0,7.0,0.9,0.3,1.1,1.2,0.528,,0.534,2017
David Nwaba,SG,24.0,20.0,2.0,19.9,6.0,3.2,0.7,0.7,0.4,0.6,0.58,0.2,0.641,2017
Lance Thomas,PF,28.0,46.0,15.0,21.0,6.0,3.1,0.8,0.5,0.1,0.5,0.398,0.447,0.843,2017
Jerian Grant,PG,24.0,63.0,28.0,16.3,5.9,1.8,1.9,0.7,0.1,0.7,0.425,0.366,0.89,2017
Andrew Harrison,PG,22.0,72.0,18.0,20.5,5.9,1.9,2.8,0.7,0.3,1.2,0.325,0.276,0.763,2017
Domantas Sabonis,PF,20.0,81.0,66.0,20.1,5.9,3.6,1.0,0.5,0.4,1.0,0.399,0.321,0.657,2017
Quincy Acy,PF,26.0,38.0,1.0,14.7,5.8,3.0,0.5,0.4,0.4,0.6,0.412,0.411,0.75,2017
Quincy Acy,PF,26.0,32.0,1.0,15.9,6.5,3.3,0.6,0.4,0.5,0.6,0.425,0.434,0.754,2017
Beno Udrih,PG,34.0,39.0,0.0,14.4,5.8,1.5,3.4,0.3,0.0,0.9,0.467,0.344,0.941,2017
Tarik Black,C,25.0,67.0,16.0,16.3,5.7,5.1,0.6,0.4,0.7,0.9,0.51,0.5,0.752,2017
Richard Jefferson,SF,36.0,79.0,13.0,20.4,5.7,2.6,1.0,0.3,0.1,0.7,0.446,0.333,0.741,2017
Taurean Prince,SF,22.0,59.0,10.0,16.6,5.7,2.7,0.9,0.7,0.5,1.0,0.4,0.324,0.787,2017
Jason Smith,C,30.0,74.0,3.0,14.4,5.7,3.5,0.5,0.3,0.7,0.8,0.529,0.474,0.686,2017
Brandon Bass,PF,31.0,52.0,0.0,11.1,5.6,2.5,0.4,0.3,0.2,0.6,0.575,0.333,0.875,2017
Gerald Green,SF,31.0,47.0,0.0,11.4,5.6,1.8,0.7,0.2,0.1,0.5,0.409,0.351,0.805,2017
Ian Mahinmi,C,30.0,31.0,0.0,17.9,5.6,4.8,0.6,1.1,0.8,1.1,0.586,,0.573,2017
Georgios Papagiannis,C,19.0,22.0,0.0,16.1,5.6,3.9,0.9,0.1,0.8,1.1,0.549,0.0,0.857,2017
Delon Wright,PG,24.0,27.0,0.0,16.5,5.6,1.8,2.1,1.0,0.4,0.9,0.422,0.333,0.764,2017
Jerami Grant,PF,22.0,80.0,4.0,19.1,5.5,2.6,0.6,0.4,1.0,0.6,0.463,0.371,0.612,2017
Jerami Grant,PF,22.0,78.0,4.0,19.1,5.4,2.6,0.6,0.4,1.0,0.5,0.469,0.377,0.619,2017
Anthony Morrow,SG,31.0,49.0,7.0,14.6,5.5,0.6,0.5,0.5,0.0,0.1,0.389,0.308,0.919,2017
Anthony Morrow,SG,31.0,40.0,7.0,15.7,5.8,0.7,0.5,0.6,0.1,0.2,0.386,0.294,0.885,2017
Boban Marjanović,C,28.0,35.0,0.0,8.4,5.5,3.7,0.3,0.2,0.3,0.3,0.545,,0.81,2017
Terry Rozier,PG,22.0,74.0,0.0,17.1,5.5,3.1,1.8,0.6,0.1,0.6,0.367,0.318,0.773,2017
Paul Zipser,SF,22.0,44.0,18.0,19.2,5.5,2.8,0.8,0.3,0.4,0.9,0.398,0.333,0.775,2017
Joffrey Lauvergne,C,25.0,70.0,1.0,14.0,5.4,3.6,1.0,0.4,0.1,0.8,0.44,0.337,0.63,2017
Joffrey Lauvergne,PF,25.0,50.0,0.0,14.8,5.7,3.7,1.0,0.4,0.1,0.8,0.455,0.346,0.638,2017
Joffrey Lauvergne,C,25.0,20.0,1.0,12.1,4.5,3.4,1.0,0.4,0.0,0.8,0.402,0.3,0.6,2017
Malcolm Delaney,PG,27.0,73.0,2.0,17.1,5.4,1.7,2.6,0.5,0.0,1.3,0.374,0.236,0.806,2017
Meyers Leonard,PF,24.0,74.0,12.0,16.5,5.4,3.2,1.0,0.2,0.4,0.5,0.386,0.347,0.875,2017
Alexis Ajinça,C,28.0,39.0,15.0,15.0,5.3,4.5,0.3,0.5,0.6,0.8,0.5,0.0,0.725,2017
Derrick Jones Jr.,SF,19.0,32.0,8.0,17.0,5.3,2.5,0.4,0.4,0.4,0.4,0.562,0.273,0.707,2017
Chasson Randle,PG,23.0,26.0,0.0,11.5,5.3,1.2,1.3,0.3,0.1,0.7,0.408,0.34,0.953,2017
Willie Reed,C,26.0,71.0,5.0,14.5,5.3,4.7,0.4,0.3,0.7,0.4,0.568,0.25,0.557,2017
Omri Casspi,PF,28.0,36.0,2.0,17.9,5.2,3.1,1.0,0.6,0.1,0.8,0.47,0.349,0.586,2017
Omri Casspi,PF,28.0,22.0,2.0,18.0,5.9,4.1,1.2,0.5,0.0,0.8,0.453,0.379,0.571,2017
Mike Dunleavy,SF,36.0,53.0,2.0,15.9,5.2,2.2,0.9,0.3,0.1,0.5,0.423,0.396,0.8,2017
Mike Dunleavy,SF,36.0,23.0,2.0,15.9,4.6,2.0,0.9,0.3,0.1,0.6,0.4,0.351,0.737,2017
Mike Dunleavy,SF,36.0,30.0,0.0,15.8,5.6,2.3,1.0,0.3,0.2,0.5,0.438,0.429,0.846,2017
Cameron Payne,PG,22.0,31.0,0.0,14.9,5.2,1.5,1.8,0.5,0.1,0.9,0.332,0.314,0.625,2017
Cameron Payne,PG,22.0,20.0,0.0,16.0,5.3,1.6,2.0,0.5,0.2,0.8,0.331,0.308,1.0,2017
Randy Foye,SG,33.0,69.0,40.0,18.6,5.2,2.2,2.0,0.5,0.1,1.2,0.363,0.33,0.857,2017
Hollis Thompson,SG,25.0,40.0,9.0,18.8,5.1,2.8,0.9,0.5,0.2,0.3,0.385,0.337,0.655,2017
Hollis Thompson,SG,25.0,31.0,1.0,18.1,5.5,2.7,0.8,0.5,0.2,0.3,0.415,0.366,0.65,2017
Dewayne Dedmon,C,27.0,76.0,37.0,17.5,5.1,6.5,0.6,0.5,0.8,0.8,0.622,,0.699,2017
Shaun Livingston,PG,31.0,76.0,3.0,17.7,5.1,2.0,1.8,0.5,0.3,0.8,0.547,0.333,0.7,2017
Luis Scola,PF,36.0,36.0,1.0,12.8,5.1,3.9,1.0,0.4,0.1,0.9,0.47,0.34,0.676,2017
Denzel Valentine,SG,23.0,57.0,0.0,17.1,5.1,2.6,1.1,0.5,0.1,0.9,0.354,0.351,0.778,2017
Anthony Bennett,PF,23.0,23.0,1.0,11.5,5.0,3.4,0.5,0.2,0.1,0.5,0.413,0.271,0.722,2017
Aaron Brooks,PG,32.0,65.0,0.0,13.8,5.0,1.1,1.9,0.4,0.1,1.0,0.403,0.375,0.8,2017
Trey Burke,PG,24.0,57.0,0.0,12.3,5.0,0.8,1.8,0.2,0.1,0.8,0.455,0.443,0.759,2017
Joakim Noah,C,31.0,46.0,46.0,22.1,5.0,8.8,2.2,0.7,0.8,1.3,0.49,0.0,0.436,2017
Thomas Robinson,PF,25.0,48.0,1.0,11.7,5.0,4.6,0.6,0.5,0.2,1.0,0.536,0.0,0.47,2017
Aron Baynes,C,30.0,75.0,2.0,15.5,4.9,4.4,0.4,0.2,0.5,0.7,0.513,,0.84,2017
Toney Douglas,PG,30.0,24.0,0.0,16.4,4.9,2.5,2.3,0.8,0.2,0.9,0.368,0.167,0.828,2017
Juancho Hernangómez,PF,21.0,62.0,9.0,13.6,4.9,3.0,0.5,0.5,0.2,0.5,0.451,0.407,0.75,2017
Mario Hezonja,SF,21.0,65.0,2.0,14.8,4.9,2.2,1.0,0.5,0.2,0.9,0.355,0.299,0.8,2017
Josh McRoberts,PF,29.0,22.0,14.0,17.3,4.9,3.4,2.3,0.5,0.2,1.0,0.373,0.419,0.667,2017
Luke Babbitt,SF,27.0,68.0,55.0,15.7,4.8,2.1,0.5,0.3,0.2,0.4,0.402,0.414,0.733,2017
Cristiano Felício,C,24.0,66.0,0.0,15.8,4.8,4.7,0.6,0.4,0.3,0.5,0.579,,0.645,2017
Kevin Séraphin,PF,27.0,49.0,3.0,11.4,4.7,2.9,0.5,0.1,0.4,0.6,0.551,0.0,0.636,2017
Roy Hibbert,C,30.0,48.0,13.0,14.2,4.6,3.2,0.4,0.2,1.0,0.7,0.544,,0.813,2017
Roy Hibbert,C,30.0,42.0,13.0,16.0,5.2,3.6,0.5,0.2,1.0,0.7,0.542,,0.813,2017
Isaiah Canaan,SG,25.0,39.0,0.0,15.2,4.6,1.3,0.9,0.6,0.0,0.5,0.364,0.266,0.909,2017
Boris Diaw,PF,34.0,73.0,33.0,17.6,4.6,2.2,2.3,0.2,0.1,1.2,0.446,0.247,0.743,2017
Kris Humphries,PF,31.0,56.0,4.0,12.3,4.6,3.7,0.5,0.3,0.4,0.5,0.407,0.352,0.78,2017
David West,C,36.0,68.0,0.0,12.6,4.6,3.0,2.2,0.6,0.7,1.1,0.536,0.375,0.768,2017
Corey Brewer,SF,30.0,82.0,11.0,15.6,4.5,2.0,1.2,0.7,0.2,0.7,0.422,0.229,0.735,2017
Corey Brewer,SF,30.0,58.0,8.0,15.9,4.2,2.0,1.1,0.6,0.2,0.6,0.414,0.234,0.727,2017
Corey Brewer,SF,30.0,24.0,3.0,14.9,5.4,2.2,1.5,1.0,0.3,0.8,0.438,0.208,0.75,2017
Dāvis Bertāns,PF,24.0,67.0,6.0,12.1,4.5,1.5,0.7,0.3,0.4,0.5,0.44,0.399,0.824,2017
Reggie Bullock,SF,25.0,31.0,5.0,15.1,4.5,2.1,0.9,0.6,0.1,0.3,0.422,0.384,0.714,2017
C.J. Watson,PG,32.0,62.0,9.0,16.3,4.5,1.4,1.8,0.7,0.0,0.8,0.387,0.305,0.864,2017
Stanley Johnson,SF,20.0,77.0,1.0,17.8,4.4,2.5,1.4,0.7,0.3,0.9,0.353,0.292,0.679,2017
Jordan McRae,SG,25.0,37.0,4.0,10.4,4.4,1.1,0.5,0.2,0.2,0.4,0.387,0.353,0.794,2017
Donatas Motiejūnas,PF,26.0,34.0,0.0,14.1,4.4,3.0,0.9,0.5,0.3,0.9,0.413,0.234,0.51,2017
Lucas Nogueira,C,24.0,57.0,6.0,19.1,4.4,4.3,0.7,0.9,1.6,0.8,0.66,0.25,0.657,2017
Noah Vonleh,PF,21.0,74.0,41.0,17.1,4.4,5.2,0.4,0.4,0.4,0.9,0.481,0.35,0.638,2017
Tyler Ennis,PG,22.0,53.0,2.0,11.1,4.3,0.8,1.6,0.5,0.0,0.8,0.433,0.386,0.84,2017
Tyler Ennis,PG,22.0,31.0,0.0,6.3,1.9,0.6,1.1,0.2,0.0,0.8,0.391,0.375,0.667,2017
Tyler Ennis,PG,22.0,22.0,2.0,17.8,7.7,1.2,2.4,0.9,0.1,1.0,0.451,0.389,0.864,2017
Ed Davis,PF,27.0,46.0,12.0,17.2,4.3,5.3,0.6,0.3,0.5,0.8,0.528,,0.617,2017
Dorian Finney-Smith,PF,23.0,81.0,35.0,20.3,4.3,2.7,0.8,0.6,0.3,0.6,0.372,0.293,0.754,2017
K.J. McDaniels,SF,23.0,49.0,0.0,10.3,4.2,1.7,0.3,0.4,0.4,0.6,0.456,0.303,0.842,2017
K.J. McDaniels,SF,23.0,29.0,0.0,7.3,2.8,1.0,0.1,0.2,0.3,0.3,0.456,0.333,0.9,2017
K.J. McDaniels,SF,23.0,20.0,0.0,14.7,6.3,2.6,0.5,0.6,0.5,1.0,0.455,0.282,0.821,2017
Brandon Rush,SG,31.0,47.0,33.0,21.9,4.2,2.1,1.0,0.5,0.5,0.6,0.374,0.386,0.722,2017
Pascal Siakam,PF,22.0,55.0,38.0,15.6,4.2,3.4,0.3,0.5,0.8,0.6,0.502,0.143,0.688,2017
Ron Baker,SG,23.0,52.0,13.0,16.5,4.1,1.9,2.1,0.7,0.2,1.1,0.378,0.267,0.651,2017
Shabazz Napier,PG,25.0,53.0,2.0,9.7,4.1,1.2,1.3,0.6,0.0,0.8,0.399,0.37,0.776,2017
Jason Terry,SG,39.0,74.0,0.0,18.4,4.1,1.4,1.3,0.6,0.3,0.5,0.432,0.427,0.828,2017
Kay Felder,PG,21.0,42.0,0.0,9.2,4.0,1.0,1.4,0.4,0.2,0.7,0.392,0.318,0.714,2017
Thon Maker,C,19.0,57.0,34.0,9.9,4.0,2.0,0.4,0.2,0.5,0.3,0.459,0.378,0.653,2017
Patrick McCaw,SG,21.0,71.0,20.0,15.1,4.0,1.4,1.1,0.5,0.2,0.5,0.433,0.333,0.784,2017
Jarell Martin,PF,22.0,42.0,3.0,13.3,3.9,3.9,0.2,0.4,0.2,0.7,0.384,0.36,0.8,2017
Malik Beasley,SG,20.0,22.0,1.0,7.5,3.8,0.8,0.5,0.3,0.0,0.4,0.452,0.321,0.8,2017
Kris Dunn,PG,22.0,78.0,7.0,17.1,3.8,2.1,2.4,1.0,0.5,1.1,0.377,0.288,0.61,2017
Jonas Jerebko,PF,29.0,78.0,6.0,15.8,3.8,3.5,0.9,0.3,0.2,0.5,0.435,0.346,0.703,2017
Malachi Richardson,SG,21.0,22.0,0.0,9.0,3.6,1.0,0.5,0.2,0.0,0.4,0.412,0.286,0.789,2017
Tyus Jones,PG,20.0,60.0,0.0,12.9,3.5,1.1,2.6,0.8,0.1,0.6,0.414,0.356,0.767,2017
Brian Roberts,PG,31.0,41.0,2.0,10.1,3.5,1.0,1.3,0.2,0.0,0.6,0.377,0.386,0.846,2017
