Player,Pos,Age,G,MP,PER,TS%,AST%,TRB%,BLK%,STL%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,season
Jalen McDaniels,SF,25.0,56.0,1494.0,11.6,0.551,10.5,9.6,1.7,2.1,12.9,17.5,0.1,1.7,1.8,0.057,-2.7,0.7,-2.0,0.0,2023
Jalen McDaniels,SF,25.0,24.0,419.0,12.5,0.58,6.5,10.7,1.1,2.0,8.6,16.1,0.4,0.5,1.0,0.109,-2.5,-0.1,-2.6,-0.1,2023
Jakob Poeltl,C,27.0,72.0,1906.0,21.0,0.635,15.2,19.0,4.0,1.7,15.0,18.2,3.7,2.2,6.0,0.15,1.1,0.8,1.9,1.9,2023
Jakob Poeltl,C,27.0,46.0,1199.0,19.7,0.625,17.0,18.9,3.6,1.4,17.8,18.6,1.8,1.1,2.9,0.115,0.5,0.4,0.9,0.9,2023
Jakob Poeltl,C,27.0,26.0,707.0,23.1,0.652,12.1,19.0,4.7,2.1,10.0,17.5,1.9,1.2,3.1,0.209,2.2,1.5,3.6,1.0,2023
Anthony Davis,C,29.0,56.0,1904.0,27.8,0.627,13.0,19.7,5.1,1.5,9.5,28.4,5.5,3.4,9.0,0.226,4.6,1.7,6.3,4.0,2023
Donte DiVincenzo,SG,26.0,72.0,1894.0,12.8,0.593,17.3,9.4,0.5,2.4,16.4,15.1,1.9,2.3,4.2,0.106,-0.6,1.3,0.7,1.3,2023
Bojan Bogdanović,PF,33.0,59.0,1893.0,17.4,0.627,13.6,6.5,0.4,0.9,11.7,25.9,3.1,0.4,3.5,0.09,2.6,-1.8,0.8,1.4,2023
Chris Paul,PG,37.0,59.0,1889.0,17.7,0.555,38.7,7.4,1.0,2.4,13.4,19.2,3.7,2.5,6.2,0.156,2.0,1.2,3.2,2.5,2023
Tyrese Haliburton,PG,22.0,56.0,1883.0,23.6,0.624,47.6,6.0,1.1,2.3,13.2,23.8,6.4,1.2,7.6,0.195,7.0,0.2,7.2,4.4,2023
Jarred Vanderbilt,PF,23.0,78.0,1879.0,15.1,0.604,13.1,16.7,0.9,2.1,15.9,13.6,2.7,2.5,5.2,0.132,-0.6,1.6,1.1,1.5,2023
Jarred Vanderbilt,PF,23.0,52.0,1254.0,16.0,0.607,15.3,17.6,1.0,2.0,16.0,14.1,2.1,1.6,3.6,0.139,0.0,1.5,1.5,1.1,2023
Jarred Vanderbilt,PF,23.0,26.0,625.0,13.2,0.598,8.8,14.8,0.8,2.3,15.7,12.5,0.6,0.9,1.5,0.118,-1.7,1.9,0.2,0.4,2023
Terance Mann,SG,26.0,81.0,1872.0,13.4,0.619,14.0,8.3,1.0,1.1,12.2,15.3,2.8,1.5,4.3,0.111,-0.3,0.1,-0.2,0.8,2023
Troy Brown Jr.,SF,23.0,76.0,1860.0,9.6,0.561,6.6,8.9,0.7,1.5,9.2,12.1,1.0,2.0,2.9,0.075,-1.8,0.8,-1.0,0.5,2023
Onyeka Okongwu,C,22.0,80.0,1849.0,19.4,0.678,5.8,17.0,4.9,1.4,12.2,15.1,4.7,2.4,7.1,0.185,0.0,0.8,0.8,1.3,2023
Austin Reaves,SG,24.0,64.0,1843.0,14.9,0.687,15.7,5.6,0.9,0.8,14.0,16.2,4.1,1.4,5.4,0.142,0.6,0.1,0.7,1.2,2023
Desmond Bane,SG,24.0,58.0,1841.0,19.1,0.606,20.8,8.4,1.1,1.4,10.9,26.1,3.5,2.3,5.8,0.151,3.3,0.1,3.5,2.5,2023
Devin Booker,SG,26.0,53.0,1835.0,22.0,0.601,27.3,7.2,0.9,1.4,10.6,31.8,4.2,1.9,6.0,0.157,4.5,-0.3,4.2,2.9,2023
Marcus Morris,PF,33.0,65.0,1825.0,10.5,0.534,8.9,7.9,1.0,1.1,7.6,17.6,0.4,1.6,2.0,0.053,-1.8,-0.2,-1.9,0.0,2023
Myles Turner,C,26.0,62.0,1825.0,20.0,0.651,7.5,14.2,6.6,0.9,10.8,22.0,3.4,2.0,5.4,0.142,1.4,0.7,2.1,1.9,2023
Bobby Portis,PF,27.0,70.0,1818.0,17.8,0.575,8.7,19.3,0.7,0.8,8.6,21.7,2.5,2.8,5.3,0.139,1.2,-0.6,0.7,1.2,2023
Aaron Nesmith,SF,23.0,73.0,1816.0,10.5,0.566,7.4,8.5,1.6,1.4,10.3,16.8,0.9,1.1,2.0,0.052,-2.3,-0.7,-3.0,-0.4,2023
Patrick Beverley,SG,34.0,67.0,1816.0,8.9,0.534,13.3,7.5,2.0,1.7,13.4,10.6,0.8,2.1,3.0,0.079,-2.9,1.7,-1.2,0.3,2023
Patrick Beverley,SG,34.0,45.0,1211.0,8.3,0.548,12.1,6.2,1.7,1.6,13.8,10.6,0.5,1.3,1.8,0.071,-3.2,1.4,-1.8,0.1,2023
Patrick Beverley,PG,34.0,22.0,605.0,10.1,0.506,15.7,10.0,2.6,1.9,12.5,10.5,0.3,0.9,1.2,0.096,-2.4,2.2,-0.2,0.3,2023
Jevon Carter,PG,27.0,81.0,1810.0,10.9,0.56,14.5,5.8,1.3,1.7,11.8,15.3,1.2,2.3,3.5,0.092,-1.9,1.2,-0.6,0.6,2023
Michael Porter Jr.,SF,24.0,62.0,1798.0,16.8,0.621,5.3,10.9,1.4,1.0,7.3,22.7,2.6,1.8,4.3,0.116,2.0,-1.8,0.2,1.0,2023
Naji Marshall,SF,25.0,77.0,1792.0,11.4,0.539,14.4,8.8,0.7,1.5,13.0,17.8,0.5,2.0,2.5,0.068,-1.9,0.0,-1.9,0.1,2023
Jaren Jackson Jr.,C,23.0,63.0,1787.0,21.6,0.613,5.0,12.6,9.6,1.7,10.1,24.7,2.8,3.8,6.6,0.177,0.7,2.0,2.8,2.2,2023
Shaedon Sharpe,SG,19.0,80.0,1779.0,11.5,0.568,7.9,7.6,1.2,1.0,10.7,19.0,0.6,0.6,1.2,0.032,-1.3,-2.0,-3.3,-0.6,2023
Markelle Fultz,PG,24.0,60.0,1778.0,16.6,0.564,29.8,7.4,1.4,2.4,15.8,21.3,1.7,2.0,3.7,0.1,-0.1,0.7,0.5,1.2,2023
Tari Eason,PF,21.0,82.0,1767.0,15.2,0.525,7.4,15.4,2.6,2.6,12.2,19.3,0.9,1.7,2.6,0.07,-1.3,-0.4,-1.7,0.1,2023
Gabe Vincent,PG,26.0,68.0,1759.0,9.0,0.533,13.9,4.8,0.3,1.8,13.3,17.5,-0.3,1.7,1.4,0.038,-3.1,-0.3,-3.4,-0.6,2023
Kawhi Leonard,SF,31.0,52.0,1748.0,23.9,0.623,19.6,10.8,1.4,2.0,8.1,27.0,4.9,2.2,7.1,0.194,5.1,0.9,6.1,3.5,2023
Malcolm Brogdon,PG,30.0,67.0,1744.0,18.2,0.615,21.5,8.8,0.9,1.3,10.8,22.8,3.6,2.2,5.8,0.161,2.3,0.6,2.8,2.1,2023
Christian Wood,C,27.0,67.0,1738.0,20.6,0.624,11.7,16.4,3.7,0.9,11.9,26.4,2.7,2.1,4.8,0.132,1.9,-0.3,1.7,1.6,2023
Coby White,SG,22.0,74.0,1730.0,12.5,0.572,16.3,6.9,0.3,1.5,10.6,17.9,1.2,1.9,3.1,0.087,-1.0,0.2,-0.8,0.5,2023
Clint Capela,C,28.0,65.0,1730.0,22.1,0.656,4.7,22.7,3.9,1.2,8.3,15.7,4.9,2.4,7.2,0.201,2.3,-0.1,2.2,1.8,2023
Malik Monk,SG,24.0,77.0,1719.0,16.6,0.587,25.0,6.7,1.0,1.4,14.1,25.8,2.1,1.2,3.2,0.091,1.6,-1.4,0.3,1.0,2023
Kyle Lowry,PG,36.0,55.0,1718.0,12.6,0.565,23.4,7.7,1.2,1.7,15.9,16.7,1.5,1.9,3.4,0.096,-0.7,0.8,0.2,0.9,2023
Nicolas Batum,PF,34.0,78.0,1709.0,11.0,0.594,9.4,9.8,2.3,1.5,11.1,11.5,1.7,1.9,3.6,0.101,-0.8,1.2,0.5,1.0,2023
Walker Kessler,C,21.0,74.0,1703.0,21.5,0.702,5.7,19.7,8.6,0.7,10.7,13.3,4.6,2.5,7.1,0.2,1.4,1.5,2.9,2.1,2023
Monte Morris,PG,27.0,62.0,1695.0,15.0,0.579,26.4,6.9,0.6,1.2,9.9,15.6,3.1,1.1,4.2,0.12,0.8,-0.4,0.5,1.1,2023
Wendell Carter Jr.,C,23.0,57.0,1690.0,17.3,0.621,12.0,16.6,1.9,0.9,13.2,20.5,2.6,2.0,4.6,0.13,0.9,0.1,1.0,1.3,2023
Santi Aldama,PF,22.0,77.0,1682.0,13.9,0.591,7.6,11.7,2.6,1.3,9.3,16.0,2.1,2.4,4.6,0.13,-0.3,0.8,0.5,1.1,2023
Bradley Beal,SG,29.0,50.0,1673.0,19.7,0.593,26.6,6.5,1.7,1.3,12.9,29.2,2.2,1.2,3.4,0.099,2.9,-1.2,1.8,1.6,2023
Kevin Durant,PF,34.0,47.0,1672.0,25.9,0.677,24.5,10.5,3.4,1.0,13.4,30.7,4.7,2.1,6.8,0.194,6.0,1.2,7.1,3.9,2023
Kevin Durant,PF,34.0,39.0,1403.0,26.2,0.673,25.9,10.5,3.5,1.1,13.7,31.5,3.9,1.7,5.7,0.194,5.8,1.2,7.0,3.2,2023
Jalen Duren,C,19.0,67.0,1670.0,17.3,0.655,6.8,19.7,3.1,1.3,16.5,14.3,2.9,1.6,4.5,0.129,-0.4,-0.4,-0.8,0.5,2023
Reggie Jackson,PG,32.0,68.0,1657.0,10.0,0.514,20.0,4.9,0.3,1.4,14.6,20.8,-0.6,1.2,0.6,0.018,-2.9,-1.1,-3.9,-0.8,2023
Reggie Jackson,PG,32.0,52.0,1338.0,10.3,0.523,19.8,4.9,0.3,1.4,15.1,20.8,-0.4,1.0,0.6,0.02,-2.6,-1.0,-3.7,-0.6,2023
Isaac Okoro,SF,22.0,76.0,1652.0,10.7,0.614,7.0,6.7,1.7,1.7,9.5,11.9,1.9,2.3,4.2,0.122,-1.9,1.6,-0.3,0.7,2023
Isaiah Hartenstein,C,24.0,82.0,1626.0,14.2,0.567,8.3,18.1,3.7,1.6,15.6,11.2,2.2,2.4,4.6,0.136,-1.5,1.2,-0.3,0.7,2023
Daniel Gafford,C,24.0,78.0,1604.0,19.7,0.739,7.5,15.0,5.2,1.0,15.1,15.2,4.2,1.9,6.1,0.184,0.4,0.6,1.0,1.2,2023
Mitchell Robinson,C,24.0,59.0,1591.0,18.9,0.652,4.5,19.2,6.5,1.7,10.9,10.1,4.0,2.6,6.5,0.197,1.0,1.4,2.4,1.7,2023
Drew Eubanks,C,25.0,78.0,1584.0,16.2,0.666,9.2,15.2,5.7,1.2,14.7,12.5,2.9,1.6,4.4,0.134,-0.9,0.9,0.1,0.8,2023
Gordon Hayward,SF,32.0,50.0,1577.0,13.5,0.563,19.3,7.3,0.7,1.3,13.2,20.0,0.8,1.1,2.0,0.059,-1.1,-0.3,-1.4,0.2,2023
Alex Caruso,PG,28.0,67.0,1575.0,11.5,0.588,15.4,7.1,2.8,3.0,19.5,11.1,1.0,2.6,3.6,0.109,-2.2,3.3,1.1,1.2,2023
Shake Milton,SG,26.0,76.0,1567.0,12.7,0.575,22.3,7.2,0.8,0.8,14.5,18.5,1.6,1.2,2.9,0.087,-1.0,-0.9,-2.0,0.0,2023
Norman Powell,SG,29.0,60.0,1567.0,17.1,0.612,11.0,6.3,1.0,1.6,10.8,26.0,2.1,1.4,3.5,0.107,0.9,-0.7,0.3,0.9,2023
Cole Anthony,PG,22.0,60.0,1552.0,16.0,0.57,22.9,10.5,1.9,1.2,11.7,21.5,2.1,1.7,3.7,0.116,0.7,0.5,1.3,1.3,2023
Malaki Branham,SG,19.0,66.0,1550.0,9.5,0.524,11.4,6.4,0.4,1.0,10.6,19.1,-0.4,0.2,-0.1,-0.004,-3.0,-2.1,-5.2,-1.3,2023
Cedi Osman,SF,27.0,77.0,1548.0,12.0,0.579,10.6,6.7,0.7,1.1,8.3,18.2,1.4,1.9,3.3,0.103,-0.8,0.2,-0.7,0.5,2023
Kelly Oubre Jr.,SF,27.0,48.0,1548.0,14.8,0.534,5.6,8.6,1.0,2.1,6.6,26.5,0.1,1.5,1.7,0.051,-0.4,-0.7,-1.1,0.3,2023
Josh Green,SG,22.0,60.0,1539.0,11.2,0.645,9.7,6.9,0.3,1.4,14.5,14.6,1.7,0.9,2.6,0.082,-1.9,-0.6,-2.4,-0.2,2023
Brandon Ingram,SF,25.0,45.0,1538.0,19.2,0.582,28.1,9.1,1.2,1.0,13.4,30.8,1.8,1.7,3.5,0.108,2.2,-0.4,1.7,1.5,2023
Josh Richardson,SG,29.0,65.0,1530.0,12.3,0.555,15.8,6.3,1.2,2.2,12.7,18.4,0.6,1.1,1.8,0.055,-1.0,-0.1,-1.2,0.3,2023
Josh Richardson,SG,29.0,42.0,997.0,13.6,0.556,19.3,6.5,0.9,1.9,12.7,20.5,0.6,0.4,1.0,0.047,-0.1,-1.0,-1.1,0.2,2023
Josh Richardson,SG,29.0,23.0,533.0,9.9,0.55,9.2,6.0,1.6,2.6,12.8,14.5,0.1,0.7,0.8,0.071,-2.9,1.5,-1.3,0.1,2023
Joe Harris,SF,31.0,74.0,1527.0,10.6,0.621,9.1,6.0,0.7,1.1,8.3,14.3,1.5,1.1,2.6,0.083,-0.6,-0.6,-1.1,0.3,2023
T.J. McConnell,PG,30.0,75.0,1526.0,16.8,0.59,37.9,8.5,0.6,2.5,20.6,19.1,1.9,1.2,3.1,0.098,0.4,0.1,0.5,1.0,2023
Chris Boucher,PF,30.0,76.0,1523.0,18.0,0.59,2.7,15.7,4.1,1.5,6.4,18.0,3.0,2.0,5.0,0.156,0.7,-0.8,-0.1,0.7,2023
Georges Niang,PF,29.0,78.0,1512.0,10.9,0.61,7.3,7.2,0.9,1.0,9.4,17.0,1.1,1.4,2.5,0.078,-0.4,-1.0,-1.4,0.2,2023
Bogdan Bogdanović,SG,30.0,54.0,1508.0,14.2,0.586,13.4,6.0,1.0,1.4,9.2,19.8,1.8,1.0,2.8,0.088,1.1,-0.7,0.5,0.9,2023
Damion Lee,SG,30.0,74.0,1506.0,10.7,0.607,8.9,8.3,0.4,1.0,13.5,16.3,1.1,1.4,2.6,0.081,-1.3,-0.4,-1.7,0.1,2023
Bol Bol,PF,23.0,70.0,1505.0,14.4,0.603,6.9,15.2,5.5,1.0,17.6,18.2,0.0,2.2,2.3,0.072,-1.8,0.9,-0.9,0.4,2023
John Konchar,SF,26.0,72.0,1494.0,10.8,0.542,8.2,11.0,1.5,2.4,9.9,10.4,1.0,2.5,3.5,0.111,-1.9,2.4,0.5,0.9,2023
Rui Hachimura,PF,24.0,63.0,1466.0,13.2,0.556,5.8,10.5,1.5,0.6,7.7,20.2,0.6,1.3,1.8,0.06,-1.3,-1.0,-2.2,-0.1,2023
Rui Hachimura,PF,24.0,30.0,728.0,13.6,0.558,7.3,9.8,1.4,0.7,9.3,23.0,0.0,0.5,0.6,0.038,-1.2,-1.4,-2.6,-0.1,2023
Rui Hachimura,PF,24.0,33.0,738.0,12.7,0.553,4.4,11.2,1.6,0.5,5.6,17.4,0.5,0.7,1.2,0.081,-1.4,-0.5,-1.9,0.0,2023
Dwight Powell,C,31.0,76.0,1458.0,15.5,0.738,6.9,12.5,1.6,1.6,15.9,12.6,3.8,1.3,5.1,0.168,-1.2,0.0,-1.2,0.3,2023
Jeremy Sochan,PF,19.0,56.0,1458.0,11.4,0.509,13.6,11.0,1.3,1.4,13.9,19.8,-0.5,0.7,0.2,0.005,-2.8,-1.2,-4.0,-0.7,2023
Keita Bates-Diop,PF,27.0,67.0,1452.0,14.9,0.609,9.8,9.3,1.1,1.5,9.5,16.7,2.1,0.6,2.7,0.089,0.3,-0.9,-0.6,0.5,2023
Davion Mitchell,PG,24.0,80.0,1447.0,9.4,0.545,16.5,4.1,0.9,1.5,13.1,14.1,0.7,0.8,1.5,0.05,-2.4,-0.4,-2.8,-0.3,2023
Pat Connaughton,SF,30.0,61.0,1443.0,10.0,0.531,6.9,10.2,0.6,1.2,7.0,13.8,0.7,1.8,2.5,0.085,-1.3,0.3,-1.0,0.3,2023
Zach Collins,C,25.0,63.0,1441.0,16.4,0.599,18.0,15.2,2.8,1.2,17.4,21.2,1.2,1.0,2.2,0.074,-0.5,0.3,-0.2,0.6,2023
Isaiah Stewart,C,21.0,50.0,1414.0,13.1,0.56,7.3,15.8,2.1,0.7,11.8,17.3,1.1,0.9,2.0,0.068,-1.0,-1.1,-2.1,0.0,2023
AJ Griffin,SF,19.0,72.0,1401.0,12.6,0.577,7.0,6.0,0.7,1.4,7.1,17.9,1.3,0.9,2.2,0.075,-0.3,-0.5,-0.8,0.4,2023
Isaiah Joe,SG,23.0,73.0,1395.0,14.5,0.626,8.7,6.7,0.5,1.6,6.6,17.7,2.5,1.3,3.8,0.131,1.3,-0.4,0.9,1.0,2023
Jonathan Kuminga,PF,20.0,67.0,1394.0,13.3,0.597,12.7,9.1,2.0,1.4,14.6,19.6,1.0,1.4,2.4,0.084,-1.7,-0.1,-1.7,0.1,2023
Jusuf Nurkić,C,28.0,52.0,1391.0,17.3,0.589,16.4,19.5,2.8,1.5,16.8,22.1,1.2,1.5,2.7,0.092,-0.6,0.7,0.1,0.7,2023
Dennis Smith Jr.,PG,25.0,54.0,1390.0,11.6,0.475,26.1,6.4,1.6,2.6,14.1,17.6,-0.4,1.5,1.1,0.039,-3.5,1.2,-2.2,-0.1,2023
Larry Nance Jr.,C,30.0,65.0,1381.0,16.0,0.649,11.7,14.5,2.6,2.0,11.0,11.9,2.8,2.1,4.9,0.171,0.0,2.0,2.0,1.4,2023
Josh Okogie,SG,24.0,72.0,1350.0,13.3,0.531,10.3,10.3,2.3,2.0,11.2,17.7,1.1,1.7,2.8,0.101,-0.8,0.5,-0.2,0.6,2023
Devonte' Graham,PG,27.0,73.0,1338.0,12.5,0.552,19.4,5.1,1.1,1.6,9.8,17.1,1.5,1.0,2.5,0.091,0.1,-0.2,-0.1,0.6,2023
Devonte' Graham,PG,27.0,53.0,811.0,11.8,0.545,18.7,5.0,1.2,1.8,9.5,15.0,0.9,0.9,1.8,0.105,-0.4,0.6,0.2,0.4,2023
Devonte' Graham,PG,27.0,20.0,527.0,13.6,0.559,20.4,5.2,0.9,1.3,10.1,20.2,0.6,0.1,0.8,0.069,1.0,-1.4,-0.4,0.2,2023
Terrence Ross,SG,31.0,63.0,1330.0,10.2,0.544,10.2,6.5,0.7,1.3,8.2,16.8,0.5,1.2,1.6,0.059,-1.8,-0.3,-2.1,0.0,2023
Terrence Ross,SG,31.0,42.0,944.0,8.6,0.543,8.1,5.1,0.8,1.3,10.7,15.7,-0.1,0.7,0.6,0.032,-2.7,-0.4,-3.1,-0.3,2023
Terrence Ross,SG,31.0,21.0,386.0,14.2,0.546,15.4,9.9,0.5,1.3,3.4,19.7,0.6,0.4,1.0,0.127,0.3,0.2,0.5,0.2,2023
Luke Kennard,SG,26.0,59.0,1315.0,13.0,0.684,9.4,6.6,0.3,1.2,10.3,14.5,2.2,1.2,3.4,0.124,0.6,-0.1,0.5,0.8,2023
Luke Kennard,SG,26.0,35.0,725.0,10.5,0.623,7.1,6.4,0.5,1.3,12.0,15.0,0.5,0.6,1.1,0.07,-1.4,0.0,-1.4,0.1,2023
Luke Kennard,SG,26.0,24.0,590.0,16.0,0.758,12.1,6.7,0.2,1.0,8.2,13.7,1.7,0.6,2.3,0.189,3.0,-0.2,2.9,0.7,2023
Doug McDermott,SF,31.0,64.0,1314.0,11.1,0.59,9.8,5.8,0.4,0.5,9.5,19.2,1.0,0.0,1.0,0.035,-0.7,-2.5,-3.2,-0.4,2023
Talen Horton-Tucker,SG,22.0,65.0,1313.0,13.7,0.508,27.4,8.6,1.9,1.5,15.5,25.9,-0.3,1.1,0.8,0.029,-1.1,-0.5,-1.6,0.2,2023
Jose Alvarado,PG,24.0,61.0,1310.0,11.8,0.525,19.9,6.1,0.7,2.5,13.4,19.8,0.1,1.7,1.8,0.066,-2.0,0.7,-1.2,0.3,2023
Aaron Wiggins,SG,24.0,70.0,1297.0,12.2,0.607,8.3,8.7,1.1,1.4,12.2,14.5,1.4,1.2,2.6,0.097,-1.5,-0.5,-2.1,0.0,2023
Lonnie Walker IV,SG,24.0,56.0,1297.0,12.2,0.57,7.0,4.5,1.1,1.1,7.4,20.2,0.8,1.0,1.8,0.066,-0.9,-0.5,-1.4,0.2,2023
Sam Hauser,SF,25.0,80.0,1290.0,12.7,0.634,7.6,8.6,1.4,1.1,6.9,14.7,1.8,1.6,3.4,0.128,0.6,0.4,1.0,1.0,2023
Jalen Smith,C,22.0,68.0,1279.0,15.9,0.565,7.6,17.1,4.0,0.8,11.2,21.0,1.1,1.1,2.3,0.085,-0.9,-1.1,-2.1,0.0,2023
LaMelo Ball,PG,21.0,36.0,1268.0,17.9,0.541,38.7,9.7,0.8,1.7,14.3,30.0,0.6,1.2,1.8,0.068,3.2,-0.8,2.4,1.4,2023
David Roddy,PF,21.0,70.0,1258.0,8.8,0.519,6.1,8.1,1.4,1.1,11.3,16.7,-0.3,1.4,1.1,0.043,-3.2,-0.7,-3.9,-0.6,2023
Jaylen Nowell,SG,23.0,65.0,1252.0,13.7,0.527,15.9,7.6,0.3,1.6,8.9,25.0,0.0,1.2,1.2,0.046,-1.5,-1.0,-2.5,-0.2,2023
Naz Reid,C,23.0,68.0,1251.0,18.5,0.617,9.6,14.9,3.7,1.6,12.7,24.8,1.1,1.9,3.0,0.114,0.3,0.8,1.0,1.0,2023
Trey Lyles,PF,27.0,74.0,1247.0,14.2,0.607,7.0,13.7,2.2,1.0,12.2,18.1,1.4,1.2,2.6,0.098,0.0,-0.9,-1.0,0.3,2023
Jalen Suggs,SG,21.0,53.0,1246.0,12.5,0.528,18.0,7.3,2.1,2.6,15.9,20.3,-0.2,1.5,1.4,0.053,-1.8,0.8,-1.0,0.3,2023
Kevin Love,PF,34.0,62.0,1240.0,13.1,0.548,13.2,18.9,0.9,0.6,13.1,19.2,0.6,2.0,2.6,0.099,0.2,0.4,0.6,0.8,2023
Kevin Love,PF,34.0,41.0,821.0,13.6,0.555,12.8,20.1,0.8,0.4,13.1,19.6,0.5,1.4,1.9,0.112,0.8,0.6,1.4,0.7,2023
Kevin Love,PF,34.0,21.0,419.0,12.3,0.535,14.0,16.6,1.2,1.1,13.2,18.5,0.1,0.6,0.7,0.075,-1.0,-0.1,-1.1,0.1,2023
Cory Joseph,PG,31.0,62.0,1227.0,12.1,0.558,25.4,4.8,0.6,1.3,12.8,15.2,1.5,0.3,1.8,0.07,-0.7,-0.8,-1.5,0.2,2023
Delon Wright,PG,30.0,50.0,1221.0,16.3,0.581,20.9,8.2,1.2,3.7,12.2,12.9,2.1,1.6,3.7,0.146,0.4,3.1,3.4,1.7,2023
Nick Richards,C,25.0,65.0,1217.0,18.3,0.676,4.5,18.2,5.1,0.4,13.0,15.6,2.7,1.5,4.2,0.165,-1.0,-0.2,-1.3,0.2,2023
Seth Curry,SG,32.0,61.0,1211.0,12.3,0.593,11.9,4.6,0.5,1.5,9.7,19.2,0.9,0.9,1.8,0.07,-1.2,-0.9,-2.1,0.0,2023
Ochai Agbaji,SG,22.0,59.0,1209.0,9.5,0.561,7.5,5.4,1.0,0.6,9.0,15.8,0.9,0.4,1.3,0.053,-1.7,-1.4,-3.0,-0.3,2023
Kenrich Williams,PF,28.0,53.0,1206.0,14.4,0.585,11.7,11.6,1.1,1.8,8.1,13.7,2.0,1.3,3.3,0.133,0.1,0.4,0.5,0.8,2023
Matisse Thybulle,SG,25.0,71.0,1200.0,10.5,0.552,5.9,6.8,2.4,3.4,8.3,10.6,0.6,1.5,2.1,0.086,-2.7,2.2,-0.5,0.4,2023
Matisse Thybulle,SF,25.0,49.0,591.0,10.0,0.536,5.1,6.3,2.2,3.8,6.2,9.8,0.3,0.9,1.3,0.102,-3.2,3.3,0.1,0.3,2023
Matisse Thybulle,SG,25.0,22.0,609.0,11.0,0.566,6.6,7.3,2.6,3.0,10.0,11.4,0.3,0.6,0.9,0.07,-2.2,1.1,-1.2,0.1,2023
Isaiah Livers,PF,24.0,52.0,1199.0,8.4,0.567,4.8,6.6,2.1,1.1,9.0,11.9,0.5,0.5,1.0,0.041,-2.1,-0.3,-2.4,-0.1,2023
Cameron Johnson,PF,26.0,42.0,1199.0,17.1,0.617,9.6,8.6,1.0,2.0,6.6,20.6,2.1,1.4,3.5,0.142,2.0,0.6,2.6,1.4,2023
Cameron Johnson,PF,26.0,25.0,770.0,16.9,0.61,10.0,8.8,0.9,2.2,7.4,21.1,1.2,0.9,2.1,0.131,1.4,0.6,2.0,0.8,2023
Anthony Lamb,SF,25.0,62.0,1195.0,10.9,0.61,10.5,9.9,1.5,1.1,13.7,13.8,1.2,1.2,2.4,0.096,-1.6,0.4,-1.1,0.3,2023
Taurean Prince,PF,28.0,54.0,1192.0,10.0,0.597,9.6,6.2,1.1,1.1,14.3,17.3,0.3,1.0,1.3,0.052,-2.6,-0.6,-3.3,-0.4,2023
Andrew Wiggins,SF,27.0,37.0,1190.0,14.7,0.564,10.5,8.6,2.1,1.8,7.9,21.5,1.0,1.3,2.3,0.091,-0.1,-0.4,-0.5,0.5,2023
Jordan Nwora,SF,24.0,62.0,1188.0,12.2,0.561,10.5,10.4,1.0,1.0,12.0,19.4,0.5,1.0,1.5,0.06,-0.8,-1.3,-2.1,0.0,2023
Jordan Nwora,SF,24.0,38.0,597.0,10.0,0.53,8.4,10.2,1.0,1.0,13.6,17.6,0.0,0.7,0.7,0.057,-2.0,-0.4,-2.4,0.0,2023
Jordan Nwora,SF,24.0,24.0,591.0,14.4,0.586,12.6,10.5,1.0,1.0,10.7,21.2,0.5,0.3,0.8,0.064,0.4,-2.2,-1.8,0.0,2023
Gary Harris,SG,28.0,48.0,1184.0,10.5,0.62,6.9,4.7,1.0,1.8,8.0,12.6,1.3,1.1,2.3,0.095,-1.4,0.7,-0.7,0.4,2023
Tre Mann,PG,21.0,67.0,1183.0,10.0,0.492,14.0,7.0,0.9,1.6,10.6,20.7,-0.6,1.1,0.5,0.021,-3.0,-1.0,-3.9,-0.6,2023
Trendon Watford,PF,22.0,62.0,1182.0,13.6,0.625,16.0,11.6,0.9,1.3,16.2,16.1,1.3,0.7,2.1,0.084,-1.4,-0.4,-1.8,0.1,2023
Christian Braun,SG,21.0,76.0,1181.0,10.3,0.568,6.4,8.8,1.3,1.7,9.9,13.0,0.7,1.2,1.9,0.079,-2.5,0.1,-2.4,-0.1,2023
Xavier Tillman Sr.,C,24.0,61.0,1180.0,17.3,0.621,10.9,13.8,2.2,2.3,11.3,13.7,2.3,1.9,4.2,0.171,0.3,1.7,1.9,1.2,2023
Devin Vassell,SG,22.0,38.0,1178.0,15.5,0.55,17.3,6.9,1.2,1.7,8.2,24.4,0.7,0.5,1.2,0.051,1.3,-0.9,0.4,0.7,2023
Collin Sexton,PG,24.0,48.0,1145.0,15.9,0.616,17.9,5.0,0.4,1.1,13.3,23.4,2.0,0.5,2.5,0.105,0.1,-1.5,-1.3,0.2,2023
Precious Achiuwa,C,23.0,55.0,1140.0,15.2,0.554,6.3,16.3,2.6,1.3,11.4,19.4,0.8,1.4,2.2,0.093,-1.4,-0.8,-2.3,-0.1,2023
Steven Adams,C,29.0,42.0,1133.0,17.5,0.564,11.2,22.7,3.7,1.5,19.8,14.6,1.3,2.1,3.4,0.144,-0.3,0.9,0.6,0.7,2023
Alec Burks,SG,31.0,51.0,1122.0,16.5,0.602,15.9,7.8,0.6,1.6,9.7,22.8,1.9,0.6,2.5,0.109,1.8,-0.5,1.2,0.9,2023
