Player,Pos,Age,G,MP,PER,TS%,AST%,TRB%,BLK%,STL%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,season
Luguentz Dort,SG,21.0,52.0,1543.0,10.1,0.513,8.8,6.4,1.1,1.4,10.0,21.7,-0.6,1.0,0.3,0.011,-2.6,-0.9,-3.5,-0.6,2021
Khem Birch,C,28.0,67.0,1529.0,15.1,0.552,8.5,13.4,3.1,1.5,9.2,13.6,2.3,1.4,3.8,0.118,-1.0,0.1,-1.0,0.4,2021
Khem Birch,C,28.0,48.0,952.0,14.1,0.517,8.0,13.2,2.7,1.6,8.5,12.2,1.3,0.8,2.1,0.106,-1.7,0.1,-1.6,0.1,2021
Garrett Temple,SG,34.0,56.0,1528.0,8.2,0.525,10.5,5.8,1.7,1.4,12.6,13.1,0.2,1.4,1.6,0.05,-3.3,0.3,-3.0,-0.4,2021
Lonnie Walker IV,SG,22.0,60.0,1522.0,9.8,0.523,9.6,5.4,0.8,0.9,9.2,20.1,-0.5,0.9,0.4,0.012,-2.3,-1.4,-3.7,-0.7,2021
Desmond Bane,SG,22.0,68.0,1519.0,12.2,0.6,10.6,7.3,0.9,1.3,10.2,16.1,1.6,1.3,2.9,0.093,-0.6,-0.2,-0.8,0.5,2021
Solomon Hill,PF,29.0,71.0,1513.0,6.7,0.498,6.4,7.7,0.6,1.6,11.7,10.4,0.1,1.2,1.3,0.04,-3.0,0.5,-2.5,-0.2,2021
Jaden McDaniels,PF,20.0,63.0,1511.0,8.9,0.552,6.4,8.3,3.4,1.1,10.8,12.0,0.5,0.9,1.4,0.046,-3.3,-0.2,-3.5,-0.6,2021
Cedi Osman,SF,25.0,59.0,1510.0,10.3,0.488,17.7,7.5,0.5,1.7,11.3,20.4,-0.5,1.0,0.5,0.014,-2.3,-0.9,-3.2,-0.5,2021
LeBron James,PG,36.0,45.0,1504.0,24.2,0.602,41.8,12.9,1.5,1.6,15.2,31.9,3.0,2.6,5.6,0.179,5.9,2.3,8.1,3.8,2021
Marcus Morris,PF,31.0,57.0,1502.0,14.5,0.614,5.6,8.8,0.9,1.1,8.4,20.1,2.1,1.5,3.6,0.115,0.9,-0.8,0.0,0.8,2021
Mason Plumlee,C,30.0,56.0,1499.0,18.7,0.638,21.0,19.3,2.9,1.4,18.7,16.3,3.0,2.1,5.1,0.164,0.2,2.0,2.2,1.6,2021
Mike Conley,PG,33.0,51.0,1498.0,19.2,0.589,30.6,6.3,0.5,2.3,12.4,23.1,4.0,2.1,6.1,0.197,3.6,1.3,4.9,2.6,2021
Gordon Hayward,SF,30.0,44.0,1496.0,17.6,0.584,19.5,9.3,0.9,1.7,11.0,23.9,2.2,1.4,3.5,0.114,1.6,-0.1,1.6,1.4,2021
Caris LeVert,SG,26.0,47.0,1486.0,17.8,0.531,25.4,7.8,1.7,2.1,10.2,28.7,0.9,1.5,2.4,0.077,0.9,-0.5,0.4,0.9,2021
Caris LeVert,SG,26.0,35.0,1152.0,17.4,0.535,22.9,7.6,1.7,2.2,10.1,27.9,0.6,1.2,1.8,0.075,0.5,-0.5,0.0,0.6,2021
Elfrid Payton,PG,26.0,63.0,1484.0,11.7,0.478,21.6,7.9,0.6,1.6,13.3,23.2,-0.9,1.9,1.0,0.032,-2.9,-0.1,-3.0,-0.4,2021
LaMelo Ball,PG,19.0,51.0,1469.0,17.5,0.539,33.9,11.1,1.2,2.7,16.3,26.1,1.0,1.9,2.8,0.093,1.1,0.7,1.8,1.4,2021
Dāvis Bertāns,PF,28.0,57.0,1464.0,11.4,0.62,4.4,6.1,0.7,1.0,5.9,15.9,2.1,1.0,3.1,0.101,0.3,-1.1,-0.8,0.4,2021
Shake Milton,SG,24.0,63.0,1461.0,14.6,0.549,20.3,5.6,1.1,1.3,12.2,24.9,1.1,1.6,2.8,0.091,-0.7,-1.0,-1.6,0.1,2021
Isaiah Stewart,C,19.0,68.0,1455.0,16.4,0.597,6.3,17.3,5.2,1.3,13.0,15.5,1.9,2.1,4.0,0.132,-1.6,0.5,-1.1,0.3,2021
Myles Turner,C,24.0,47.0,1455.0,15.3,0.599,4.4,11.4,8.8,1.3,11.9,16.4,1.1,2.2,3.3,0.11,-1.6,2.0,0.4,0.9,2021
Chris Boucher,C,28.0,60.0,1453.0,21.9,0.634,6.9,15.3,7.6,1.2,6.7,20.5,4.0,2.1,6.1,0.201,2.7,0.6,3.3,2.0,2021
Bruce Brown,PG,24.0,65.0,1451.0,16.1,0.604,9.8,13.3,1.7,1.9,10.2,15.9,2.8,1.5,4.4,0.144,-0.4,0.2,-0.1,0.7,2021
Cory Joseph,PG,29.0,63.0,1446.0,12.5,0.556,21.4,6.1,1.1,2.0,14.5,16.3,1.3,0.8,2.1,0.069,-1.8,0.0,-1.8,0.1,2021
Cory Joseph,PG,29.0,44.0,944.0,9.9,0.534,14.9,5.8,0.8,2.0,14.0,14.3,0.4,0.3,0.7,0.037,-3.0,-0.3,-3.3,-0.3,2021
Cameron Johnson,PF,24.0,60.0,1437.0,11.8,0.563,8.0,7.9,1.0,1.3,7.3,17.0,1.2,1.4,2.6,0.086,0.0,-0.2,-0.2,0.7,2021
OG Anunoby,SF,23.0,43.0,1433.0,15.4,0.605,10.1,9.1,2.2,2.2,11.7,19.3,1.5,1.6,3.1,0.104,0.8,0.4,1.2,1.2,2021
Kenrich Williams,PF,26.0,66.0,1426.0,14.0,0.599,16.4,10.0,1.1,1.8,14.8,15.3,1.6,1.2,2.8,0.096,-1.2,0.5,-0.7,0.4,2021
Facundo Campazzo,PG,29.0,65.0,1425.0,11.6,0.558,20.2,5.3,1.0,2.7,17.1,13.1,1.6,1.5,3.1,0.105,-1.7,1.2,-0.6,0.5,2021
Isaiah Roby,PF,22.0,61.0,1425.0,11.9,0.555,11.4,12.4,2.3,1.7,19.0,17.7,-0.3,1.5,1.3,0.043,-3.7,0.4,-3.3,-0.5,2021
Lou Williams,PG,34.0,66.0,1423.0,14.0,0.519,23.4,5.4,0.4,1.6,13.0,25.7,0.5,1.2,1.7,0.056,-1.0,-1.5,-2.5,-0.2,2021
Lou Williams,PG,34.0,42.0,918.0,15.7,0.529,23.3,5.4,0.4,2.1,12.0,26.5,0.7,0.9,1.6,0.084,-0.5,-1.0,-1.5,0.1,2021
Lou Williams,PG,34.0,24.0,505.0,10.8,0.498,23.7,5.4,0.3,0.8,14.9,24.3,-0.2,0.2,0.0,0.004,-1.8,-2.5,-4.3,-0.3,2021
Brandon Clarke,PF,24.0,59.0,1415.0,17.3,0.56,9.5,12.3,3.2,2.0,5.7,17.2,2.2,2.0,4.2,0.142,0.4,1.2,1.5,1.3,2021
Raul Neto,PG,28.0,64.0,1403.0,13.0,0.575,14.0,5.9,0.4,2.4,9.9,15.8,1.5,1.3,2.8,0.097,-1.4,0.9,-0.6,0.5,2021
Landry Shamet,SG,23.0,61.0,1403.0,10.3,0.578,9.3,4.4,0.6,1.1,8.9,16.7,1.2,0.6,1.8,0.063,-0.9,-1.5,-2.4,-0.2,2021
Aaron Gordon,PF,25.0,50.0,1384.0,14.5,0.547,17.8,11.1,2.3,1.2,14.7,20.7,0.7,1.2,1.9,0.066,0.2,-0.1,0.1,0.7,2021
Aaron Gordon,PF,25.0,25.0,736.0,14.9,0.537,23.0,11.7,2.5,1.1,16.5,23.8,0.0,0.6,0.6,0.037,0.5,0.1,0.6,0.5,2021
Aaron Gordon,PF,25.0,25.0,648.0,14.1,0.564,11.8,10.3,2.1,1.3,11.7,17.2,0.7,0.6,1.3,0.099,-0.1,-0.3,-0.4,0.3,2021
Wendell Carter Jr.,C,21.0,54.0,1375.0,16.7,0.566,11.2,17.4,2.7,1.2,12.7,19.3,1.7,1.7,3.4,0.118,-1.1,-0.2,-1.3,0.2,2021
Wendell Carter Jr.,C,21.0,32.0,792.0,16.3,0.578,12.3,17.5,2.6,1.1,14.0,19.1,1.1,1.0,2.1,0.13,-1.4,0.4,-1.0,0.2,2021
Wendell Carter Jr.,C,21.0,22.0,583.0,17.3,0.549,9.7,17.2,2.8,1.4,11.0,19.5,0.6,0.7,1.2,0.103,-0.8,-1.0,-1.7,0.0,2021
Bobby Portis,C,25.0,66.0,1372.0,19.9,0.598,7.4,17.9,1.7,1.8,8.2,20.9,2.8,2.0,4.8,0.167,1.8,-0.4,1.5,1.2,2021
Kemba Walker,PG,30.0,43.0,1369.0,17.7,0.559,23.8,6.9,0.8,1.7,10.6,26.1,2.1,1.1,3.3,0.115,2.8,-0.7,2.1,1.4,2021
Rudy Gay,PF,34.0,63.0,1358.0,14.7,0.532,9.7,11.9,2.5,1.6,8.8,23.6,0.0,1.7,1.7,0.059,-0.1,0.0,-0.1,0.6,2021
P.J. Tucker,PF,35.0,52.0,1356.0,5.5,0.51,5.7,8.0,1.3,1.4,17.4,7.2,0.1,0.9,1.0,0.034,-4.6,0.5,-4.1,-0.7,2021
P.J. Tucker,PF,35.0,32.0,959.0,5.5,0.5,6.1,8.2,1.7,1.4,19.0,7.7,-0.2,0.6,0.4,0.021,-5.3,0.7,-4.6,-0.6,2021
P.J. Tucker,PF,35.0,20.0,397.0,5.7,0.539,4.6,7.4,0.4,1.2,12.7,5.8,0.2,0.3,0.5,0.065,-2.9,0.0,-2.9,-0.1,2021
Robin Lopez,C,32.0,71.0,1354.0,16.7,0.661,5.9,10.6,2.7,0.5,13.4,17.1,2.8,0.9,3.7,0.131,0.2,-1.2,-1.0,0.4,2021
Bryn Forbes,SG,27.0,70.0,1354.0,12.8,0.631,4.5,4.3,0.1,0.8,7.3,18.5,2.0,0.7,2.7,0.096,0.4,-1.7,-1.3,0.2,2021
Bismack Biyombo,C,28.0,66.0,1349.0,11.7,0.574,8.3,13.9,5.4,0.6,19.8,11.5,0.9,1.4,2.3,0.081,-3.4,0.4,-3.0,-0.4,2021
Josh Hart,SF,25.0,47.0,1349.0,12.2,0.566,10.6,15.2,0.8,1.4,11.3,13.5,1.4,1.3,2.7,0.097,-1.1,0.3,-0.8,0.4,2021
Naz Reid,C,21.0,70.0,1347.0,18.2,0.599,8.7,12.9,4.9,1.2,9.5,22.5,1.9,1.3,3.2,0.113,-0.1,-0.2,-0.2,0.6,2021
Terrence Ross,SG,29.0,46.0,1347.0,13.2,0.53,13.2,6.1,1.4,1.7,9.9,24.1,-0.1,1.0,0.9,0.03,-1.4,-0.8,-2.3,-0.1,2021
Maxi Kleber,PF,29.0,50.0,1341.0,10.6,0.606,6.6,10.7,2.4,0.9,9.3,10.6,1.6,1.3,2.9,0.103,-0.5,0.5,0.0,0.7,2021
Andre Iguodala,SF,37.0,63.0,1339.0,9.2,0.519,14.3,9.4,2.7,2.1,20.2,11.2,-0.1,1.8,1.7,0.062,-2.2,1.8,-0.4,0.5,2021
Goran Dragić,PG,34.0,50.0,1337.0,13.0,0.552,25.9,7.2,0.6,1.2,16.2,24.5,0.2,1.2,1.3,0.048,-1.1,-1.3,-2.3,-0.1,2021
Kent Bazemore,SF,31.0,67.0,1333.0,10.6,0.564,11.1,9.1,2.2,2.4,16.1,16.3,-0.2,2.1,1.8,0.065,-2.9,1.7,-1.2,0.2,2021
Kristaps Porziņģis,C,25.0,43.0,1327.0,21.3,0.582,8.4,15.8,4.1,0.7,6.4,26.5,2.6,1.7,4.3,0.154,3.0,-0.8,2.2,1.4,2021
Christian Wood,C,25.0,41.0,1326.0,20.0,0.591,9.4,15.9,3.2,1.2,9.9,25.9,1.4,1.4,2.8,0.1,1.7,-0.3,1.4,1.1,2021
Svi Mykhailiuk,SF,23.0,66.0,1324.0,10.4,0.529,12.9,6.6,0.8,1.9,14.3,20.0,-0.8,1.1,0.3,0.01,-1.9,-0.7,-2.6,-0.2,2021
Svi Mykhailiuk,SF,23.0,36.0,634.0,10.2,0.527,13.5,6.5,0.8,2.1,14.2,19.0,-0.3,0.6,0.3,0.025,-1.5,-0.2,-1.8,0.0,2021
Svi Mykhailiuk,SF,23.0,30.0,690.0,10.6,0.531,12.3,6.7,0.8,1.7,14.4,21.0,-0.5,0.5,-0.1,-0.004,-2.2,-1.1,-3.3,-0.2,2021
Derrick Jones Jr.,SF,23.0,58.0,1318.0,11.9,0.576,4.8,8.3,3.7,1.4,8.5,12.3,1.6,0.8,2.4,0.089,-1.4,0.0,-1.4,0.2,2021
Lauri Markkanen,PF,23.0,51.0,1317.0,15.2,0.619,5.0,11.3,1.0,1.0,8.5,20.2,1.7,1.3,3.0,0.109,1.0,-0.9,0.1,0.7,2021
Tomáš Satoranský,SG,29.0,58.0,1307.0,13.8,0.614,27.9,6.0,0.9,1.5,20.9,15.2,1.9,1.1,3.1,0.113,-0.6,0.1,-0.5,0.5,2021
Bogdan Bogdanović,SG,28.0,44.0,1305.0,17.6,0.616,17.6,6.7,0.9,1.8,8.5,21.3,2.8,1.1,3.9,0.142,3.3,0.3,3.6,1.8,2021
Talen Horton-Tucker,SG,20.0,65.0,1304.0,12.9,0.536,20.8,7.3,1.4,2.4,16.1,21.7,-0.1,2.2,2.1,0.078,-2.6,1.5,-1.2,0.3,2021
Matisse Thybulle,SG,23.0,65.0,1298.0,10.1,0.508,6.3,5.3,4.9,3.9,11.3,9.4,0.1,2.7,2.8,0.102,-2.6,4.5,1.9,1.3,2021
John Wall,PG,30.0,40.0,1288.0,15.4,0.503,36.2,5.3,2.1,1.5,14.7,31.7,-1.0,0.8,-0.2,-0.007,1.2,-1.9,-0.7,0.4,2021
Tristan Thompson,C,29.0,54.0,1287.0,14.2,0.54,7.2,19.0,2.4,0.9,14.1,14.8,1.5,1.4,2.9,0.107,-1.5,-1.0,-2.5,-0.2,2021
Derrick Rose,PG,32.0,50.0,1279.0,18.3,0.55,28.0,5.5,1.4,1.9,10.5,25.8,1.6,1.6,3.1,0.118,1.6,0.3,1.9,1.3,2021
Derrick Rose,PG,32.0,35.0,937.0,18.8,0.565,26.3,5.9,1.5,1.7,9.6,24.3,1.5,1.2,2.8,0.142,1.9,0.5,2.4,1.0,2021
Cole Anthony,PG,20.0,47.0,1273.0,12.1,0.496,24.2,9.0,1.3,1.1,14.8,24.3,-0.9,0.9,0.0,-0.001,-1.9,-1.4,-3.3,-0.4,2021
Payton Pritchard,SG,23.0,66.0,1268.0,12.4,0.582,13.3,6.9,0.7,1.4,10.8,16.7,1.6,0.9,2.5,0.095,-0.3,-0.4,-0.7,0.4,2021
Terance Mann,SG,24.0,67.0,1263.0,13.8,0.603,11.3,10.8,0.9,1.1,9.3,15.1,2.4,1.3,3.7,0.141,-0.5,0.3,-0.2,0.6,2021
Grayson Allen,SG,25.0,50.0,1259.0,12.8,0.586,11.5,6.7,0.6,1.7,9.6,16.8,1.5,1.2,2.7,0.101,-0.2,0.1,-0.2,0.6,2021
Evan Fournier,SF,28.0,42.0,1259.0,16.7,0.598,18.6,5.4,1.4,1.8,10.8,23.1,1.8,1.0,2.8,0.107,1.5,-0.4,1.1,1.0,2021
Evan Fournier,SF,28.0,26.0,787.0,18.2,0.604,20.9,4.9,1.0,1.7,11.3,26.2,1.2,0.5,1.7,0.104,2.3,-0.6,1.7,0.7,2021
Deni Avdija,SF,20.0,54.0,1257.0,7.6,0.515,6.3,11.0,1.0,1.2,9.0,12.0,0.0,1.2,1.2,0.046,-3.6,0.4,-3.1,-0.4,2021
Alec Burks,SG,29.0,49.0,1255.0,14.8,0.564,13.2,9.8,1.1,1.2,8.2,21.3,1.5,1.8,3.3,0.126,0.9,0.6,1.5,1.1,2021
DeAndre Jordan,C,32.0,57.0,1246.0,17.1,0.736,10.1,18.9,4.6,0.7,22.7,13.1,2.4,1.5,3.9,0.152,0.1,1.0,1.0,0.9,2021
Immanuel Quickley,PG,21.0,64.0,1243.0,15.8,0.557,16.2,6.0,0.9,1.2,8.1,25.6,1.8,1.4,3.2,0.125,1.4,-0.5,0.9,0.9,2021
Andre Drummond,C,27.0,46.0,1242.0,19.4,0.519,13.2,24.9,3.5,2.5,15.8,27.6,-0.6,2.5,2.0,0.077,-1.7,0.5,-1.2,0.3,2021
Andre Drummond,C,27.0,25.0,722.0,20.5,0.5,16.2,26.1,3.6,2.7,15.6,31.3,-0.8,1.3,0.6,0.037,-1.0,0.2,-0.8,0.2,2021
Andre Drummond,C,27.0,21.0,520.0,17.9,0.554,9.0,23.1,3.4,2.2,16.0,22.4,0.2,1.2,1.4,0.133,-2.7,1.0,-1.7,0.0,2021
Luke Kennard,SG,24.0,63.0,1232.0,12.7,0.608,11.9,7.3,0.7,0.9,10.1,17.1,1.6,1.1,2.7,0.105,0.3,-0.5,-0.2,0.6,2021
Sterling Brown,SG,25.0,51.0,1229.0,11.1,0.597,8.4,9.7,0.9,1.5,10.5,13.5,1.0,0.8,1.8,0.071,-1.6,0.0,-1.6,0.1,2021
Hamidou Diallo,SF,22.0,52.0,1226.0,14.3,0.541,13.3,11.9,1.7,1.6,12.0,22.2,0.3,1.3,1.6,0.063,-2.2,0.1,-2.1,0.0,2021
Hamidou Diallo,SG,22.0,32.0,761.0,15.0,0.536,16.4,11.3,1.4,1.9,12.1,22.5,0.3,0.8,1.0,0.065,-2.1,0.6,-1.5,0.1,2021
Hamidou Diallo,SF,22.0,20.0,465.0,13.1,0.549,8.3,12.8,2.2,1.1,11.7,21.6,0.1,0.5,0.6,0.059,-2.4,-0.8,-3.2,-0.1,2021
Tyus Jones,PG,24.0,70.0,1222.0,15.0,0.511,28.6,6.1,0.4,2.5,10.0,16.6,1.5,1.3,2.8,0.11,-0.1,0.9,0.8,0.9,2021
Danilo Gallinari,PF,32.0,51.0,1222.0,16.3,0.613,9.2,9.5,0.7,1.2,7.2,21.2,2.7,1.0,3.7,0.146,1.7,-0.6,1.1,1.0,2021
Alex Caruso,PG,26.0,58.0,1216.0,11.1,0.547,18.1,7.9,1.1,2.6,18.3,14.8,0.3,2.1,2.4,0.095,-2.5,2.5,0.0,0.6,2021
Malik Beasley,SG,24.0,37.0,1214.0,14.6,0.57,11.6,7.2,0.5,1.2,8.6,24.0,0.9,0.4,1.3,0.053,1.6,-1.8,-0.2,0.6,2021
Dean Wade,PF,24.0,63.0,1212.0,11.3,0.573,8.9,9.9,1.5,1.4,8.4,12.9,1.1,0.9,2.0,0.08,-1.1,-0.1,-1.3,0.2,2021
Markieff Morris,PF,31.0,61.0,1200.0,9.3,0.509,8.6,12.5,1.4,0.9,11.9,16.4,-0.2,1.8,1.6,0.062,-2.9,0.3,-2.6,-0.2,2021
Josh Okogie,SG,22.0,59.0,1197.0,9.1,0.524,7.0,7.1,2.0,2.1,12.5,12.1,0.5,0.8,1.3,0.051,-3.7,0.3,-3.3,-0.4,2021
Dwight Howard,C,35.0,69.0,1196.0,17.8,0.61,7.2,26.7,4.7,1.2,22.1,18.2,1.3,2.6,4.0,0.159,-2.1,0.6,-1.5,0.1,2021
Monte Morris,PG,25.0,47.0,1196.0,14.0,0.574,17.1,4.6,1.1,1.4,7.5,16.5,2.0,0.8,2.9,0.115,0.1,-0.5,-0.3,0.5,2021
D'Angelo Russell,PG,24.0,42.0,1196.0,17.6,0.555,33.6,5.0,1.3,1.8,13.5,29.1,1.0,0.6,1.6,0.063,3.3,-1.7,1.6,1.1,2021
Blake Griffin,PF,31.0,46.0,1186.0,12.9,0.546,17.0,10.5,1.1,1.3,11.8,19.3,0.9,1.1,2.0,0.081,-0.8,0.0,-0.8,0.3,2021
Blake Griffin,PF,31.0,20.0,626.0,9.8,0.491,18.4,9.2,0.3,1.1,11.4,19.6,-0.2,0.5,0.3,0.026,-1.9,-0.3,-2.2,-0.1,2021
Blake Griffin,PF,31.0,26.0,560.0,16.3,0.61,15.5,11.9,2.0,1.6,12.3,18.9,1.1,0.6,1.7,0.142,0.5,0.3,0.8,0.4,2021
Shai Gilgeous-Alexander,SG,22.0,35.0,1180.0,21.6,0.623,31.2,7.3,1.7,1.1,13.7,27.8,2.7,0.8,3.5,0.143,3.9,0.2,4.1,1.8,2021
Aaron Holiday,PG,24.0,66.0,1176.0,9.2,0.503,14.0,4.1,0.9,1.8,12.3,19.5,-0.6,0.8,0.2,0.009,-3.3,-0.9,-4.2,-0.7,2021
Paul Millsap,PF,35.0,56.0,1162.0,16.4,0.565,11.6,12.8,3.0,2.2,10.3,18.6,1.7,1.6,3.2,0.133,0.3,0.7,1.0,0.9,2021
Anthony Davis,PF,27.0,36.0,1162.0,22.1,0.556,16.4,13.8,4.5,1.9,9.5,29.2,1.3,2.4,3.7,0.152,2.6,2.2,4.8,2.0,2021
Kevon Looney,C,24.0,61.0,1161.0,11.9,0.575,13.4,14.8,1.7,0.8,14.5,9.4,2.0,1.4,3.4,0.139,-1.8,1.0,-0.9,0.3,2021
Kevin Durant,PF,32.0,35.0,1157.0,26.4,0.666,27.5,11.8,3.4,1.0,14.5,31.2,3.7,1.2,5.0,0.206,6.4,0.8,7.2,2.7,2021
Georges Niang,PF,27.0,72.0,1154.0,11.4,0.602,7.3,8.1,0.6,1.1,10.9,17.4,1.2,1.4,2.6,0.108,-0.4,0.1,-0.3,0.5,2021
Jarred Vanderbilt,PF,21.0,64.0,1139.0,16.2,0.612,9.3,17.5,3.5,2.7,15.9,12.3,1.6,1.5,3.1,0.132,-1.4,1.4,-0.1,0.5,2021
Grant Williams,PF,22.0,63.0,1138.0,7.5,0.546,7.4,8.7,2.0,1.4,17.2,12.3,0.1,1.0,1.1,0.046,-4.0,0.3,-3.7,-0.5,2021
Chuma Okeke,PF,22.0,45.0,1133.0,11.8,0.511,13.2,8.3,1.8,2.1,10.0,14.5,0.3,1.0,1.3,0.056,-1.9,0.5,-1.5,0.1,2021
Wesley Matthews,SG,34.0,58.0,1130.0,7.2,0.517,6.3,4.6,1.3,1.6,8.8,11.4,0.2,1.5,1.7,0.073,-3.1,1.4,-1.7,0.1,2021
D.J. Augustin,PG,33.0,57.0,1129.0,12.1,0.57,22.2,4.4,0.1,1.2,14.5,16.8,1.5,0.5,2.1,0.088,-0.6,-1.5,-2.1,0.0,2021
D.J. Augustin,PG,33.0,37.0,713.0,10.2,0.542,18.6,3.7,0.1,1.3,14.0,14.3,0.8,0.4,1.2,0.08,-1.3,-0.9,-2.2,0.0,2021
D.J. Augustin,PG,33.0,20.0,416.0,15.5,0.604,28.3,5.6,0.0,0.9,15.1,21.0,0.8,0.1,0.9,0.103,0.6,-2.6,-2.0,0.0,2021
JaMychal Green,PF,30.0,58.0,1120.0,13.6,0.59,6.4,14.0,1.9,1.1,11.7,17.6,1.4,1.2,2.6,0.11,-0.5,-1.0,-1.5,0.1,2021
Marvin Bagley III,PF,21.0,43.0,1112.0,16.3,0.554,5.8,15.9,1.6,0.9,9.7,23.5,0.9,0.5,1.4,0.059,-0.4,-2.7,-3.1,-0.3,2021
Juan Toscano-Anderson,SG,27.0,53.0,1107.0,12.6,0.676,18.1,11.3,2.1,1.7,21.5,11.0,1.4,1.6,3.0,0.13,-1.4,2.2,0.8,0.8,2021
Anfernee Simons,SG,21.0,64.0,1104.0,12.3,0.589,11.4,6.8,0.6,0.8,9.2,18.3,1.5,0.3,1.8,0.078,0.6,-1.6,-1.0,0.3,2021
Larry Nance Jr.,PF,28.0,35.0,1091.0,13.2,0.557,14.4,12.1,1.4,2.8,15.8,13.9,0.5,1.3,1.8,0.08,-1.4,1.8,0.4,0.7,2021
Aleksej Pokusevski,PF,19.0,45.0,1090.0,6.1,0.43,13.1,10.1,3.4,0.9,18.8,20.5,-2.9,1.0,-1.9,-0.084,-5.1,-1.0,-6.1,-1.1,2021
PJ Dozier,SG,24.0,50.0,1088.0,10.4,0.501,11.2,9.5,2.0,1.4,10.7,17.2,0.1,1.1,1.1,0.051,-2.3,-0.4,-2.6,-0.2,2021
Xavier Tillman Sr.,PF,22.0,59.0,1085.0,14.7,0.605,9.4,12.5,2.7,1.9,12.3,14.3,1.4,1.5,2.9,0.127,-1.3,1.1,-0.2,0.5,2021
Victor Oladipo,SG,28.0,33.0,1080.0,14.3,0.512,22.8,8.0,1.2,2.0,11.5,28.5,-0.6,1.0,0.4,0.017,-0.9,-0.8,-1.7,0.1,2021
Victor Oladipo,SG,28.0,20.0,669.0,14.9,0.508,25.3,7.6,1.3,1.7,10.9,29.8,-0.3,0.5,0.1,0.009,-0.3,-1.0,-1.3,0.1,2021
Gary Harris,SG,26.0,39.0,1080.0,9.1,0.511,10.3,4.0,1.0,1.3,8.9,16.7,0.2,0.6,0.7,0.033,-2.8,-1.3,-4.2,-0.6,2021
Gary Harris,SG,26.0,20.0,499.0,9.0,0.485,14.0,3.3,1.3,1.1,9.9,20.2,-0.2,0.2,0.0,-0.005,-3.6,-2.2,-5.8,-0.5,2021
Cameron Payne,PG,26.0,60.0,1079.0,17.4,0.602,28.1,7.6,1.3,1.6,12.5,19.8,2.4,1.2,3.6,0.158,2.1,1.0,3.1,1.4,2021
Damion Lee,SG,28.0,57.0,1079.0,11.8,0.636,9.1,8.9,0.7,1.7,9.3,12.8,1.4,1.3,2.7,0.119,-0.7,0.9,0.2,0.6,2021
Terence Davis,SG,23.0,61.0,1074.0,12.7,0.555,11.4,7.9,1.2,2.0,11.6,21.8,0.1,0.8,0.8,0.038,-0.9,-0.9,-1.7,0.1,2021
Terence Davis,SG,23.0,34.0,493.0,11.1,0.537,11.6,7.4,1.4,1.7,11.7,21.6,-0.2,0.4,0.3,0.026,-1.8,-0.8,-2.6,-0.1,2021
Terence Davis,SG,23.0,27.0,581.0,14.0,0.57,11.3,8.4,1.0,2.2,11.5,21.9,0.2,0.3,0.6,0.047,-0.1,-0.9,-0.9,0.2,2021
KJ Martin,SF,20.0,45.0,1068.0,14.6,0.59,6.8,12.1,3.4,1.3,9.7,15.6,1.3,0.9,2.2,0.099,-1.4,-0.4,-1.8,0.0,2021
Derrick White,SG,26.0,36.0,1064.0,15.0,0.55,17.4,5.4,2.9,1.2,8.2,22.4,1.0,0.9,1.9,0.085,1.3,0.0,1.3,0.9,2021
Furkan Korkmaz,SG,23.0,55.0,1062.0,12.8,0.544,11.1,5.9,0.8,2.2,9.1,20.5,0.6,1.5,2.0,0.092,-0.3,0.2,-0.1,0.5,2021
Devin Vassell,SF,20.0,62.0,1056.0,10.6,0.524,7.1,8.8,1.4,2.0,6.3,14.3,0.4,1.1,1.5,0.069,-2.2,0.7,-1.5,0.1,2021
Brad Wanamaker,PG,31.0,61.0,1053.0,9.5,0.489,22.5,5.3,1.0,1.9,17.1,16.9,-0.2,1.0,0.9,0.039,-4.4,0.3,-4.0,-0.5,2021
Brad Wanamaker,PG,31.0,39.0,625.0,8.5,0.468,20.8,5.6,0.8,2.0,15.8,16.0,-0.2,0.7,0.5,0.036,-4.4,0.9,-3.5,-0.2,2021
Brad Wanamaker,PG,31.0,22.0,428.0,10.9,0.518,25.0,4.9,1.2,1.9,18.9,18.1,0.1,0.3,0.4,0.044,-4.4,-0.5,-4.8,-0.3,2021
Timothé Luwawu-Cabarrot,SF,25.0,58.0,1050.0,7.8,0.493,8.6,6.8,0.5,1.5,10.3,17.4,-0.3,0.7,0.3,0.015,-3.2,-1.2,-4.4,-0.6,2021
De'Anthony Melton,PG,22.0,52.0,1045.0,15.2,0.568,17.5,8.2,2.7,2.7,13.7,19.5,0.7,1.5,2.2,0.103,0.6,1.7,2.3,1.1,2021
James Johnson,PF,33.0,51.0,1043.0,11.4,0.51,12.9,9.3,3.8,2.0,13.2,17.1,-0.1,1.3,1.2,0.055,-2.7,1.5,-1.2,0.2,2021
James Johnson,PF,33.0,29.0,504.0,12.2,0.526,13.7,9.4,4.2,2.3,14.6,16.2,0.0,0.7,0.8,0.073,-2.0,2.5,0.5,0.3,2021
James Johnson,PF,33.0,22.0,539.0,10.6,0.498,12.2,9.2,3.3,1.6,12.1,18.0,-0.1,0.5,0.4,0.039,-3.3,0.5,-2.7,-0.1,2021
