rank,Player,archetype,Age,salary,salary_pct_cap,PER_predicted,PTS_predicted,WS_predicted,output_score,salary_score,age_factor,archetype_bonus,trade_value,tv_tier
493,Tre Mann,Playmaking Guard,22.0,1000000.0,0.0073518059711368,13.516152111359842,10.746754113154504,1.640626275557208,0.40139419828710987,1.0,1.15,0.03,33.9184271293968,Undervalued
494,Tre Mann,Playmaking Guard,22.0,1000000.0,0.0073518059711368,13.516152111359842,10.746754113154504,1.640626275557208,0.40139419828710987,1.0,1.15,0.03,33.9184271293968,Undervalued
495,Kelly Olynyk,Elite Scorer,32.0,1000000.0,0.0073518059711368,16.660511493284854,10.38979782697686,3.916759371791815,0.5766709226157667,1.0,0.85,0.0,31.995307772917386,Undervalued
496,Kelly Olynyk,Elite Scorer,32.0,1000000.0,0.0073518059711368,16.660511493284854,10.38979782697686,3.916759371791815,0.5766709226157667,1.0,0.85,0.0,31.995307772917386,Undervalued
497,Kelly Olynyk,Elite Scorer,32.0,1000000.0,0.0073518059711368,16.660511493284854,10.38979782697686,3.916759371791815,0.5766709226157667,1.0,0.85,0.0,31.995307772917386,Undervalued
498,Kelly Olynyk,Elite Scorer,32.0,1000000.0,0.0073518059711368,16.660511493284854,10.38979782697686,3.916759371791815,0.5766709226157667,1.0,0.85,0.0,31.995307772917386,Undervalued
499,Kelly Olynyk,Elite Scorer,32.0,1000000.0,0.0073518059711368,16.660511493284854,10.38979782697686,3.916759371791815,0.5766709226157667,1.0,0.85,0.0,31.995307772917386,Undervalued
500,Kelly Olynyk,Elite Scorer,32.0,1000000.0,0.0073518059711368,16.660511493284854,10.38979782697686,3.916759371791815,0.5766709226157667,1.0,0.85,0.0,31.995307772917386,Undervalued
501,Kelly Olynyk,Elite Scorer,32.0,1000000.0,0.0073518059711368,16.660511493284854,10.38979782697686,3.916759371791815,0.5766709226157667,1.0,0.85,0.0,31.995307772917386,Undervalued
502,Kelly Olynyk,Elite Scorer,32.0,1000000.0,0.0073518059711368,16.660511493284854,10.38979782697686,3.916759371791815,0.5766709226157667,1.0,0.85,0.0,31.995307772917386,Undervalued
503,Kelly Olynyk,Elite Scorer,32.0,1000000.0,0.0073518059711368,16.660511493284854,10.38979782697686,3.916759371791815,0.5766709226157667,1.0,0.85,0.0,31.995307772917386,Undervalued
504,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,13.138213377450384,13.948850148559702,2.761600440894022,0.48106304130740407,1.0,1.0,0.0,31.08021651367142,Undervalued
505,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,13.138213377450384,13.948850148559702,2.761600440894022,0.48106304130740407,1.0,1.0,0.0,31.08021651367142,Undervalued
506,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,13.138213377450384,13.948850148559702,2.761600440894022,0.48106304130740407,1.0,1.0,0.0,31.08021651367142,Undervalued
507,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,13.138213377450384,13.948850148559702,2.761600440894022,0.48106304130740407,1.0,1.0,0.0,31.08021651367142,Undervalued
508,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,13.138213377450384,13.948850148559702,2.761600440894022,0.48106304130740407,1.0,1.0,0.0,31.08021651367142,Undervalued
509,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,13.138213377450384,13.948850148559702,2.761600440894022,0.48106304130740407,1.0,1.0,0.0,31.08021651367142,Undervalued
510,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,13.138213377450384,13.948850148559702,2.761600440894022,0.48106304130740407,1.0,1.0,0.0,31.08021651367142,Undervalued
511,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,13.138213377450384,13.948850148559702,2.761600440894022,0.48106304130740407,1.0,1.0,0.0,31.08021651367142,Undervalued
512,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,13.138213377450384,13.948850148559702,2.761600440894022,0.48106304130740407,1.0,1.0,0.0,31.08021651367142,Undervalued
513,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.871299922322354,14.299808594981782,2.770385808658704,0.4789988121989372,1.0,1.0,0.0,30.678207091303516,Undervalued
514,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.871299922322354,14.299808594981782,2.770385808658704,0.4789988121989372,1.0,1.0,0.0,30.678207091303516,Undervalued
515,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.871299922322354,14.299808594981782,2.770385808658704,0.4789988121989372,1.0,1.0,0.0,30.678207091303516,Undervalued
516,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.871299922322354,14.299808594981782,2.770385808658704,0.4789988121989372,1.0,1.0,0.0,30.678207091303516,Undervalued
517,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.871299922322354,14.299808594981782,2.770385808658704,0.4789988121989372,1.0,1.0,0.0,30.678207091303516,Undervalued
518,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.871299922322354,14.299808594981782,2.770385808658704,0.4789988121989372,1.0,1.0,0.0,30.678207091303516,Undervalued
519,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.871299922322354,14.299808594981782,2.770385808658704,0.4789988121989372,1.0,1.0,0.0,30.678207091303516,Undervalued
520,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.871299922322354,14.299808594981782,2.770385808658704,0.4789988121989372,1.0,1.0,0.0,30.678207091303516,Undervalued
521,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.871299922322354,14.299808594981782,2.770385808658704,0.4789988121989372,1.0,1.0,0.0,30.678207091303516,Undervalued
522,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,14.605369900684844,7.31526398308154,2.407870475605628,0.4182778435472222,1.0,1.1,-0.05,29.5738820977597,Undervalued
523,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,14.605369900684844,7.31526398308154,2.407870475605628,0.4182778435472222,1.0,1.1,-0.05,29.5738820977597,Undervalued
524,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,14.605369900684844,7.31526398308154,2.407870475605628,0.4182778435472222,1.0,1.1,-0.05,29.5738820977597,Undervalued
525,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,14.605369900684844,7.31526398308154,2.407870475605628,0.4182778435472222,1.0,1.1,-0.05,29.5738820977597,Undervalued
526,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,14.605369900684844,7.31526398308154,2.407870475605628,0.4182778435472222,1.0,1.1,-0.05,29.5738820977597,Undervalued
527,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,14.605369900684844,7.31526398308154,2.407870475605628,0.4182778435472222,1.0,1.1,-0.05,29.5738820977597,Undervalued
528,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,14.605369900684844,7.31526398308154,2.407870475605628,0.4182778435472222,1.0,1.1,-0.05,29.5738820977597,Undervalued
529,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,14.605369900684844,7.31526398308154,2.407870475605628,0.4182778435472222,1.0,1.1,-0.05,29.5738820977597,Undervalued
530,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,14.605369900684844,7.31526398308154,2.407870475605628,0.4182778435472222,1.0,1.1,-0.05,29.5738820977597,Undervalued
531,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,13.378280990093833,13.564624816539276,2.507422500176998,0.4714796949944574,1.0,1.0,0.0,29.213856088940982,Undervalued
532,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,13.378280990093833,13.564624816539276,2.507422500176998,0.4714796949944574,1.0,1.0,0.0,29.213856088940982,Undervalued
533,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,13.378280990093833,13.564624816539276,2.507422500176998,0.4714796949944574,1.0,1.0,0.0,29.213856088940982,Undervalued
534,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,13.378280990093833,13.564624816539276,2.507422500176998,0.4714796949944574,1.0,1.0,0.0,29.213856088940982,Undervalued
535,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,13.378280990093833,13.564624816539276,2.507422500176998,0.4714796949944574,1.0,1.0,0.0,29.213856088940982,Undervalued
536,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,13.378280990093833,13.564624816539276,2.507422500176998,0.4714796949944574,1.0,1.0,0.0,29.213856088940982,Undervalued
537,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,13.378280990093833,13.564624816539276,2.507422500176998,0.4714796949944574,1.0,1.0,0.0,29.213856088940982,Undervalued
538,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,13.378280990093833,13.564624816539276,2.507422500176998,0.4714796949944574,1.0,1.0,0.0,29.213856088940982,Undervalued
539,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,13.378280990093833,13.564624816539276,2.507422500176998,0.4714796949944574,1.0,1.0,0.0,29.213856088940982,Undervalued
540,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,15.673563935440743,7.329255953044808,1.5576027697316364,0.41002807719955126,1.0,1.1,-0.05,27.96723689035805,Undervalued
541,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,15.673563935440743,7.329255953044808,1.5576027697316364,0.41002807719955126,1.0,1.1,-0.05,27.96723689035805,Undervalued
542,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,15.673563935440743,7.329255953044808,1.5576027697316364,0.41002807719955126,1.0,1.1,-0.05,27.96723689035805,Undervalued
543,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,15.673563935440743,7.329255953044808,1.5576027697316364,0.41002807719955126,1.0,1.1,-0.05,27.96723689035805,Undervalued
544,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,15.673563935440743,7.329255953044808,1.5576027697316364,0.41002807719955126,1.0,1.1,-0.05,27.96723689035805,Undervalued
545,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,15.673563935440743,7.329255953044808,1.5576027697316364,0.41002807719955126,1.0,1.1,-0.05,27.96723689035805,Undervalued
546,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,15.673563935440743,7.329255953044808,1.5576027697316364,0.41002807719955126,1.0,1.1,-0.05,27.96723689035805,Undervalued
547,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,15.673563935440743,7.329255953044808,1.5576027697316364,0.41002807719955126,1.0,1.1,-0.05,27.96723689035805,Undervalued
548,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,15.673563935440743,7.329255953044808,1.5576027697316364,0.41002807719955126,1.0,1.1,-0.05,27.96723689035805,Undervalued
549,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,13.45804614505116,12.670974125230398,2.25569870841529,0.45119004622050224,1.0,1.0,0.0,25.26243909253832,Undervalued
550,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,13.45804614505116,12.670974125230398,2.25569870841529,0.45119004622050224,1.0,1.0,0.0,25.26243909253832,Undervalued
551,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,13.45804614505116,12.670974125230398,2.25569870841529,0.45119004622050224,1.0,1.0,0.0,25.26243909253832,Undervalued
552,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,13.45804614505116,12.670974125230398,2.25569870841529,0.45119004622050224,1.0,1.0,0.0,25.26243909253832,Undervalued
553,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,13.45804614505116,12.670974125230398,2.25569870841529,0.45119004622050224,1.0,1.0,0.0,25.26243909253832,Undervalued
554,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,13.45804614505116,12.670974125230398,2.25569870841529,0.45119004622050224,1.0,1.0,0.0,25.26243909253832,Undervalued
555,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,13.45804614505116,12.670974125230398,2.25569870841529,0.45119004622050224,1.0,1.0,0.0,25.26243909253832,Undervalued
556,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,13.45804614505116,12.670974125230398,2.25569870841529,0.45119004622050224,1.0,1.0,0.0,25.26243909253832,Undervalued
557,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,13.45804614505116,12.670974125230398,2.25569870841529,0.45119004622050224,1.0,1.0,0.0,25.26243909253832,Undervalued
558,Kelly Olynyk,Elite Scorer,32.0,1000000.0,0.0073518059711368,15.820935222389982,10.453916867621414,3.588874367050338,0.5414546417196632,1.0,0.85,0.0,25.136923360586888,Undervalued
559,Kelly Olynyk,Elite Scorer,32.0,1000000.0,0.0073518059711368,15.820935222389982,10.453916867621414,3.588874367050338,0.5414546417196632,1.0,0.85,0.0,25.136923360586888,Undervalued
560,Kelly Olynyk,Elite Scorer,32.0,1000000.0,0.0073518059711368,15.820935222389982,10.453916867621414,3.588874367050338,0.5414546417196632,1.0,0.85,0.0,25.136923360586888,Undervalued
561,Kelly Olynyk,Elite Scorer,32.0,1000000.0,0.0073518059711368,15.820935222389982,10.453916867621414,3.588874367050338,0.5414546417196632,1.0,0.85,0.0,25.136923360586888,Undervalued
562,Kelly Olynyk,Elite Scorer,32.0,1000000.0,0.0073518059711368,15.820935222389982,10.453916867621414,3.588874367050338,0.5414546417196632,1.0,0.85,0.0,25.136923360586888,Undervalued
563,Kelly Olynyk,Elite Scorer,32.0,1000000.0,0.0073518059711368,15.820935222389982,10.453916867621414,3.588874367050338,0.5414546417196632,1.0,0.85,0.0,25.136923360586888,Undervalued
564,Kelly Olynyk,Elite Scorer,32.0,1000000.0,0.0073518059711368,15.820935222389982,10.453916867621414,3.588874367050338,0.5414546417196632,1.0,0.85,0.0,25.136923360586888,Undervalued
565,Kelly Olynyk,Elite Scorer,32.0,1000000.0,0.0073518059711368,15.820935222389982,10.453916867621414,3.588874367050338,0.5414546417196632,1.0,0.85,0.0,25.136923360586888,Undervalued
566,Kelly Olynyk,Elite Scorer,32.0,1000000.0,0.0073518059711368,15.820935222389982,10.453916867621414,3.588874367050338,0.5414546417196632,1.0,0.85,0.0,25.136923360586888,Undervalued
567,Tre Mann,Playmaking Guard,22.0,1000000.0,0.0073518059711368,13.05757184480987,9.255878493320855,1.2531990469997871,0.3534333423571874,1.0,1.15,0.03,24.578031768448746,Undervalued
568,Tre Mann,Playmaking Guard,22.0,1000000.0,0.0073518059711368,13.05757184480987,9.255878493320855,1.2531990469997871,0.3534333423571874,1.0,1.15,0.03,24.578031768448746,Undervalued
569,Tre Mann,Playmaking Guard,22.0,1000000.0,0.0073518059711368,13.05757184480987,9.255878493320855,1.2531990469997871,0.3534333423571874,1.0,1.15,0.03,24.578031768448746,Undervalued
570,Tre Mann,Playmaking Guard,22.0,1000000.0,0.0073518059711368,13.05757184480987,9.255878493320855,1.2531990469997871,0.3534333423571874,1.0,1.15,0.03,24.578031768448746,Undervalued
571,P.J. Washington,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.905832684604428,12.440558456592298,2.2893794538599512,0.43517153053291513,1.0,1.0,0.1,24.306720141079538,Undervalued
572,P.J. Washington,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.905832684604428,12.440558456592298,2.2893794538599512,0.43517153053291513,1.0,1.0,0.1,24.306720141079538,Undervalued
573,P.J. Washington,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.905832684604428,12.440558456592298,2.2893794538599512,0.43517153053291513,1.0,1.0,0.1,24.306720141079538,Undervalued
574,P.J. Washington,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.905832684604428,12.440558456592298,2.2893794538599512,0.43517153053291513,1.0,1.0,0.1,24.306720141079538,Undervalued
575,P.J. Washington,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.905832684604428,12.440558456592298,2.2893794538599512,0.43517153053291513,1.0,1.0,0.1,24.306720141079538,Undervalued
576,P.J. Washington,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.905832684604428,12.440558456592298,2.2893794538599512,0.43517153053291513,1.0,1.0,0.1,24.306720141079538,Undervalued
577,P.J. Washington,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.905832684604428,12.440558456592298,2.2893794538599512,0.43517153053291513,1.0,1.0,0.1,24.306720141079538,Undervalued
578,P.J. Washington,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.905832684604428,12.440558456592298,2.2893794538599512,0.43517153053291513,1.0,1.0,0.1,24.306720141079538,Undervalued
579,P.J. Washington,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.905832684604428,12.440558456592298,2.2893794538599512,0.43517153053291513,1.0,1.0,0.1,24.306720141079538,Undervalued
580,Kelly Olynyk,Elite Scorer,32.0,1000000.0,0.0073518059711368,15.98406324836009,9.9621653341521,3.537228131861257,0.5371359465768665,1.0,0.85,0.0,24.2958558004902,Undervalued
581,Kelly Olynyk,Elite Scorer,32.0,1000000.0,0.0073518059711368,15.98406324836009,9.9621653341521,3.537228131861257,0.5371359465768665,1.0,0.85,0.0,24.2958558004902,Undervalued
582,Kelly Olynyk,Elite Scorer,32.0,1000000.0,0.0073518059711368,15.98406324836009,9.9621653341521,3.537228131861257,0.5371359465768665,1.0,0.85,0.0,24.2958558004902,Undervalued
583,Kelly Olynyk,Elite Scorer,32.0,1000000.0,0.0073518059711368,15.98406324836009,9.9621653341521,3.537228131861257,0.5371359465768665,1.0,0.85,0.0,24.2958558004902,Undervalued
584,Kelly Olynyk,Elite Scorer,32.0,1000000.0,0.0073518059711368,15.98406324836009,9.9621653341521,3.537228131861257,0.5371359465768665,1.0,0.85,0.0,24.2958558004902,Undervalued
585,Kelly Olynyk,Elite Scorer,32.0,1000000.0,0.0073518059711368,15.98406324836009,9.9621653341521,3.537228131861257,0.5371359465768665,1.0,0.85,0.0,24.2958558004902,Undervalued
586,Kelly Olynyk,Elite Scorer,32.0,1000000.0,0.0073518059711368,15.98406324836009,9.9621653341521,3.537228131861257,0.5371359465768665,1.0,0.85,0.0,24.2958558004902,Undervalued
587,Kelly Olynyk,Elite Scorer,32.0,1000000.0,0.0073518059711368,15.98406324836009,9.9621653341521,3.537228131861257,0.5371359465768665,1.0,0.85,0.0,24.2958558004902,Undervalued
588,Kelly Olynyk,Elite Scorer,32.0,1000000.0,0.0073518059711368,15.98406324836009,9.9621653341521,3.537228131861257,0.5371359465768665,1.0,0.85,0.0,24.2958558004902,Undervalued
589,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,15.251514583699866,7.3900385979147245,1.260612641559669,0.3870337802737997,1.0,1.1,-0.05,23.48908861361823,Undervalued
590,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,15.251514583699866,7.3900385979147245,1.260612641559669,0.3870337802737997,1.0,1.1,-0.05,23.48908861361823,Undervalued
591,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,15.251514583699866,7.3900385979147245,1.260612641559669,0.3870337802737997,1.0,1.1,-0.05,23.48908861361823,Undervalued
592,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,15.251514583699866,7.3900385979147245,1.260612641559669,0.3870337802737997,1.0,1.1,-0.05,23.48908861361823,Undervalued
593,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,15.251514583699866,7.3900385979147245,1.260612641559669,0.3870337802737997,1.0,1.1,-0.05,23.48908861361823,Undervalued
594,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,15.251514583699866,7.3900385979147245,1.260612641559669,0.3870337802737997,1.0,1.1,-0.05,23.48908861361823,Undervalued
595,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,15.251514583699866,7.3900385979147245,1.260612641559669,0.3870337802737997,1.0,1.1,-0.05,23.48908861361823,Undervalued
596,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,15.251514583699866,7.3900385979147245,1.260612641559669,0.3870337802737997,1.0,1.1,-0.05,23.48908861361823,Undervalued
597,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,15.251514583699866,7.3900385979147245,1.260612641559669,0.3870337802737997,1.0,1.1,-0.05,23.48908861361823,Undervalued
598,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,15.229951378750558,7.581413008205496,1.0191102207698053,0.3786063357165026,1.0,1.1,-0.05,21.847840505731252,Undervalued
599,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,15.229951378750558,7.581413008205496,1.0191102207698053,0.3786063357165026,1.0,1.1,-0.05,21.847840505731252,Undervalued
600,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,15.229951378750558,7.581413008205496,1.0191102207698053,0.3786063357165026,1.0,1.1,-0.05,21.847840505731252,Undervalued
601,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,15.229951378750558,7.581413008205496,1.0191102207698053,0.3786063357165026,1.0,1.1,-0.05,21.847840505731252,Undervalued
602,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,15.229951378750558,7.581413008205496,1.0191102207698053,0.3786063357165026,1.0,1.1,-0.05,21.847840505731252,Undervalued
603,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,15.229951378750558,7.581413008205496,1.0191102207698053,0.3786063357165026,1.0,1.1,-0.05,21.847840505731252,Undervalued
604,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,15.229951378750558,7.581413008205496,1.0191102207698053,0.3786063357165026,1.0,1.1,-0.05,21.847840505731252,Undervalued
605,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,15.229951378750558,7.581413008205496,1.0191102207698053,0.3786063357165026,1.0,1.1,-0.05,21.847840505731252,Undervalued
606,Precious Achiuwa,Utility Bench,24.0,1000000.0,0.0073518059711368,15.229951378750558,7.581413008205496,1.0191102207698053,0.3786063357165026,1.0,1.1,-0.05,21.847840505731252,Undervalued
607,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.824155895765744,14.15106467924847,1.756035180730073,0.43237945283387813,1.0,1.0,0.0,21.599068708535473,Undervalued
608,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.824155895765744,14.15106467924847,1.756035180730073,0.43237945283387813,1.0,1.0,0.0,21.599068708535473,Undervalued
609,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.824155895765744,14.15106467924847,1.756035180730073,0.43237945283387813,1.0,1.0,0.0,21.599068708535473,Undervalued
610,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.824155895765744,14.15106467924847,1.756035180730073,0.43237945283387813,1.0,1.0,0.0,21.599068708535473,Undervalued
611,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.824155895765744,14.15106467924847,1.756035180730073,0.43237945283387813,1.0,1.0,0.0,21.599068708535473,Undervalued
612,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.824155895765744,14.15106467924847,1.756035180730073,0.43237945283387813,1.0,1.0,0.0,21.599068708535473,Undervalued
613,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.824155895765744,14.15106467924847,1.756035180730073,0.43237945283387813,1.0,1.0,0.0,21.599068708535473,Undervalued
614,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.824155895765744,14.15106467924847,1.756035180730073,0.43237945283387813,1.0,1.0,0.0,21.599068708535473,Undervalued
615,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.824155895765744,14.15106467924847,1.756035180730073,0.43237945283387813,1.0,1.0,0.0,21.599068708535473,Undervalued
616,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.96470593362773,13.601653755867362,1.750275872639915,0.42868661059386104,1.0,1.0,0.0,20.879886244866206,Undervalued
617,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.96470593362773,13.601653755867362,1.750275872639915,0.42868661059386104,1.0,1.0,0.0,20.879886244866206,Undervalued
618,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.96470593362773,13.601653755867362,1.750275872639915,0.42868661059386104,1.0,1.0,0.0,20.879886244866206,Undervalued
619,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.96470593362773,13.601653755867362,1.750275872639915,0.42868661059386104,1.0,1.0,0.0,20.879886244866206,Undervalued
620,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.96470593362773,13.601653755867362,1.750275872639915,0.42868661059386104,1.0,1.0,0.0,20.879886244866206,Undervalued
621,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.96470593362773,13.601653755867362,1.750275872639915,0.42868661059386104,1.0,1.0,0.0,20.879886244866206,Undervalued
622,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.96470593362773,13.601653755867362,1.750275872639915,0.42868661059386104,1.0,1.0,0.0,20.879886244866206,Undervalued
623,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.96470593362773,13.601653755867362,1.750275872639915,0.42868661059386104,1.0,1.0,0.0,20.879886244866206,Undervalued
624,OG Anunoby,Elite Scorer,26.0,1000000.0,0.0073518059711368,12.96470593362773,13.601653755867362,1.750275872639915,0.42868661059386104,1.0,1.0,0.0,20.879886244866206,Undervalued
625,P.J. Washington,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.545480896240944,12.86221077910354,1.9344708914615412,0.41599572553344477,1.0,1.0,0.1,20.572224653317548,Undervalued
626,P.J. Washington,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.545480896240944,12.86221077910354,1.9344708914615412,0.41599572553344477,1.0,1.0,0.1,20.572224653317548,Undervalued
627,P.J. Washington,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.545480896240944,12.86221077910354,1.9344708914615412,0.41599572553344477,1.0,1.0,0.1,20.572224653317548,Undervalued
628,P.J. Washington,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.545480896240944,12.86221077910354,1.9344708914615412,0.41599572553344477,1.0,1.0,0.1,20.572224653317548,Undervalued
629,P.J. Washington,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.545480896240944,12.86221077910354,1.9344708914615412,0.41599572553344477,1.0,1.0,0.1,20.572224653317548,Undervalued
630,P.J. Washington,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.545480896240944,12.86221077910354,1.9344708914615412,0.41599572553344477,1.0,1.0,0.1,20.572224653317548,Undervalued
631,P.J. Washington,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.545480896240944,12.86221077910354,1.9344708914615412,0.41599572553344477,1.0,1.0,0.1,20.572224653317548,Undervalued
632,P.J. Washington,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.545480896240944,12.86221077910354,1.9344708914615412,0.41599572553344477,1.0,1.0,0.1,20.572224653317548,Undervalued
633,P.J. Washington,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.545480896240944,12.86221077910354,1.9344708914615412,0.41599572553344477,1.0,1.0,0.1,20.572224653317548,Undervalued
634,P.J. Washington,Defensive Anchor,25.0,1000000.0,0.0073518059711368,12.506459796529176,12.965737160419671,1.8881565613887,0.4143324780920352,1.0,1.0,0.1,20.248306566689795,Undervalued
